target,panel,energy,genes_z3,cells
TFAP2B,False,16.5202,491,2229
TFAP2C,False,22.5969,237,819
TFAP2D,False,30.4034,1081,4902
TFAP2E,False,15.028,450,1961
TFAP4,False,39.2144,1063,968
TFB1M,False,26.178,831,1444
TFB2M,False,25.84,460,1493
TFCP2,True,14.6648,264,1160
TFCP2L1,False,24.2322,585,2019
TFDP1,False,54.9615,1200,582
TFDP2,False,19.0756,525,1400
TFDP3,False,19.3949,995,3284
TFE3,False,37.3201,410,448
TFEB,False,23.7038,617,1848
TFEC,False,17.7615,460,1858
TFF3,False,13.9344,420,2776
TFG,False,31.908,1129,1601
TFIP11,False,24.6358,137,511
TFPI,False,47.3164,1431,3487
TFPT,False,252.705,229,37
TFR2,False,22.174,367,1333
TG,False,24.8199,155,391
TGDS,False,62.2315,940,505
TGFA,False,12.8834,451,1772
TGFB1,False,19.484,501,1495
TGFB3,False,18.8433,641,1816
TGFBI,False,19.4181,388,1924
TGFBR2,False,18.0913,582,1458
TGFBR3,False,12.5863,525,3065
TGFBRAP1,False,26.9403,605,875
TGIF1,False,26.3215,617,1369
TGIF2,False,17.1863,686,1721
TGIF2-RAB5IF,False,20.2045,370,651
TGIF2LX,False,29.9337,395,508
TGIF2LY,False,17.1936,691,1980
TGM1,False,23.4165,873,3553
TGOLN2,False,14.535,410,2360
TGS1,False,47.0735,402,249
THADA,False,15.1302,454,1716
THAP10,False,21.1561,352,796
THAP11,False,64.6267,1858,1835
THAP12,False,117.886,3654,3183
THAP2,False,22.2182,895,1790
THAP3,True,19.5356,521,1911
THAP4,False,76.0137,669,265
THAP5,False,15.8219,540,1263
THAP6,False,31.2305,257,449
THAP7,True,23.4583,719,2225
THAP8,False,16.3151,319,1337
THAP9,False,20.5261,243,727
THBS1,False,10.716,224,1531
THBS3,False,23.9906,494,1101
THBS4,False,22.8358,764,1990
THEM4,False,15.5099,274,1848
THEM5,False,15.3651,520,3432
THEM6,False,16.6017,743,2851
THEMIS,False,16.0972,185,1312
THEMIS2,False,16.0387,330,1509
THG1L,False,129.259,274,104
THNSL1,False,29.534,1468,3175
THOC1,False,114.552,416,115
THOC2,False,220,178,10
THOC5,False,255.723,379,35
THOC6,False,45.9018,1601,1490
THOC7,False,84.6818,295,120
THOP1,False,24.9879,626,1568
THRA,False,20.955,657,840
THRAP3,False,39.2114,2068,1635
THRB,False,22.4906,911,3204
THTPA,False,21.2985,519,883
THUMPD1,False,72.6916,1840,1668
THUMPD2,False,26.4907,1013,3942
THUMPD3,False,19.7525,602,1821
THY1,False,13.6342,812,3006
THYN1,False,38.0388,1907,6545
TIA1,False,81.661,2815,3739
TIAL1,False,26.5184,1585,1876
TIAM1,False,18.3723,622,2239
TIAM2,False,52.636,1619,2517
TICAM1,False,21.7856,612,1973
TIFA,False,23.1369,218,653
TIGAR,False,28.172,951,1006
TIGD1,False,34.542,901,1506
TIGD2,False,22.1443,519,866
TIGD3,False,16.4805,1142,3049
TIGD4,False,41.5263,1408,3911
TIGD5,False,24.528,315,911
TIGD6,False,34.4787,335,565
TIGD7,False,25.3837,515,1214
TIGIT,False,12.4226,343,1784
TIMD4,False,17.0916,162,817
TIMM10,False,101.459,1702,782
TIMM10B,False,17.1981,410,2403
TIMM13,False,44.8486,303,356
TIMM17A,False,16.6436,441,1460
TIMM17B,True,23.24,538,647
TIMM21,False,36.5594,2058,6162
TIMM22,False,209.374,269,43
TIMM23,False,21.0488,585,813
TIMM29,False,26.3872,325,592
TIMM50,True,122.131,296,136
TIMM8A,False,14.1338,369,1504
TIMM8B,False,70.946,500,313
TIMM9,False,43.8054,268,227
TIMMDC1,False,42.3813,1485,1529
TIMP1,False,32.288,364,438
TIMP2,False,37.4106,1052,1273
TIMP3,False,21.2163,1253,2077
TINF2,False,97.0746,177,67
TIPARP,False,37.4396,861,689
TIPIN,False,27.2204,282,658
TIPRL,False,48.4453,2135,1715
TIRAP,False,14.0983,368,2163
TJAP1,False,22.3693,268,1006
TJP2,False,22.3838,317,664
TJP3,False,18.1309,368,1404
TK1,False,16.1657,306,1560
TK2,False,18.121,535,1585
TKFC,False,131.593,184,59
TKT,False,37.22,259,415
TKTL1,False,15.0492,574,1278
TLCD1,False,16.2707,489,1474
TLCD3A,False,19.1146,286,1462
TLCD5,False,22.612,715,2350
TLDC2,False,16.4152,505,2033
TLE1,False,22.8089,811,1978
TLE2,False,18.6573,459,1861
TLE3,False,35.9806,1204,1515
TLE4,False,33.0498,609,1203
TLE5,False,18.6268,678,1819
TLK1,False,36.6885,269,391
TLK2,False,37.8637,557,798
TLN1,False,50.8784,1259,871
TLN2,False,30.6843,1279,2168
TLNRD1,False,15.2835,381,1984
TLR1,False,31.2144,539,1258
TLR2,False,14.3831,468,2239
TLR5,False,32.3394,611,1590
TLR6,False,17.4052,468,2392
TLX1,False,38.5751,1182,1948
TLX2,False,17.3367,724,2623
TLX3,False,21.3463,657,1968
TM2D1,False,156.235,3634,2086
TM2D2,False,38.2736,808,1105
TM2D3,False,24.9107,772,1786
TM4SF1,False,166.808,3871,7609
TM6SF1,False,16.1483,758,2421
TM7SF2,False,12.3044,511,2767
TM7SF3,False,19.5939,491,2643
TM9SF2,False,48.2819,1290,1500
TM9SF3,False,24.8428,640,985
TM9SF4,False,18.8298,406,1091
TMA16,False,299.632,105,12
TMA7,False,14.7864,249,1390
TMBIM1,False,15.6708,205,1449
TMBIM4,False,51.238,271,382
TMBIM6,False,15.4402,388,1610
TMC5,False,16.8299,749,2825
TMC6,False,17.6904,339,1543
TMC8,False,15.7062,544,1743
TMCC1,False,42.1091,560,1392
TMCC2,False,18.7552,599,2626
TMCC3,False,25.0567,409,962
TMCO1,False,15.3775,572,1790
TMCO3,False,31.9628,638,1285
TMCO4,False,24.685,940,5160
TMCO6,True,15.8882,344,1380
TMED1,False,23.7898,933,1494
TMED10,False,39.2699,1332,1113
TMED2,False,30.1498,868,1227
TMED3,True,16.5638,493,1703
TMED4,False,105.704,3191,2449
TMED5,False,11.8313,325,1630
TMED6,False,54.002,1964,4096
TMED7,False,19.7525,242,1051
TMED8,False,19.2117,620,2563
TMED9,False,186.545,2424,497
TMEM101,False,22.2016,1154,2645
TMEM102,False,19.5089,357,1052
TMEM104,True,16.3158,632,2074
TMEM106A,False,14.8286,584,1454
TMEM106B,False,22.4594,294,908
TMEM106C,False,20.4726,681,1745
TMEM107,False,22.4181,678,1871
TMEM109,False,13.2184,289,1758
TMEM11,False,18.9256,270,801
TMEM115,False,21.3571,451,2257
TMEM116,False,14.1142,416,1609
TMEM117,False,17.1053,292,669
TMEM119,False,19.6026,629,1628
TMEM120A,False,21.0004,642,2244
TMEM120B,False,24.1515,270,764
TMEM121,False,12.1139,223,1893
TMEM123,False,66.8288,3348,7173
TMEM126A,False,13.344,682,2895
TMEM126B,False,51.3735,1550,1499
TMEM127,False,24.368,959,1633
TMEM128,False,16.0303,386,1748
TMEM129,False,305.264,254,31
TMEM131,False,26.694,1138,1989
TMEM131L,False,24.5767,1698,4048
TMEM134,False,16.3642,539,1861
TMEM135,False,22.5818,515,1662
TMEM138,False,28.8318,721,1605
TMEM140,False,36.5175,1501,2331
TMEM141,False,22.9459,1112,3077
TMEM143,False,20.8305,559,2195
TMEM147,True,80.3659,2493,2414
TMEM14A,False,19.2513,547,2250
TMEM14B,False,16.6081,677,1978
TMEM14C,False,21.8624,386,1335
TMEM150A,False,27.4802,345,864
TMEM154,False,26.3982,810,3244
TMEM156,False,27.4277,785,2563
TMEM160,False,18.9654,229,686
TMEM161A,False,20.2365,1098,2381
TMEM161B,False,23.4009,791,1713
TMEM164,False,17.8511,306,1269
TMEM165,False,48.2196,1446,1765
TMEM167A,False,27.1055,1338,2013
TMEM167B,False,20.3,281,838
TMEM168,False,19.2877,674,2419
TMEM169,False,59.5917,758,972
TMEM170A,False,18.2751,433,1671
TMEM170B,False,30.1485,1626,2523
TMEM175,False,38.7899,1027,1786
TMEM176B,False,15.726,423,1659
TMEM177,False,14.8087,354,2493
TMEM178B,False,17.7354,436,1472
TMEM179B,False,21.0741,567,1322
TMEM18,False,13.2259,340,2421
TMEM181,False,39.1974,701,845
TMEM182,False,16.128,533,2540
TMEM183A,False,18.4045,448,1425
TMEM184B,False,24.8343,799,1064
TMEM184C,False,19.509,555,1872
TMEM185A,False,28.307,1737,4443
TMEM185B,False,25.0966,219,574
TMEM186,True,32.5271,1122,2005
TMEM187,False,14.986,585,2512
TMEM19,False,17.8531,244,1045
TMEM191B,False,15.8106,452,2665
TMEM192,False,20.444,267,1003
TMEM199,False,14.111,342,1603
TMEM200A,False,22.5257,869,4164
TMEM201,False,15.2864,722,2080
TMEM203,False,16.839,451,1820
TMEM204,False,13.616,366,1802
TMEM205,False,20.1941,1033,2597
TMEM208,False,33.0738,269,489
TMEM209,True,45.0032,1486,2251
TMEM214,False,44.2587,1443,1307
TMEM216,False,21.9296,477,1118
TMEM217,False,21.6146,341,992
TMEM218,False,11.5687,376,2273
TMEM219,False,19.1446,201,830
TMEM220,False,26.943,1136,2466
TMEM222,False,18.8927,982,2749
TMEM223,False,14.5816,679,3050
TMEM229B,False,63.0145,2021,2307
TMEM230,False,36.1497,996,2865
TMEM231,False,15.9861,269,1227
TMEM234,False,45.8535,368,309
TMEM237,False,22.6366,539,1623
TMEM238,False,115.802,132,79
TMEM241,False,19.9889,555,1914
TMEM242,False,23.1892,262,550
TMEM243,False,27.049,930,1592
TMEM245,False,20.1662,419,1157
TMEM248,False,37.7828,1650,3012
TMEM25,False,28.8677,1569,5317
TMEM250,False,33.8949,1278,4037
TMEM254,False,29.1513,420,1187
TMEM255A,False,21.9832,701,2743
TMEM256,False,24.9652,663,1656
TMEM258,False,49.4034,141,177
TMEM259,False,78.772,268,200
TMEM260,False,23.8911,1050,4058
TMEM263,False,48.7156,1787,2594
TMEM265,False,27.4157,595,1880
TMEM267,False,43.8523,1066,2061
TMEM268,False,13.8522,527,2295
TMEM273,False,18.0239,796,2757
TMEM30A,False,41.7926,1646,2235
TMEM30B,False,16.1535,553,2035
TMEM33,False,19.7426,488,1016
TMEM35B,False,15.7664,461,1730
TMEM38B,False,16.6404,191,852
TMEM39A,False,43.4941,242,255
TMEM39B,False,17.4716,621,1654
TMEM40,False,20.7644,535,1619
TMEM41A,False,12.7763,448,1495
TMEM41B,True,22.2956,452,1071
TMEM42,False,16.0433,373,1444
TMEM43,False,19.6096,382,1432
TMEM44,False,27.2438,980,1746
TMEM45A,False,22.7187,689,1361
TMEM45B,False,24.7288,960,1550
TMEM50A,False,12.6492,464,2267
TMEM50B,False,30.3097,868,1824
TMEM53,False,17.0221,331,1490
TMEM54,False,19.2676,463,1683
TMEM59,False,13.0234,323,1844
TMEM60,False,17.0985,276,1187
TMEM62,False,23.5058,884,2145
TMEM63A,False,64.0214,2261,2908
TMEM63B,False,43.1419,620,860
TMEM63C,False,22.966,636,1448
TMEM64,False,22.7094,438,1380
TMEM65,False,15.2224,298,1232
TMEM67,False,16.9753,563,2666
TMEM68,False,18.1285,529,2388
TMEM69,False,26.3222,768,3707
TMEM70,False,23.3479,963,2574
TMEM71,False,15.548,398,2231
TMEM79,True,31.4212,1142,1064
TMEM80,False,21.2566,449,1464
TMEM81,False,33.8472,985,2627
TMEM86A,False,149.638,2448,1428
TMEM86B,False,47.971,1650,3292
TMEM87A,False,27.2863,617,750
TMEM87B,False,30.4859,714,708
TMEM88,False,13.2202,223,1291
TMEM8B,False,56.8216,1047,1312
TMEM9,False,22.1794,996,2217
TMEM91,False,25.106,698,2400
TMEM94,False,23.9107,863,1961
TMEM97,False,49.5369,1684,3097
TMEM98,False,32.7933,799,1653
TMEM9B,False,23.3743,991,3465
TMF1,True,21.2935,873,1977
TMIE,False,13.3914,268,1511
TMIGD2,False,17.3293,796,3512
TMLHE,False,16.4374,445,1294
TMOD2,False,14.7078,281,1471
TMOD3,False,18.6329,352,1069
TMPO,False,15.747,404,1215
TMPPE,False,20.1032,579,1609
TMPRSS13,False,29.6586,1191,3252
TMPRSS3,False,17.7785,407,1121
TMPRSS5,False,18.5045,542,2010
TMPRSS6,False,30.5345,798,2514
TMSB10,False,11.5978,540,2717
TMSB15B,False,24.8766,681,2249
TMSB4X,False,19.1177,755,1961
TMSB4Y,False,24.1399,857,1492
TMT1A,False,21.0043,1043,3831
TMTC2,False,33.2008,244,305
TMTC3,False,50.835,757,669
TMTC4,False,19.3444,773,3890
TMUB1,False,16.0948,418,1469
TMUB2,False,16.2025,348,1372
TMX1,False,54.7952,2271,1632
TMX2,False,27.0057,665,788
TMX3,False,18.4609,313,1136
TMX4,False,15.9346,271,1286
TNF,False,16.3371,375,1395
TNFAIP1,False,23.3175,475,1011
TNFAIP2,False,17.3252,682,2816
TNFAIP3,False,33.5434,289,442
TNFAIP6,False,19.65,453,1798
TNFAIP8,False,16.81,322,1306
TNFAIP8L1,False,16.1159,413,1713
TNFAIP8L2,False,12.1859,515,2792
TNFRSF10A,False,32.4131,1179,2263
TNFRSF10B,False,32.2041,1410,1856
TNFRSF10D,False,48.2198,1585,2661
TNFRSF11A,False,12.7069,230,1253
TNFRSF12A,False,16.1283,847,2183
TNFRSF13B,False,16.2833,261,1428
TNFRSF13C,False,21.383,369,1026
TNFRSF14,False,22.0565,613,1881
TNFRSF18,False,18.5574,284,1285
TNFRSF1A,False,22.5619,508,1180
TNFRSF1B,False,38.3841,200,256
TNFRSF21,False,29.8236,844,1465
TNFRSF25,False,15.7616,315,1560
TNFRSF4,False,31.3033,661,1648
TNFRSF8,False,21.1126,497,1743
TNFRSF9,False,21.7377,664,1666
TNFSF10,False,33.4437,793,1228
TNFSF11,False,24.3285,535,966
TNFSF12,False,221.401,293,49
TNFSF12-TNFSF13,False,36.7706,373,858
TNFSF13,False,16.6186,535,3023
TNFSF13B,False,20.1424,485,1349
TNFSF14,False,24.4692,1247,3243
TNFSF4,False,38.5927,1275,3387
TNFSF8,False,18.4529,1006,2392
TNFSF9,False,73.3559,2086,3835
TNIK,False,24.9558,945,3114
TNIP1,False,14.9357,722,2865
TNIP2,False,21.6278,867,2843
TNIP3,False,52.1989,2529,5449
TNK1,False,95.1425,704,374
TNK2,False,19.4009,340,1443
TNKS,False,17.9413,209,882
TNKS1BP1,False,39.2957,473,425
TNKS2,False,28.4218,346,1064
TNNC1,False,292.223,4923,4818
TNNC2,False,39.8722,1351,3706
TNNT3,False,19.798,193,641
TNPO1,False,58.1122,2337,1870
TNPO2,False,92.4376,2577,5768
TNPO3,False,196.682,237,44
TNRC18,False,54.8062,318,342
TNRC6A,False,44.8519,1503,1143
TNRC6B,False,16.0045,337,1621
TNRC6C,False,21.8541,367,1120
TNS1,False,24.9488,757,1409
TNS3,False,17.2963,327,1263
TNS4,False,15.8859,267,1711
TNXB,False,18.4022,374,1270
TOB1,False,27.6241,470,828
TOB2,False,16.9345,398,1984
TOE1,False,23.8197,983,1561
TOGARAM1,False,15.7702,368,1022
TOGARAM2,False,28.4241,1233,4004
TOLLIP,False,17.2014,177,870
TOM1,False,21.2204,954,3008
TOM1L2,False,39.902,1681,2797
TOMM20,False,291.773,362,32
TOMM22,False,74.8813,162,85
TOMM34,False,19.6877,431,1694
TOMM40,False,1088.94,632,15
TOMM40L,False,21.7757,644,2509
TOMM5,False,23.9502,649,1505
TOMM6,False,16.6042,410,1555
TOMM7,False,27.8321,891,2321
TOMM70,False,48.1027,310,434
TOP1MT,False,25.0367,753,1911
TOP2A,False,59.6134,1325,1580
TOP2B,False,21.7678,1584,2063
TOP3A,False,128.292,187,74
TOP3B,False,36.4047,830,2829
TOP6BL,False,46.0611,697,1790
TOPBP1,False,68.5693,209,174
TOPORS,False,32.2014,624,873
TOR1A,False,58.7916,2291,2864
TOR1AIP1,False,29.925,927,2467
TOR1AIP2,False,12.8017,553,2709
TOR1B,False,20.3823,630,1430
TOR2A,False,17.2919,231,860
TOR3A,False,14.3205,464,2162
TOR4A,False,33.3716,248,249
TOX,False,15.1575,641,3026
TOX2,False,40.809,1211,3860
TP53,False,54.0376,4515,8221
TP53BP1,False,20.3992,578,1041
TP53BP2,False,16.0359,359,1511
TP53I11,False,15.2707,285,1542
TP53I13,False,41.2937,1068,1828
TP53INP1,False,20.951,395,1496
TP53INP2,False,159.658,3847,2987
TP53RK,False,70.0597,1352,1461
TP53TG5,False,34.9828,1395,3103
TP63,False,35.0596,652,867
TP73,False,54.0508,920,611
TPBG,False,16.3732,422,1704
TPCN1,False,18.57,479,1397
TPCN2,False,14.2894,658,2913
TPD52,False,80.7137,1396,806
TPD52L1,False,23.5508,1364,1119
TPD52L2,False,22.9415,801,2942
TPGS1,False,29.6835,777,1786
TPGS2,False,48.9215,1446,1812
TPH1,False,17.899,270,1221
TPI1,False,95.3038,495,198
TPK1,False,26.0763,288,640
TPM1,False,21.8744,792,2344
TPM2,False,15.5471,311,1006
TPM3,False,18.7263,208,622
TPM4,False,21.9862,579,2059
TPMT,False,171.537,4561,9241
TPP1,False,20.4874,212,673
TPP2,False,37.2758,505,857
TPPP,False,19.7312,214,654
TPR,False,51.3846,190,169
TPRA1,False,17.2529,536,3566
TPRG1,False,15.7091,859,3102
TPRG1L,False,26.6181,1074,2259
TPRKB,False,29.2102,239,384
TPRN,False,21.6275,339,868
TPRX1,False,26.7428,469,1177
TPST1,False,42.2518,1530,2727
TPST2,False,39.1611,369,479
TPT1,False,53.3698,1203,603
TRA2A,False,21.8362,257,759
TRABD,False,19.9019,534,1274
TRABD2A,False,19.0092,561,1749
TRADD,False,35.4278,276,467
TRAF1,False,19.0254,710,2850
TRAF2,False,39.7273,858,1265
TRAF3,False,83.1726,5495,17900
TRAF3IP1,False,21.8694,422,872
TRAF3IP2,False,14.3776,317,1314
TRAF3IP3,False,28.0353,664,1049
TRAF4,False,19.8064,387,1228
TRAF5,False,21.9651,784,2716
TRAF6,False,28.3436,384,620
TRAF7,False,21.0049,703,1640
TRAFD1,False,21.3354,412,1491
TRAIP,False,513.119,513,32
TRAK1,False,50.9496,1063,2044
TRAK2,False,61.1192,1716,1991
TRAM1,False,22.0596,916,2239
TRAM2,False,36.6047,1393,1969
TRANK1,False,45.6449,1512,2375
TRAP1,False,22.8259,1183,2885
TRAPPC1,False,282.096,104,10
TRAPPC10,False,26.561,703,1552
TRAPPC11,False,53.9255,285,186
TRAPPC12,False,15.0697,532,1945
TRAPPC13,False,28.9343,849,1681
TRAPPC14,False,16.245,444,1409
TRAPPC2,False,14.7351,448,3268
TRAPPC2L,False,19.8632,337,1032
TRAPPC3,False,38.1092,478,393
TRAPPC4,False,43.7637,736,1056
TRAPPC5,False,133.809,254,67
TRAPPC6A,True,18.7475,524,1840
TRAPPC6B,False,28.32,607,1176
TRAPPC8,False,17.0468,330,1098
TRAPPC9,False,18.4101,861,1850
TRAT1,False,16.402,336,1026
TRDMT1,False,19.019,357,1225
TREM1,False,19.968,419,1275
TREML1,False,16.9473,341,1274
TREML2,False,21.3547,491,1264
TRERF1,False,17.8201,522,1623
TREX1,False,11.6603,341,1699
TRIAP1,False,239.637,187,28
TRIB1,False,21.8519,680,1448
TRIB2,False,26.1835,643,1142
TRIB3,True,17.9323,359,991
TRIM13,False,31.4225,713,1038
TRIM14,False,23.6306,418,792
TRIM16,False,19.2591,223,638
TRIM17,False,14.846,234,1000
TRIM2,False,41.5612,2344,1364
TRIM21,False,19.1965,311,743
TRIM22,False,17.7274,759,1213
TRIM23,False,25.3553,834,2448
TRIM24,False,53.9489,204,259
TRIM25,False,30.2359,1214,2498
TRIM26,False,35.8943,290,561
TRIM27,False,17.4072,377,1775
TRIM28,False,22.4303,391,998
TRIM3,False,19.1411,389,1315
TRIM32,False,39.5472,1275,901
TRIM33,False,23.8847,536,1730
TRIM34,False,15.378,478,2420
TRIM35,True,15.8682,246,1347
TRIM37,False,20.2282,508,832
TRIM38,False,17.468,464,1638
TRIM39,False,34.5609,1585,2932
TRIM4,False,38.948,187,259
TRIM41,False,15.1077,475,2146
TRIM44,False,30.585,1219,2434
TRIM46,False,16.7319,287,896
TRIM47,False,58.6617,1817,1785
TRIM5,False,59.7618,1468,2794
TRIM52,False,27.6588,938,3216
TRIM56,False,16.6111,338,1726
TRIM58,False,15.6503,436,1392
TRIM59,False,39.5673,1085,3104
TRIM61,False,13.7963,275,1797
TRIM62,False,16.2587,612,1640
TRIM65,False,20.2088,697,2031
TRIM66,False,9.99401,976,3276
TRIM68,False,18.2243,418,1937
TRIM69,False,12.6712,489,1880
TRIM74,False,17.9414,603,1979
TRIM8,False,22.3982,393,1356
TRIO,False,22.318,490,1079
TRIOBP,False,72.0883,701,304
TRIP10,False,38.9845,227,427
TRIP11,False,20.3899,332,1063
TRIP12,False,92.2661,4220,4848
TRIP13,False,25.1683,314,702
TRIP4,True,25.5518,395,921
TRIP6,False,29.0381,284,505
TRIQK,False,23.8405,387,899
TRIR,False,25.6684,503,662
TRIT1,False,69.2954,2202,3654
TRMO,False,20.2075,538,1326
TRMT1,True,17.462,434,1691
TRMT10A,False,32.0119,1765,4212
TRMT10B,False,16.1409,645,2928
TRMT10C,False,24.3801,516,1091
TRMT11,False,22.3449,402,1687
TRMT112,False,457.498,296,12
TRMT12,False,17.9433,408,1436
TRMT13,False,37.3952,315,378
TRMT1L,False,19.7857,529,1884
TRMT2A,False,20.556,541,1873
TRMT2B,False,17.4344,373,1393
TRMT44,False,30.5905,709,790
TRMT5,False,233.952,309,46
TRMT6,False,38.4094,507,551
TRMT61A,False,51.6839,790,642
TRMT61B,False,30.2666,712,2305
TRMU,False,13.0792,385,1696
TRNAU1AP,False,99.2269,306,162
TRNT1,False,47.2998,258,306
TROAP,False,16.4344,326,1351
TRPC1,False,18.8145,1065,2153
TRPC4AP,True,22.5425,869,2548
TRPM2,False,24.3708,1651,2956
TRPM7,False,145.621,121,34
TRPS1,False,19.3042,610,3376
TRPT1,False,31.1494,301,514
TRPV2,False,48.454,1815,3108
TRRAP,False,47.36,1414,956
TRUB1,False,18.1457,523,1385
TRUB2,False,30.2555,1688,3449
TSACC,False,66.9077,833,292
TSC1,False,44.403,1749,1172
TSC2,False,45.9353,1708,1584
TSC22D1,False,18.3465,589,1919
TSC22D2,False,19.8477,276,725
TSC22D3,False,16.4491,698,1905
TSC22D4,False,15.229,570,2160
TSEN15,False,32.5014,577,1120
TSEN2,False,182.659,562,97
TSEN34,False,16.8753,448,1545
TSEN54,False,206.141,152,29
TSFM,False,37.6036,970,1828
TSG101,False,153.628,338,85
TSGA10,False,17.5478,529,1699
TSHR,False,17.4869,628,3062
TSHZ1,False,18.2465,497,1771
TSHZ2,False,38.1292,426,409
TSHZ3,False,14.3464,345,1343
TSKU,False,53.5796,1736,2790
TSLP,False,16.3687,652,2942
TSN,False,24.8511,798,1691
TSNARE1,False,17.4757,195,1267
TSNAX,False,25.2593,280,738
TSPAN14,False,13.2306,262,1371
TSPAN15,False,17.7555,562,1085
TSPAN17,False,17.5868,447,1067
TSPAN18,False,29.4326,402,706
TSPAN2,False,36.3905,263,516
TSPAN3,False,22.5905,652,1593
TSPAN31,False,15.0849,188,1018
TSPAN32,False,13.3785,506,2298
TSPAN33,False,15.942,505,2079
TSPAN4,False,84.0209,145,89
TSPAN5,False,15.5093,1174,2525
TSPAN6,False,14.3487,444,2041
TSPAN8,False,22.27,726,2262
TSPAN9,False,154.925,347,131
TSPO,False,87.6587,3185,4501
TSPO2,False,26.6329,576,1514
TSPOAP1,False,16.1062,568,1720
TSPYL1,False,42.0948,934,1512
TSPYL2,False,21.9056,1057,3390
TSPYL4,False,14.3938,361,1434
TSPYL5,False,131.861,2716,780
TSR2,False,123.442,484,131
TSR3,False,22.4295,649,1449
TSSC4,False,19.8852,711,1922
TSSK4,False,20.6069,257,615
TSSK6,False,14.249,446,1283
TST,False,30.82,633,2716
TSTD1,False,24.4198,801,2222
TSTD2,False,62.5102,813,366
TSTD3,False,17.9642,275,994
TTBK2,True,23.923,797,1399
TTC12,False,26.0698,182,511
TTC13,False,37.8237,459,755
TTC14,False,25.1961,708,1027
TTC16,False,24.1067,660,3110
TTC17,False,25.4248,1022,3905
TTC19,False,16.8505,239,1070
TTC21A,False,15.8029,214,1338
TTC21B,False,20.196,850,1836
TTC22,False,18.6581,177,930
TTC24,False,23.77,1091,3388
TTC28,False,21.9316,409,1265
TTC3,False,18.6478,251,1070
TTC31,False,16.6954,313,1376
TTC32,False,19.4596,167,928
TTC33,False,21.0635,299,1597
TTC34,False,22.3554,1240,2837
TTC38,False,13.8647,241,1114
TTC39B,False,16.0079,521,2864
TTC39C,False,23.1791,789,970
TTC4,False,52.0669,691,335
TTC5,False,34.2153,1137,1576
TTC7A,False,43.0096,629,608
TTC7B,False,28.0245,377,575
TTC8,False,27.7934,375,831
TTC9,False,15.9183,421,1468
TTC9C,False,40.916,1111,2071
TTF1,False,46.0296,257,279
TTF2,False,192.102,197,26
TTI2,False,263.139,810,111
TTL,False,26.947,874,2636
TTLL1,False,14.6702,317,1689
TTLL11,False,25.4026,1065,1935
TTLL12,False,11.2473,411,1865
TTLL2,False,25.4915,570,1052
TTLL3,False,22.4791,701,2804
TTLL4,False,20.3599,709,2842
TTLL5,False,20.7871,594,2041
TTN,False,20.3867,688,2463
TTPAL,False,19.5626,496,1588
TTYH2,False,19.3313,375,1241
TTYH3,False,39.6285,235,279
TUB,False,23.1339,952,1990
TUBA1A,False,14.3875,563,2714
TUBA1B,False,94.7734,224,97
TUBA1C,False,25.7716,784,2063
TUBA4A,False,16.9291,299,1102
TUBA8,False,32.2569,962,3809
TUBB1,False,15.5577,509,1680
TUBB2A,False,52.2644,576,461
TUBB4B,False,19.5171,673,1488
TUBB6,False,13.6117,307,1586
TUBD1,False,19.813,429,1200
TUBE1,False,31.8095,591,701
TUBG2,False,12.5404,388,2071
TUBGCP2,False,87.9285,290,72
TUBGCP5,False,159.153,133,24
TUBGCP6,False,94.5962,225,93
TUFM,False,63.6296,871,345
TUFT1,False,21.7289,316,1027
TULP2,False,14.7627,308,1690
TULP4,False,14.7691,272,1871
TUSC2,False,16.3579,558,2931
TUT1,False,38.2481,1223,2411
TUT4,False,80.9362,493,222
TUT7,False,28.3039,699,1186
TVP23A,False,44.1762,1163,1779
TVP23B,False,25.7755,205,563
TVP23C,False,23.999,204,592
TWF1,False,32.4669,2330,2246
TWF2,True,10.7497,511,4219
TWIST1,False,21.0494,626,3131
TWIST2,False,24.0222,217,533
