target,gene,dist,log2fc
PINK1,DDOST,28108,-0.013682268567580693
PIP4K2B,CWC25,25520,0.2069620690439624
PIP4K2B,PCGF2,47571,-0.014955151081488337
PIP4K2B,PSMB3,47400,-0.0031920448127760884
PIP4K2C,DCTN2,43905,-0.018554100362786697
PIP4P1,OSGEP,6528,-0.015303012082497862
PIP4P1,APEX1,7092,0.09590763072441842
PIP4P1,PNP,375,-0.18504490466915052
PIP4P2,OTUD6B,29189,-0.14103682051437233
PIP5K1A,SCNM1,41285,-0.1844923124784775
PIP5K1A,VPS72,2628,-0.19660481481301112
PITHD1,ELOA,35212,-0.2515151624356847
PITHD1,LYPLA2,12745,0.10726846516844452
PITHD1,GALE,22439,0.3028365787006585
PITPNC1,PSMD12,10583,-0.14137708504870308
PITPNM1,AIP,38089,-0.06863332950173656
PITPNM1,CDK2AP2,2438,-0.5428961250694034
PITPNM1,TMEM134,36972,-0.12240973271956847
PIWIL4,MRE11,31164,0.01373375008066921
PKIB,SERINC1,60,-0.26420364619654135
PKIG,SERINC3,9638,-0.22363176278423053
PKLR,SCAMP3,39010,0.09455839663327541
PKLR,FDPS,3343,-0.11876368322091074
PKMYT1,HCFC1R1,43499,0.0861235598312917
PKMYT1,THOC6,41728,-0.011979406257710264
PKN1,DDX39A,13668,-0.05906098906023828
PKN3,WDR34,45642,-0.0657620212239152
PKN3,SET,19065,-0.06938167536564782
PKN3,ZDHHC12,21657,0.5295276693623385
PKP3,SIGIRR,24899,0.07325061413396113
PLA2G12A,CASP6,26487,0.03693324950656892
PLAG1,CHCHD7,203,-0.04184665723400529
PLAGL1,SF3B5,30859,-0.21715138663151515
PLCB3,BAD,40448,-0.11661665922953857
PLCB3,DNAJC4,21340,-0.24745483430041385
PLCB3,TRPT1,24675,-0.04192640185798585
PLCB3,NUDT22,25557,-0.08444229479368556
PLCB3,PPP1R14B,4542,-0.010765740236525243
PLCB3,VEGFB,17092,-0.35839312957363595
PLCXD1,GTPBP6,42540,-0.1335149412087409
PLEC,GRINA,13009,-0.21333606293145685
PLEKHA3,PRKRA,28835,-0.0316015932992501
PLEKHA4,PPP1R15A,3357,-0.13698536745886047
PLEKHA4,NUCB1,31195,-0.028783387355677613
PLEKHA8,FKBP14,688,-1.763222871687306
PLEKHB2,FAM168B,11355,0.14391102555712015
PLEKHG2,PAF1,21392,0.18920022987769086
PLEKHG2,MED29,21243,-0.003918777183629628
PLEKHG2,SUPT5H,23610,0.008219173689126216
PLEKHJ1,SF3A2,891,-0.1715016214518026
PLEKHJ1,OAZ1,31805,0.2617025730330202
PLEKHN1,ISG15,34701,0.07499927330916548
PLEKHN1,HES4,34388,0.1581310776846209
PLEKHN1,NOC2L,5723,0.16626743610747718
PLIN2,HAUS6,46249,-0.20221718421781615
PLIN3,UHRF1,35363,0.09090245144831183
PLK1,DCTN5,36276,0.08019783387891087
PLOD1,KIAA2013,7777,-0.18732571867969813
PLOD1,MFN2,45976,-0.5527678234978569
PLOD3,ZNHIT1,1851,-0.5856264705848205
PLOD3,FIS1,32353,-0.04878381049548996
PLPBP,ERLIN2,25993,-0.07102291070551724
PLS1,ATR,16776,-0.010195029141607876
PLSCR3,TMEM256,7084,-1.7354781124701761
PLTP,CTSA,22091,0.0305771959815156
PLXNB1,CCDC51,9957,-0.5394999407508402
PLXNB1,TMA7,9714,-0.1082193020627162
PLXNB2,PPP6R2,22964,0.17540288920881364
PLXNB2,MAPK12,45844,-0.04071896462762192
PMM1,DESI1,25814,-0.029656288249596593
PMM1,XRCC6,25511,-0.004568039376272825
PMPCA,ENTR1,9,-0.590480221111881
PMPCB,DNAJC2,49120,-0.16864895818339892
PMPCB,PSMC2,32853,0.04987365797263563
PMS1,ORMDL1,333,-1.107885898264445
PMS2,AIMP2,96,-1.6626098908404985
PMVK,FLAD1,46303,-0.023093329217414298
PMVK,CKS1B,37633,-0.08238859895940337
PNISR,COQ3,31752,-0.056310402605308285
PNKD,AAMP,1238,-0.02778958344603696
PNKD,TMBIM1,22938,-0.22437668781993692
PNMT,STARD3,30923,-0.2858298275294651
PNN,TRAPPC6B,4344,-0.5314733823671483
PNO1,C1D,46880,-0.03255150557521682
PNP,OSGEP,6903,-0.07627464563337526
PNP,APEX1,7467,0.043574602507547945
PNP,PIP4P1,375,0.08723606051196633
PNPLA2,GATD1,41400,0.17713318797752098
PNPLA2,CD151,13795,0.31472220336341705
PNPLA2,POLR2L,23820,-0.0030140148080844862
PNPLA8,THAP5,0,0.05781573012241526
PNPO,CDK5RAP3,26304,-0.283259093256256
PNRC2,SRSF10,24088,0.10648740226681712
POC1A,ALAS1,43339,-0.3302383631066895
PODXL2,MCM2,30920,0.14454150381731196
POFUT1,PLAGL2,85,-1.7442474516738449
POGLUT1,TIMMDC1,29724,-0.3104504196084211
POGLUT2,BIVM,1217,-1.3750168693601754
POGLUT2,ERCC5,45513,0.1784493186319621
POGLUT2,TEX30,24943,-0.1759205173774404
POLDIP2,IFT20,22134,-0.25877278397804526
POLDIP2,TMEM97,38526,-0.17953032121870838
POLDIP2,TMEM199,13,-0.6867592445208766
POLE,PXMP2,195,-1.5968979215290935
POLE,PGAM5,23406,0.20315580392964497
POLE3,HDHD3,33250,-0.08807696713635284
POLG2,DDX5,11128,-0.11920994375023786
POLG2,CEP95,9682,0.06445805576726961
POLH,XPO5,554,-0.5408723179200126
POLK,CERT1,761,-1.9009309820660758
POLM,POLD2,41422,-0.043589502617610625
POLM,DBNL,38357,-0.05561814973753455
POLR1A,PTCD3,68,-0.59850361127345
POLR1B,CHCHD5,42325,0.10078595560469268
POLR1C,YIPF3,7283,0.004829744129285246
POLR2B,NOA1,86,-0.4111920873136547
POLR2C,CIAPIN1,15228,-0.14428721740785458
POLR2C,COQ9,15223,-0.21094514004421752
POLR2D,WDR33,46968,0.0157636160644603
POLR2E,GPX4,8496,0.08798383461822495
POLR2G,TTC9C,33766,-0.39551598505070895
POLR2G,TMEM223,30569,0.43613529263811013
POLR2G,TMEM179B,25922,0.9080637965714508
POLR2G,HNRNPUL2,33816,0.2487279226701262
POLR2H,EIF4G1,46366,0.21957150694325148
POLR2I,TBCB,924,-0.5477230010936821
POLR2I,CAPNS1,24740,-0.24218794986285794
POLR2L,CD151,10025,-0.22077145562077796
POLR3C,RNF115,358,-0.6943062525410842
POLR3F,SEC23B,40642,-0.08529130451827092
POLR3GL,RBM8A,28959,-0.08431089272702014
POLR3GL,TXNIP,39554,-0.2248485458011818
POLR3GL,LIX1L,1029,0.17197985454067186
POLR3K,MPG,23344,0.01591891119362827
POLR3K,SNRNP25,154,-2.2186411170424924
POLRMT,RNF126,29717,0.1368187912447853
POMGNT1,RAD54L,26156,-0.0726150310783007
POP1,RIDA,80,-0.21785021502704693
POP5,RNF10,47931,-0.5814465398858096
POP5,COQ5,46977,0.47627936613289756
POP7,GNB2,22425,0.1048658436543097
POU1F1,CHMP2B,49326,-0.16155846789120418
POU2F2,GSK3A,46040,0.07039514528514633
POU3F1,FHL3,40413,0.24166957502122743
POU3F1,UTP11,37682,0.1267914214803216
POU5F1,CCHCR1,22493,-0.2974520512009011
POU6F1,TFCP2,44949,-0.13999273896308342
POU6F1,DAZAP2,20638,-0.11817128200938909
POU6F2,VPS41,45515,0.3480821050047628
PPA1,SAR1A,47627,-0.07243490386271015
PPAN,EIF3G,13651,-0.04730117774508011
PPAT,PAICS,980,-0.594156964366393
PPAT,SRP72,31553,0.06060994723828424
PPFIA3,SNRNP70,34237,0.08092366055900946
PPHLN1,YAF2,50,-0.06426399902733308
PPID,FNIP2,45545,0.10347482599654423
PPIG,FASTKD1,10418,-0.48392200557216136
PPIH,YBX1,23959,-0.16911828416970023
PPIL2,SDF2L1,23739,-0.09607585877185285
PPIL2,YDJC,35930,0.041671668968627375
PPIL3,CLK1,24630,-0.33562315184502434
PPIL3,NIF3L1,366,-0.483323294536167
PPIL4,GINM1,20079,-0.08418798141149449
PPM1F,TOP3B,29953,0.00243042202199192
PPM1G,EIF2B4,39208,0.23494280743160129
PPM1G,NRBP1,18116,-0.09521152130850541
PPM1G,SNX17,39178,0.09475988135114502
PPM1N,ERCC1,9722,-0.12047569931581813
PPM1N,RTN2,8278,-0.04393872042112824
PPM1N,VASP,17802,0.1423865087841568
PPOX,UFC1,13061,-0.18656487996235446
PPOX,PFDN2,47767,0.0011536434717107867
PPOX,B4GALT3,12815,-0.22107279866825955
PPOX,NDUFS2,31267,-0.23956125680828058
PPOX,FCER1G,49338,-0.36208283168209693
PPP1CA,AIP,46991,-0.30632088116705175
PPP1CA,TMEM134,48108,0.051946401626905454
PPP1CA,CORO1B,22645,0.009548420979216862
PPP1R10,C6orf136,28391,0.435993205218954
PPP1R10,ABCF1,47229,-0.3553830611429078
PPP1R11,ZNRD1,7810,-0.8739484013058655
PPP1R12B,UBE2T,6682,-0.338114878039548
PPP1R12C,TNNT1,31672,-0.5803111775989417
PPP1R14B,BAD,44990,-0.3041886334785753
PPP1R14B,DNAJC4,16798,-0.13039241051955358
PPP1R14B,TRPT1,20133,-0.2510059125034317
PPP1R14B,NUDT22,21015,0.17581813534259497
PPP1R14B,VEGFB,12550,-0.27121433695826686
PPP1R15A,NUCB1,27838,0.2644985706160147
PPP1R16A,VPS28,46490,-0.1358022160507653
PPP1R16A,RECQL4,41901,0.32367405365243695
PPP1R16A,LRRC14,41968,0.03817513301470272
PPP1R16A,CYHR1,13081,-0.06410130100898064
PPP1R18,MDC1,29667,0.08625458124395068
PPP1R18,TUBB,29540,-0.010818751254771532
PPP1R18,DHX16,14836,-0.17081974903288957
PPP1R18,C6orf136,40892,0.0320502178602526
PPP1R35,MEPCE,8224,0.1783515419289552
PPP1R35,TSC22D4,42711,0.04178992821096142
PPP1R37,GEMIN7,15821,-0.31230481440006447
PPP1R3D,SYCP2,6621,-1.8181455470488297
PPP1R3D,FAM217B,6662,-1.4961775809668016
PPP1R3E,HOMEZ,3154,-0.06872928443763732
PPP1R7,MTERF4,47217,-0.046707390882407
PPP2CA,SKP1,48308,0.11519403745949154
PPP2R3C,PRORP,705,-3.24968121630438
PPP2R5D,RRP36,37055,0.1803733665209542
PPP2R5D,KLHDC3,29570,0.11778375232884569
PPP2R5D,MEA1,32335,0.2566854598453141
PPP4C,MAPK3,47539,0.1770776579063942
PPP6C,RABEPK,753,-0.25938919198552407
PPP6C,SCAI,46357,-0.27208149381361774
PPP6R1,HSPBP1,21860,-0.27439906701039524
PPRC1,NOLC1,19176,0.4491013421893864
PPRC1,LDB1,12543,0.2104280552153126
PPT2,PBX2,43698,-0.03011159663023922
PPT2,RNF5,31811,-0.34100864274371673
PPT2,AGPAT1,31532,0.04700880801931182
PPT2,GPSM3,48943,0.2080157133431937
PPT2,ATF6B,18325,0.09464857610835606
PPWD1,CENPK,316,-0.5052806866336913
PQBP1,PIM2,29349,0.35001596302411836
PQBP1,TIMM17B,7946,-3.377093539435207
PRC1,RCCD1,40804,0.0010129014159044037
PRCC,ISG20L2,21774,0.07251056854711906
PRCC,HDGF,16315,-0.08660854032076486
PRDM13,CCNC,37949,-0.005389769030027114
PRDX1,AKR1A1,7659,0.09942822028612029
PRDX1,NASP,40760,-0.011084357117157788
PRDX2,JUNB,10396,-0.11533054519320741
PRDX3,SFXN4,13141,0.08901612208034208
PRDX5,BAD,26031,0.1941276712473141
PRDX5,TRMT112,109,-0.552190692078556
PRDX5,ESRRA,12897,-0.28960458396444794
PRELID1,LMAN2,48053,0.055670030170496716
PRELID3B,CTSZ,34659,0.13685583154855538
PRELID3B,ATP5F1E,10534,0.038832941395301974
PRICKLE3,PLP2,14741,0.5092217713422674
PRIM2,BAG2,49241,-0.3681121160248403
PRIMPOL,CASP3,1957,-0.6950406147867584
PRKACA,ASF1B,18538,0.2866983431561564
PRKACA,SAMD1,27048,-0.44061181829891855
PRKAG1,KMT2D,41974,-0.39829254200695374
PRKAR1B,DNAAF5,1581,-0.7539211053197143
PRKD2,STRN4,29850,0.0898934355233983
PRKDC,MCM4,3,-2.083879973686572
PRKDC,UBE2V2,48228,-0.011645366668709262
PRKRA,PLEKHA3,28835,0.06875450686813492
PRMT1,BCL2L12,11164,-0.10544784419224161
PRMT1,IRF3,9922,-0.16943331649495133
PRMT1,SCAF1,35298,-0.32724289004566776
PRMT3,HTATIP2,31615,-2.6568286210363046
PRMT5,HAUS4,27703,-0.07265426947254275
PRMT5,RBM23,10276,0.10575376419698754
PRMT7,SLC7A6OS,52,-0.24500421102521142
PRORP,PPP2R3C,705,-0.9355476450216511
PROSER1,NHLRC3,180,-2.980784146552444
PRPF19,TMEM109,5914,0.17324443863356623
PRPF3,RPRD2,41615,0.24546441061404053
PRPF31,CNOT3,22300,0.14690548100371859
PRPF31,NDUFA3,12682,-0.20424775866543182
PRPF38A,ORC1,432,-0.2661553703431139
PRPF4,CDC26,35,0.294245195762378
PRPF40A,ARL6IP6,1429,-0.9496233452541754
PRPF40B,MCRS1,68,-0.17449912430962963
PRPF6,ZNF512B,9704,-0.40493724422317656
PRPSAP1,SPHK1,7937,-0.5598032974033381
PRR11,TRIM37,48811,-0.08376182673215841
PRR11,SKA2,472,-1.2990519353288
PRR12,SCAF1,49380,-0.13443938674792552
PRR12,NOSIP,1819,-0.12865470716513136
PRR14,SRCAP,47432,-0.27662636298752163
PRR3,ABCF1,14679,-0.2107341593592627
PRR3,GNL1,101,-0.3641175820344483
PRR7,DBN1,27956,-0.05771890974244983
PRR7,F12,29862,0.3795515820691173
PRR7,GRK6,43241,-0.17228198110921872
PRRC2A,CSNK2B,44552,-0.10337164279962877
PRRC2A,GPANK1,45608,-0.15854979965113805
PRRC2A,BAG6,32072,-0.0416420807720014
PRRC2A,AIF1,5461,-3.6570993607468365
PRSS21,ELOB,39810,-0.02919160126336169
PRSS57,RNF126,32162,-0.06734865740938197
PRUNE1,CERS2,31012,0.2043671351248111
PRXL2A,TSPAN14,47432,0.10281597830549435
PSENEN,KMT2B,27097,0.11036483935163098
PSKH1,EDC4,20195,-0.027505791778722512
PSKH1,NUTF2,48875,-0.07421511651478614
PSKH1,CENPT,45433,-0.2713682968204205
PSKH1,PSMB10,43621,0.07177313267565248
PSMA3,ACTR10,44743,-0.09111324373734586
PSMA5,SORT1,28504,-1.005590200247885
PSMA7,MTG2,39535,0.28301013550222526
PSMB1,PDCD2,31365,-0.16068389869833055
PSMB3,MLLT6,47482,-0.06078773867520034
PSMB3,PCGF2,171,0.15793343817663089
PSMB3,CISD3,22575,-0.3464713243949288
PSMC2,PMPCB,32853,0.1307305130911948
PSMC2,DNAJC2,16267,0.10539419134134037
PSMC3,SPI1,17119,0.44436668513201966
PSMC3IP,COASY,16364,-0.1995901163384533
PSMC3IP,MLX,10764,0.08552360894976611
PSMC3IP,TUBG1,31580,0.09522542906469038
PSMC5,FTSJ3,2930,0.32709312884324293
PSMC5,SMARCD2,15983,-0.3681644477179036
PSMC6,ERO1A,11131,-0.1947755348300554
PSMD12,PITPNC1,10583,0.05285556619423895
PSMD2,EIF4G1,15333,0.09925470589616846
PSMD2,ALG3,49586,0.28679963825699906
PSMD2,EEF1AKMT4,49548,0.34750202810818903
PSMD5,FBXW2,49950,-0.029039882412967167
PSME1,PCK2,42089,-0.03686193872925231
PSME1,DCAF11,22132,-0.05880991714753497
PSME1,PSME2,11428,-0.35030495535406264
PSME2,PSME1,11428,0.0007140147657589212
PSME2,DCAF11,33560,-0.21414715150756805
PSME2,TM9SF1,48717,-0.1124086723886667
PSME2,IPO4,41420,-0.05107292174973152
PSME3,BECN1,8965,-1.0171821543507134
PSME3,COA3,25666,-0.594929001925327
PSMG4,TUBB2B,327,-0.37340157074997987
PSPH,SUMF2,12393,0.3361451159479524
PSPH,CCT6A,76,-0.813901484202238
PSTPIP2,ATP5F1A,31967,-0.016690607650879184
PSTPIP2,HAUS1,31959,0.33610108165857516
PTBP1,PLPPR3,25544,0.3873380471003179
PTBP3,HSDL2,46324,-0.0314651249603373
PTCD1,ZNF394,38717,-0.175439583719406
PTCD1,CPSF4,27293,-0.9673540125398089
PTCD1,ATP5MF,0,-0.204266626512608
PTCD3,POLR1A,68,-1.3700208800844864
PTDSS1,UQCRB,26264,-0.23081637324720056
PTDSS2,SIGIRR,30795,-0.421303535439593
PTEN,ATAD1,20283,-0.0010277051417120213
PTGER3,ZRANB2,33466,-0.0013933685430572928
PTGES2,C9orf16,31757,-0.025467164690777075
PTGES3,ATP5F1B,42329,0.07424488396778522
PTMS,MLF2,3416,-0.10105003535390834
PTOV1,MED25,32466,-0.15291467563579836
PTOV1,AKT1S1,28735,-0.3222569647924185
PTPMT1,CELF1,139,0.0699277608897422
PTPMT1,NDUFS3,94,-0.055600755382432365
PTPN11,HECTD4,35908,0.36484324363657783
PTPN18,CCDC115,13327,-0.19953131142500005
PTPN18,IMP4,13623,0.04277719828904359
PTPN2,SEH1L,17490,-0.2874093031710583
PTPN7,ARL8A,16833,-0.33953548929762967
PTPN9,SNUPN,46886,-0.11985049820020305
PTPRH,PPP6R1,49558,0.05291705038211612
PTRH1,TOR2A,10470,0.11746036538509486
PTRH2,VMP1,446,-0.8874371210735008
PTRHD1,CENPO,295,-0.9732699231098447
PTTG1,SLU7,90,0.008898855638319495
PURG,WRN,46,0.05731206961578616
PUS1,EP400,20598,0.225932036662111
PUS10,PEX13,1226,-1.2007412121163024
PUS7,RINT1,9844,-0.18986027371271957
PUS7L,IRAK4,255,-0.7797065630691651
PUSL1,INTS11,16141,0.2965717598907064
PUSL1,UBE2J2,34070,0.07638856154444292
PWWP3A,NDUFS7,29234,-0.07391805790788213
PWWP3A,GAMT,47438,-0.12590230552711668
PXK,RPP14,26340,-0.07080334050126967
PXMP2,POLE,195,-0.8400674687856828
PXMP2,PGAM5,23211,-0.29868795141921706
PXMP4,E2F1,33986,-0.1550102614182613
PYCARD,FUS,23319,0.013044878716000585
PYCR1,PCYT2,30905,-0.06173392218359732
PYCR1,SIRT7,21089,-0.034057865817175965
PYCR1,MAFG,14643,-0.016764282318742784
PYCR2,TMEM63A,40218,-0.19569607954128776
PYCR3,TSTA3,8275,-0.244886642883207
PYGO2,FLAD1,19458,-0.3371853032344971
PYGO2,PMVK,26845,-0.15627746735374107
PYGO2,CKS1B,10788,-0.09927384415975245
QARS,QRICH1,10585,0.21964147072723725
QPCTL,SNRPD2,166,-0.21332643395417447
QPRT,SPN,0,0.006103535974223577
QRICH1,QARS,10585,0.3523386286346437
QTRT1,DNM2,16537,-0.22106792930261537
QTRT1,ILF3,47169,0.11676270796129136
R3HDM2,MARS,44394,-0.30271157020867023
R3HDM4,ARID3A,11283,-0.04924366516628593
R3HDM4,MED16,20023,-0.08585085915510285
RAB13,JTB,8371,0.002960661682247194
RAB13,SLC39A1,17715,-0.024809267984278665
RAB1B,YIF1A,21102,-0.00023327070643615731
RAB23,PRIM2,1335,-0.04177879834924337
RAB24,LMAN2,48074,0.1763097271674102
RAB24,PRELID1,21,-0.05196476542721453
RAB27A,PIGBOS1,245,-0.13711710819477668
RAB2B,TOX4,376,-1.4513796388298732
RAB2B,CHD8,20847,-0.14534920619067815
RAB2B,METTL3,34457,0.045959176530814404
RAB3IL1,FTH1,47351,-0.09246967122984343
RAB3IL1,FADS3,28153,-0.28165751508445697
RAB40C,METTL26,47371,-0.12392379413476966
RAB40C,MCRIP2,47810,0.06930939148954811
RAB4B,SNRPA,27606,-0.07494837186062173
RAB4B,EGLN2,20805,0.04495471604749861
RAB5B,CDK2,7078,-0.4012742710369219
RAB5B,PYM1,41241,0.10860981100301051
RAB5IF,TGIF2,33824,-0.17199698185416754
RAB7A,RPN1,12594,-0.015137342261314373
RAB8A,TPM4,44632,-0.10194039299552149
RAB9A,OFD1,45550,-0.1482022312143616
RABEP2,SPNS1,37600,-0.05654430710287777
RABEP2,NFATC2IP,14281,0.04399948601571484
RABEPK,PPP6C,753,-0.08573583026283155
RABEPK,SCAI,45604,-0.05401571164645561
RABGAP1,RC3H2,35320,-0.2268243177857868
RABGGTA,GMPR2,39409,0.08128382501729789
RABGGTA,NEDD8,39081,0.011132895714269076
RABL6,PHPT1,40146,0.020104530412777363
RABL6,TMEM141,16545,-0.20272589107186204
RAC3,CENPX,7085,-0.15370966785964332
RAC3,DUS1L,35014,0.09086386234394692
RAC3,GPS1,19499,0.015314028098766815
RAC3,DCXR,6585,-0.10712115397710589
RAD1,BRIX1,15121,-0.3878306024066748
RAD1,DNAJC21,869,-0.1161471482260451
RAD17,AK6,733,-0.5636552901056499
RAD17,TAF9,733,-0.8004045466736139
RAD23A,FARSA,11679,-0.18328476327800827
RAD23A,CALR,7138,-0.031677341997820775
RAD23A,GADD45GIP1,11617,-0.11943183075524517
RAD51D,NLE1,20791,-0.18166277540835685
RAD52,ERC1,55,-0.5269389675306603
RAD54L,POMGNT1,26156,0.11110819652265717
RAD54L2,DCAF1,38569,0.16182269438362115
RAD9A,ANKRD13D,29216,-0.2032610829945449
RAD9A,POLD4,39101,0.5020747316086399
RAE1,RBM38,40171,-0.16042183985588707
RAMAC,C15orf40,25448,-0.07847491313848125
RANBP10,NUTF2,37806,0.138114017480912
RANBP10,CENPT,41248,0.045409201197002265
RANBP10,THAP11,35757,-0.14682736146375688
RANGRF,PFAS,41013,0.1472048150523962
RARA,CDC6,21334,-0.23646356101111754
RARS2,ORC3,39,-1.7050013044955883
RASGRP2,SF1,33346,0.05278051291088466
RASSF1,HYAL2,16293,-0.15144182271362233
RASSF1,TUSC2,12729,-0.011388248347969476
RASSF1,CYB561D2,9854,-0.13511000981474347
RASSF1,IFRD2,48062,-0.056821094978986644
RASSF7,HRAS,22864,0.23223686299201324
RAVER1,FDX2,17522,0.1725698603581067
RAX2,MATK,29891,-0.11501714937875566
RBBP4,ZBTB8OS,32,-0.4446275093223524
RBCK1,TRIB3,44558,-0.2561443014399593
RBFA,TXNL4A,440,-0.18804143404663237
RBM10,UBA1,46429,0.12449635916818913
RBM10,NDUFB11,1223,-1.8833289934521595
RBM12,ROMO1,34272,0.0012059289071763193
RBM12,CPNE1,6,-3.1303037017987556
RBM12,NFS1,34420,0.046065988844987145
RBM15B,MANF,6030,-0.15952693303267118
RBM18,MRRF,714,-2.7760460743461266
RBM23,HAUS4,37979,-0.20081530836084854
RBM23,PRMT5,10276,0.14904603423901933
RBM23,LRP10,47473,0.05145154504555346
RBM27,LARS,20854,-0.14851714578247965
RBM34,TOMM20,32665,-0.11736485010547129
RBM38,RAE1,40171,0.10157232940654985
RBM39,PHF20,29635,0.20735980177338315
RBM39,ROMO1,43084,0.6181451006033996
RBM39,NFS1,42936,0.6467660845823074
RBM4,CCS,44928,-0.10243741560494483
RBM4,RBM14,21177,-0.5397387764653506
RBM42,COX6B1,19241,-0.04531640809556048
RBM4B,RBM4,40154,0.0840395904049874
RBM7,REXO2,39329,-0.952241680363332
RBM8A,POLR3GL,28959,0.286817165447048
RBM8A,LIX1L,29988,1.245841316697519
RBMXL1,KYAT3,0,-2.9939081488349912
RBPMS2,PIF1,49817,-0.3127738571515348
RCCD1,UNC45A,24645,0.1783636442934654
RCCD1,HDDC3,19629,-0.253271869195054
RCCD1,PRC1,40804,0.17698697414253978
RCN3,FCGRT,19728,-0.16056916958289918
RDH11,VTI1B,20873,0.5359700412055453
RECQL4,LRRC14,67,-0.2603822944903701
RECQL4,C8orf82,11242,-0.1304729726345989
RECQL5,SAP30BP,33,-1.9859897484756566
REEP3,JMJD1C,519,-0.3183590815440797
REEP6,C19orf25,11451,0.07248937915174009
RELA,KAT5,48854,-0.09902416749332188
RELA,MAP3K11,47756,0.23576634474881975
RELB,CLPTM1,46846,0.02834967927520735
RELB,CLASRP,37611,-0.017930824893924974
RELL2,DIAPH1,17756,-0.13169073573226323
RELL2,HDAC3,354,-1.6737747428858238
RENBP,NAA10,9605,0.05557897708984281
RENBP,HCFC1,27739,-0.09724357042446027
REPIN1,LRRC61,44804,0.11072424915262871
REPS1,ABRACL,25015,-0.21376244449657308
RERE,ENO1,30387,-0.07022208879882338
RETREG3,COASY,49156,0.047532065317848794
RETREG3,MLX,43556,-0.0009954637946880528
RETREG3,TUBG1,1212,-0.07939604181907711
RETREG3,PSMC3IP,32792,0.00027314541231624113
RETSAT,TGOLN2,26354,-0.006430686489611964
REX1BD,KXD1,31002,-0.28835227328758867
REX1BD,FKBP8,44421,-0.11335279215676676
REX1BD,UBA52,16963,-0.15940714709123513
REXO1,KLF16,15426,0.369741357292339
REXO1,ABHD17A,37125,0.1685240765332571
REXO2,RBM7,39329,-0.053900916026351636
REXO4,SURF4,41863,0.10542923630758198
RFC4,EIF4A2,23853,-0.005177439094359989
RFC5,WSB2,48842,-0.16533439231500555
RFNG,CENPX,27764,-0.03585421941786963
RFNG,FASN,46423,0.1833965393509135
RFNG,DUS1L,14335,0.16167724747219994
RFNG,GPS1,1180,-0.15593773592983437
RFNG,DCXR,14094,-0.2055052443735353
RFNG,RAC3,20679,0.01980855718316252
RFX1,IL27RA,24560,-0.96472967645575
RFXANK,BORCS8,634,-0.16540883742886223
RGL2,DAXX,23725,-0.06596118878642333
RGL2,PFDN6,10854,-0.0018433272805335466
RGL2,WDR46,10011,0.09439544451121822
RGL2,TAPBP,14750,-0.105287218559402
RGP1,TLN1,16401,0.07767973583515372
RGS14,LMAN2,5814,-0.6250234172503805
RGS14,GRK6,45550,-0.23546951202283842
RGS20,ATP6V1H,8237,-0.11287477066522703
RHBDD3,EWSR1,212,-0.6897023893467488
RHCE,MACO1,661,-0.27133740303384657
RHD,SYF2,39884,0.02259259613528565
RHEBL1,KMT2D,9333,0.3726209179575723
RHNO1,FOXM1,939,-2.951159125462925
RHOG,NUP98,43554,0.014084995752896587
RHOT2,METRN,47012,0.039731971048483285
RHOT2,STUB1,11899,-0.17045792984409433
RHOT2,METTL26,31703,-0.016964115239835306
RHOT2,JMJD8,16447,-0.030844621173624135
RHOT2,MCRIP2,31264,-0.04642961039558957
RHPN1,TOP1MT,8831,-0.02447703536572362
RIC8A,PSMD13,29470,-0.13480000685379023
RIDA,POP1,80,-0.8377204812573654
RILP,PRPF8,34826,0.1170855878118335
RILPL2,SNRNP35,21322,-0.20674768386847017
RING1,SLC39A7,7728,-0.18150221979236558
RINT1,PUS7,9844,-0.19583846383750184
RIOK1,SSR1,42016,0.09295396262047136
RIOX1,NUMB,24766,0.1313212443637246
RIPOR1,CTCF,43413,0.19353899213801606
RIPOR1,ATP6V0D1,37191,0.5688023714419772
RIT1,KHDC4,23008,-0.05695428785300602
RMDN1,CPNE3,64,-1.4045917086044102
RMDN3,GCHFR,8192,-0.30457788215143305
RMI1,HNRNPK,1231,-0.338518541978077
RMI2,SOCS1,6937,0.22423450095363645
RMND1,ARMT1,77,-1.7396959006508903
RMND5B,NHP2,24900,0.05007686107845577
RNASEH1,ADI1,38787,-0.39033855992266253
RNASEH2A,PRDX2,4623,-0.36725869759620394
RNASEH2A,JUNB,15019,0.16895338701618823
RNASEH2C,KAT5,8996,0.06857780731105469
RNASEK,C17orf49,2068,0.1317905032238395
RND2,VAT1,87,-0.1830836753112735
RNF10,COQ5,954,-0.04284811197046945
RNF10,SRSF9,37534,0.008546164992555337
RNF10,POP5,47931,0.6941348660539884
RNF113A,UPF3B,18650,-0.112205679623813
RNF113A,NDUFA1,296,-0.09575649554574994
RNF115,POLR3C,358,-1.5770025057952017
RNF123,APEH,14922,-0.19666126425816408
RNF126,POLRMT,29717,0.07244807577150728
RNF126,PRSS57,32162,-0.23695479882873624
RNF14,DELE1,34505,-0.35456650817926183
RNF157,UBALD2,24535,-0.14539143055980563
RNF166,MVD,43258,-0.0031351966215144716
RNF166,CTU2,46,-0.06366511416668627
RNF167,SPAG7,27838,-0.07810215259213353
RNF167,PFN1,10520,-0.09462219379786385
RNF167,SLC25A11,159,-0.7750584718682261
