target,class,cosine,energy_k562,energy_cd4_mix,cells_k562,cells_cd4_mix
SLC35E1,other,0.0328117,41.3836,24.7314,360,1154
SLC35E2B,other,-0.0133141,105.194,25.5011,121,1269
SLC35E3,other,-0.0104746,351.612,28.1074,41,1867
SLC35F2,other,0.0593971,105.017,20.2565,129,1868
SLC35F5,other,-0.00183074,155.299,23.6508,89,1001
SLC35F6,other,0.0113186,77.6114,18.4787,219,2382
SLC35G1,other,0.0271099,91.4818,19.3149,144,3923
SLC37A1,other,0.000313792,63.4516,17.899,198,2449
SLC37A3,other,-0.0175371,57.2218,33.6767,227,632
SLC37A4,other,0.00147855,414.491,18.5324,43,1319
SLC38A1,other,-0.000617611,62.8198,21.0907,287,1146
SLC38A10,other,0.00773464,137.502,25.9673,98,3121
SLC38A2,other,-0.0422452,97.5593,47.6178,140,6108
SLC38A5,other,-0.00747271,112.409,19.2666,119,2331
SLC38A6,other,0.0841525,114.936,209.265,139,117
SLC38A7,other,0.0221036,88.6779,8.74722,141,6515
SLC38A9,other,0.0294893,68.7061,17.2864,195,1806
SLC39A10,other,0.0940372,48.7509,15.4629,352,1696
SLC39A11,other,0.014561,59.3007,16.9513,217,1615
SLC39A13,other,-0.0081825,42.697,37.0291,315,603
SLC39A14,other,0.0186697,52.7676,20.7929,263,1928
SLC39A3,other,0.0398841,43.4458,21.8356,288,1229
SLC39A4,other,-0.0114856,50.1014,19.7901,270,3386
SLC39A6,other,0.227406,74.5581,47.9043,220,3908
SLC39A7,other,0.0435248,61.1622,46.0055,297,584
SLC39A8,other,0.0153136,53.6782,26.7436,234,2020
SLC39A9,other,-0.0253733,41.6135,63.8054,800,1082
SLC3A2,other,-0.00233139,85.0904,37.7116,166,3875
SLC40A1,other,0.0221365,22.8664,18.1571,605,2578
SLC41A3,other,0.058,51.1105,28.8333,267,3519
SLC43A1,other,-0.0100373,557.398,26.2293,39,1200
SLC43A3,other,-0.0184975,45.3618,20.0831,281,2594
SLC44A2,other,-0.00445959,59.4176,30.5633,218,1957
SLC44A4,other,-0.00936347,55.6594,23.7813,253,1318
SLC45A4,other,-0.0135684,144.353,25.4173,91,3239
SLC48A1,other,0.00250887,42.5696,18.1081,299,2711
SLC4A1AP,other,0.0473931,83.3595,23.8893,182,2801
SLC4A2,other,-0.0118681,32.0465,20.739,403,1607
SLC4A5,other,0.0431719,29.7227,25.0763,430,2712
SLC4A7,other,-0.0113776,321.849,60.6009,55,4424
SLC50A1,other,0.0311324,89.8089,32.7114,145,3802
SLC52A2,other,0.0127662,460.098,24.0764,37,3254
SLC5A3,other,0.0471547,393.734,45.4383,48,818
SLC5A6,other,-0.0106506,265.599,56.7186,60,1556
SLC66A1,other,0.024595,77.8766,19,164,1962
SLC66A2,other,0.0232745,57.853,13.3564,232,3402
SLC66A3,other,-0.00157697,64.2128,17.0655,193,2348
SLC6A6,other,-0.0213891,187.92,29.4919,74,3597
SLC6A8,other,-0.0187425,51.4964,79.9243,258,3308
SLC7A1,other,-0.0449176,236.646,49.7715,81,471
SLC7A11,other,0.00897715,81.266,85.2703,152,306
SLC7A5,other,0.0161116,32.892,22.4948,596,2388
SLC7A6,other,0.0163547,72.4923,35.5271,183,601
SLC7A6OS,other,-0.00794804,244.503,182.063,70,79
SLC7A8,other,0.00497004,144.712,10.9471,96,3111
SLC8B1,other,-0.00623038,25.3218,13.7775,485,2581
SLC9A6,other,0.0183444,61.9717,31.5648,221,2081
SLC9B1,other,-0.00708037,71.4153,24.939,182,891
SLC9B2,other,-0.0266281,70.706,34.6874,213,915
SLCO4A1,other,-0.00876099,79.0602,70.6653,165,278
SLK,other,0.00769335,344.19,54.4993,48,510
SLMAP,other,0.0152773,292.046,20.7392,51,1596
SLTM,other,0.0199937,72.0454,66.9366,205,1404
SLU7,other,0.00723323,283.17,187.469,63,55
SLX1A,other,-0.005108,66.3951,31.4534,186,596
SLX4IP,other,0.034974,67.9941,20.2948,190,1476
SMAD1,other,-0.00126872,38.4626,18.8284,342,2703
SMAD2,other,-0.00895922,39.3385,12.7377,320,2201
SMAD3,other,-0.0091731,87.5194,194.834,148,5073
SMAD4,other,0.0169759,87.834,25.0409,161,1573
SMAD5,other,-0.0438777,102.404,15.3109,127,1727
SMAD9,other,0.0363276,72.0986,37.3992,224,3634
SMAGP,other,0.0893555,49.2488,23.6921,281,2575
SMAP1,other,-0.0370468,130.269,14.5825,106,2739
SMAP2,other,0.00656909,42.5273,18.2704,303,2624
SMARCA1,other,-0.00715703,160.157,16.8467,81,1507
SMARCA2,other,0.0158763,214.187,23.7187,63,2209
SMARCA4,other,0.0330479,115.942,64.3135,132,532
SMARCAD1,other,-0.00409737,114.792,26.9366,116,1135
SMARCAL1,other,0.000976943,172.605,33.7507,78,596
SMARCB1,other,0.0445745,40.5515,138.814,431,714
SMARCC1,other,0.0199259,159.319,60.5022,117,731
SMARCD1,other,0.0343262,44.3391,47.0078,342,700
SMARCD2,other,0.0210247,41.21,28.8079,307,1350
SMARCD3,other,-0.0249202,22.6961,369.542,565,60
SMARCE1,other,0.0136968,418.293,316.082,46,397
SMC1A,cohesin/condensin (SMC),-0.0939176,625.444,106.452,82,416
SMC3,cohesin/condensin (SMC),-0.0444726,1416.58,331.884,31,36
SMC4,cohesin/condensin (SMC),-0.0143681,50.7187,216.9,254,45
SMCHD1,cohesin/condensin (SMC),0.0113764,44.1514,28.0174,304,1297
SMCO4,cohesin/condensin (SMC),0.0206891,62.7519,20.2174,191,1392
SMDT1,other,0.0626301,74.8511,25.0757,158,780
SMG1,other,0.0323575,160.214,43.892,83,1350
SMG5,other,0.345968,204.025,168.265,159,140
SMG6,other,0.0437732,71.955,43.0563,173,494
SMG7,other,0.26265,578.289,94.1935,41,580
SMG8,other,0.18446,82.9217,31.1168,174,2766
SMG9,other,0.20056,100.575,46.4911,142,1705
SMIM1,other,-0.00310814,53.4965,23.8489,262,2601
SMIM12,other,-0.00576468,487.459,15.4088,40,2637
SMIM13,other,-0.0184392,51.7388,13.4569,240,3082
SMIM14,other,0.0180176,47.1611,18.7737,260,1802
SMIM15,other,0.0178179,75.5702,35.4713,168,2898
SMIM19,other,0.0517416,66.1472,27.7576,199,3282
SMIM20,other,-0.0114378,44.2447,16.0087,284,2835
SMIM29,other,-0.0390074,75.1756,30.38,238,3560
SMIM3,other,0.0363864,60.9253,41.682,205,953
SMIM7,other,0.0171373,156.681,111.549,83,658
SMIM8,other,0.0309583,58.3054,1013.21,234,22
SMN2,other,-0.0193167,293.557,630.79,99,10
SMNDC1,other,0.0622276,513.635,62.253,36,328
SMPD2,other,-0.0137593,200.514,14.2663,70,2020
SMPD4,other,0.0250311,118.902,48.9203,118,1666
SMS,other,0.0778832,60.2716,30.3977,268,942
SMTN,other,0.0194846,104.979,21.6878,126,2543
SMUG1,other,0.0122475,127.919,23.6557,109,3118
SMURF1,other,0.0206211,65.1191,21.3663,189,1914
SMURF2,other,-0.00387647,33.1212,16.1233,382,1441
SMYD3,other,0.00770678,45.9616,17.5722,274,1701
SMYD5,other,-0.00516206,34.1917,20.0553,393,2022
SNAI1,other,0.0213502,76.0526,57.1988,178,2294
SNAI2,other,-0.00566809,79.7011,26.4857,155,1309
SNAI3,other,-0.0590832,53.0155,47.9393,244,811
SNAP23,other,0.0146065,164.851,30.5138,83,1001
SNAP29,other,-0.0304119,44.8607,50.9868,277,516
SNAP47,other,0.00259814,51.5664,26.8683,241,1525
SNAPC1,other,-0.00320848,173.634,91.947,104,210
SNAPC2,other,0.0121943,144.986,135.322,109,195
SNAPC3,other,0.143473,48.4482,127.233,404,135
SNAPC4,other,-0.0277781,62.0754,44.2861,262,537
SNAPC5,other,-0.0563387,57.8317,63.5081,274,386
SNAPIN,other,0.0369305,97.7533,19.3395,129,1704
SNF8,other,0.0292784,46.2515,32.1729,282,503
SNHG32,other,0.0190011,88.0188,27.0949,148,2058
SNRNP27,other,0.00389154,528.308,683.306,52,13
SNRNP40,other,0.0863893,38.4234,208.29,423,83
SNRNP48,other,-0.0128121,171.875,96.8295,95,288
SNRPA,spliceosome (SF3/SNRP/PRPF),0.0805449,107.422,42.9465,168,462
SNRPA1,spliceosome (SF3/SNRP/PRPF),0.0152915,109.678,31.4414,117,1209
SNRPB,spliceosome (SF3/SNRP/PRPF),0.0363902,69.6497,50.1627,197,495
SNRPB2,spliceosome (SF3/SNRP/PRPF),0.0570095,180.386,40.0284,74,1105
SNTA1,other,-0.0132293,133.494,82.3439,94,8102
SNTB2,other,-0.0296572,72.6772,18.7167,228,2827
SNUPN,other,0.0658688,38.4616,95.927,348,210
SNW1,other,0.0464659,33.9242,494.445,361,18
SNX1,other,-0.0015337,66.4511,25.5888,203,3755
SNX10,other,-0.0237792,107.994,21.7602,147,1931
SNX11,other,0.0240346,52.6712,24.0925,239,1303
SNX12,other,-0.0161783,47.515,24.9504,331,1172
SNX13,other,0.0204182,75.0753,24.2749,158,2207
SNX14,other,0.0245087,100.989,31.5818,122,1642
SNX17,other,0.0234661,67.0856,14.4671,204,1996
SNX19,other,-0.0122528,190.559,17.4494,88,2283
SNX2,other,0.00712909,81.1701,24.417,165,1343
SNX24,other,0.0118951,49.0882,20.1021,257,2936
SNX25,other,0.00576129,104.474,32.3998,132,612
SNX27,other,-0.00587317,69.3319,24.1531,190,1076
SNX29,other,0.0313746,742.44,16.597,31,2486
SNX3,other,-0.00806388,144.499,21.3976,92,2516
SNX33,other,0.00311649,57.5658,26.2114,216,1963
SNX5,other,0.0321269,43.4064,16.2399,292,2040
SNX6,other,0.00105436,57.5816,18.7615,221,1814
SNX8,other,0.035929,53.6373,18.7907,232,1725
SNX9,other,-0.0290729,40.4281,25.116,319,3349
SOAT1,other,0.0137724,116.148,17.683,104,3164
SOCS1,other,0.0229008,120.129,40.8237,101,548
SOCS2,other,-0.0166713,51.3571,23.951,252,1121
SOCS3,other,-0.0428736,421.629,97.2107,40,265
SOCS4,other,-0.0441776,114.071,68.2639,114,645
SOD1,other,0.0456956,52.8449,214.739,366,99
SOD2,other,0.0264777,41.3401,29.9522,350,1052
SOHLH1,other,0.00368545,234.424,66.3627,61,516
SOHLH2,other,0.0413388,41.1373,20.2769,317,1452
SON,other,-0.0056865,64.8304,172.669,276,126
SORBS3,other,0.0487206,41.7573,38.4166,363,894
SORD,other,-0.00942507,50.7351,18.5509,263,1958
SOS1,other,-0.0174721,142.802,18.7098,115,2824
SOX1,other,-0.00770547,34.245,30.839,478,2755
SOX10,other,0.0168884,135.218,25.61,96,1717
SOX11,other,0.0284574,58.9021,21.8593,257,1190
SOX12,other,0.0172646,100.582,17.915,130,1370
SOX13,other,0.00318021,92.7422,16.3269,142,1809
SOX14,other,-0.00277375,72.6516,23.6738,186,2410
SOX15,other,0.00324751,56.9046,11.3172,214,2790
SOX17,other,0.018729,54.077,19.6597,237,1630
SOX18,other,-0.00242476,55.2239,21.3417,248,1190
SOX2,other,0.0283096,10729.4,23.0196,7,1009
SOX21,other,0.0218266,114.219,14.0449,117,2955
SOX3,other,-0.00147752,236.903,19.5669,65,1271
SOX30,other,0.00567537,40.3791,21.6392,306,1542
SOX4,other,0.0351033,37.6036,16.8352,344,2008
SOX5,other,0.0125766,40.9949,16.3549,302,2717
SOX6,other,-0.00673843,28.1284,22.7039,428,1425
SOX8,other,0.0103319,70.7163,28.9375,202,841
SOX9,other,0.0316798,88.0531,13.5413,151,1967
SP1,other,0.230448,124.273,47.3846,198,1392
SP100,other,0.039612,34.4292,51.1395,370,2351
SP110,other,-0.00763222,215.734,72.3659,69,280
SP140,other,0.0355156,143.042,12.7157,100,2430
SP140L,other,-0.013677,59.5712,27.7139,205,1411
SP2,other,0.276083,87.1081,84.6662,234,1872
SP3,other,0.124367,102.919,32.6039,146,1969
SP4,other,0.016916,156.51,26.8453,95,1756
SP5,other,0.089319,124.113,60.8196,130,440
SP6,other,-0.019268,41.1064,18.9117,328,1548
SP7,other,0.0113161,125.356,15.1153,107,2177
SP8,other,0.0299649,163.986,26.2325,79,1824
SP9,other,-0.00237401,646.57,27.0905,32,5845
SPAG5,other,0.000437752,69.5578,28.8212,192,1078
SPAG7,other,-0.00556166,229.823,49.5353,83,3497
SPAG9,other,-0.0334217,65.8125,13.3209,180,2769
SPARC,other,-0.0136609,91.5566,17.8032,138,2094
SPART,other,0.00885511,45.8653,20.8513,277,2126
SPAST,other,0.014012,80.4045,16.6057,152,1981
SPATA24,other,0.0519239,58.8064,25.6969,221,1025
SPATA2L,other,0.0159299,60.578,16.4975,217,1941
SPATA33,other,-0.0336837,41.3476,31.7824,313,1012
SPATC1L,other,0.0197033,71.1715,17.8309,189,2560
SPATS2,other,-0.00587856,205.233,37.6274,66,608
SPATS2L,other,-0.00857387,49.5481,17.2995,263,2462
SPCS1,other,-0.00499062,134.952,23.2676,101,1164
SPCS2,other,0.0430738,89.5841,46.9295,229,480
SPCS3,other,3.94762e-05,65.9434,96.7173,277,242
SPDEF,other,0.00336157,93.0365,17.0498,140,1665
SPDYE2,other,0.0524717,34.7834,23.3617,371,1994
SPECC1,other,-0.00643062,62.144,19.1449,209,1829
SPECC1L,other,-0.0081871,71.8378,19.9788,182,1570
SPEG,other,-0.00526215,32.2164,27.2567,474,2620
SPEN,other,0.0541086,58.7413,26.9084,305,936
SPG11,other,-0.00562509,43.8248,31.779,278,2532
SPG21,other,-0.0157555,117.021,23.6305,118,2101
SPG7,other,-0.0625197,90.4994,29.8836,205,1238
SPHK1,other,0.0216868,47.3326,47.6818,287,362
SPHK2,other,0.00547558,153.491,32.2548,121,585
SPI1,other,-0.0185443,210.688,34.0006,82,1903
SPIB,other,0.0288788,33.8818,17.1174,373,1797
SPIC,other,0.00222201,158.373,24.3963,85,1659
SPICE1,other,0.0173735,92.2892,18.5788,141,1444
SPIDR,other,-0.0185554,201.551,63.5168,67,315
SPIN1,other,-0.0048221,77.0523,36.3348,187,2803
SPIN2B,other,-0.0156703,107.861,13.7767,114,2060
SPIN4,other,0.0059476,154.41,32.9399,79,2785
SPINDOC,other,0.097032,151.952,34.3019,109,657
SPINT2,other,-0.00985783,130.636,24.7975,106,1911
SPIRE1,other,0.0106553,398.038,28.7415,38,1300
SPN,other,-0.00327768,46.6455,25.6507,296,1852
SPNS1,other,-0.0023649,79.3865,17.1199,184,2477
SPOP,other,-0.012085,457.625,33.3067,36,819
SPOUT1,other,0.136841,287.929,1554.37,73,11
SPPL2A,other,0.0210643,64.9244,20.7355,206,1863
SPPL2B,other,0.00427293,101.082,51.5928,139,396
SPPL3,other,-0.00265545,99.6727,18.5788,128,2956
SPR,other,0.00419309,78.3172,43.0413,154,505
SPRED2,other,0.00971855,110.671,25.5161,124,1598
SPRTN,other,0.0279164,35.3971,35.3733,351,671
SPRY1,other,-0.00189808,295.664,17.5492,55,1377
SPRY2,other,-0.0372007,31.9187,24.5053,392,1318
SPRYD3,other,-0.0144043,39.3265,15.4129,336,2038
SPRYD4,other,-0.0140981,65.2937,22.5152,206,1774
SPRYD7,other,-0.00280065,103.846,16.0106,121,2145
SPSB2,other,0.0135571,76.5343,28.363,173,2838
SPSB3,other,-0.0150508,70.4186,40.8507,172,424
SPTAN1,other,0.0321026,64.6479,19.7199,221,2553
SPTB,other,0.0379304,123.591,28.7523,124,1106
SPTBN1,other,-0.0125522,66.3826,45.6394,219,1829
SPTLC1,other,-0.0281509,272.104,23.6453,65,1063
SPTLC2,other,0.0441235,146.821,68.2292,101,357
SPTSSA,other,0.0586201,48.8297,59.1495,266,418
SPTY2D1,other,0.0538748,34.1024,32.6242,422,1640
SPZ1,other,0.00961958,156.278,19.4786,85,1546
SQLE,other,0.0136307,52.9296,39.0693,244,583
SQSTM1,other,0.098806,60.6419,20.2656,215,2471
SRA1,other,0.00113619,53.4753,134.254,273,83
SRCAP,other,-0.00394619,39.7272,28.0277,400,899
SRD5A1,other,0.000131271,50.5177,71.1889,260,372
SRD5A3,other,-0.0352787,88.4772,15.4194,152,2252
SREBF1,other,-0.0123904,102.948,95.7195,127,171
SREBF2,other,0.114311,73.2074,28.0208,191,1050
SREK1,other,0.0340409,75.1362,29.0754,188,1534
SREK1IP1,other,0.0336439,100.996,26.927,135,2897
SRF,other,0.110436,39.02,69.2386,367,365
SRFBP1,other,-0.00806376,226.604,318.511,92,60
SRGAP2,other,-0.00246574,98.2253,15.9597,128,3183
SRGN,other,0.0268905,38.4092,11.8332,318,3100
SRI,other,0.00258389,61.9458,52.9623,203,2111
SRM,other,0.0644037,48.9421,29.6259,320,1133
SRP14,other,0.051738,68.4569,40.387,290,765
SRP19,other,-0.0699338,105.794,187.25,207,61
SRP54,other,-0.00179415,87.8925,20.8669,160,1706
SRP68,other,-0.149486,400.124,54.8008,111,259
SRP72,other,0.112905,129.954,129.586,303,138
SRP9,other,0.176298,99.2952,55.1041,324,749
SRPK1,other,0.0292944,39.7717,25.3453,347,1577
SRPK2,other,0.0458233,59.3571,29.3311,210,1870
SRPRB,other,-0.012651,135.213,48.6435,244,376
SRR,other,0.0442612,96.3681,44.3354,154,915
SRRD,other,0.0608896,101.203,34.3941,146,1538
SRRM1,other,0.081766,114.405,66.44,295,339
SRSF10,other,0.243224,90.942,68.0185,248,941
SRSF11,other,0.0860492,19.4971,24.3902,880,1434
SRSF2,other,0.0954786,134.721,50.1688,140,864
SRSF4,other,0.00265725,48.6815,39.2591,272,1531
SRSF6,other,0.111895,29.4603,22.6452,505,2141
SRSF7,other,0.145497,273.578,888.102,104,24
SRSF8,other,-0.0502097,220.75,30.1462,69,1651
SRSF9,other,0.00152446,60.4986,14.6677,221,2898
SRXN1,other,-0.0135776,131.942,25.3115,98,783
SRY,other,0.0123244,263.089,24.5179,63,2129
SS18,other,0.0673631,59.0913,41.0412,254,723
SS18L1,other,-0.0230161,111.795,124.125,118,183
SS18L2,other,0.0521705,47.9716,34.4764,344,812
SSB,other,0.104869,153.81,156.49,98,368
SSBP1,other,0.223857,104.37,80.4477,220,1124
SSBP2,other,0.00739867,85.6884,18.2591,170,2787
SSBP3,other,0.0315515,54.8733,22.9931,261,2595
SSBP4,other,0.00818493,71.6464,19.9776,177,2725
SSH2,other,0.0794877,48.8906,24.5925,266,2008
SSNA1,other,0.0341482,157.715,21.4372,106,2691
SSR1,other,0.0193861,157.589,27.4092,92,1235
SSR2,other,0.0761185,142.281,22.0376,101,1692
SSR3,other,0.011445,297.837,21.9979,62,3374
SSRP1,other,-0.016238,120.633,178.694,314,92
SSU72,other,0.0689699,125.064,448.357,169,36
SSX2IP,other,0.0246185,525.478,59.7573,39,314
ST13,other,-0.0200248,35.6109,19.1384,375,2057
ST18,other,-0.0113551,112.843,28.7649,120,3763
ST20-MTHFS,other,-0.0149423,327.535,21.5212,52,1574
ST3GAL2,other,-0.0123423,35.561,31.7531,354,2063
ST3GAL4,other,-0.0394285,77.2294,27.8692,173,1196
ST6GAL1,other,-0.0229312,35.6896,29.5816,385,2738
ST6GALNAC1,other,0.0121656,100.848,19.3776,126,1583
ST6GALNAC4,other,0.000509669,45.3874,30.9835,283,2386
ST6GALNAC6,other,0.0203669,81.2194,69.9212,179,206
ST7,other,0.0230208,204.89,20.6117,68,2708
ST7L,other,0.00124268,109.12,34.1813,132,763
STAC3,other,-0.00350942,149.599,31.7213,95,2024
STAG1,other,0.0113045,148.098,31.9345,95,1843
STAG2,other,0.054177,67.5688,56.8134,268,1497
STAM,other,-0.0117339,59.535,20.8784,217,2009
STAM2,other,-0.0187795,29.8092,17.4167,423,2354
STAMBP,other,0.0145717,55.6923,27.7639,261,2325
STAP2,other,0.0555071,56.9174,20.3125,248,1503
STARD10,other,0.0597001,116.107,63.9429,144,650
STARD3,other,-0.00132853,529.624,17.5711,36,1541
STARD3NL,other,0.0149217,161.426,23.7236,86,4460
STARD4,other,0.0141398,137.008,20.1467,99,1559
STARD7,other,0.0068683,55.8911,19.5647,252,1353
STAT1,other,0.0151001,96.3591,22.2319,127,1296
STAT2,other,0.000395775,219.271,16.2162,69,1625
STAT3,other,-0.0288148,77.5346,87.6109,170,735
STAT4,other,-0.0260893,120.181,18.0781,113,2433
STAT5A,other,-0.0167996,30.7486,30.2243,474,1478
STAT5B,other,0.0735834,166.149,179.583,129,285
STAU1,other,-0.00394425,99.7586,27.8316,127,1352
STAU2,other,-0.00143936,40.2898,31.795,331,2103
STC2,other,-0.0123782,58.3397,21.2815,217,1972
STIL,other,0.0330377,48.3971,247.398,345,58
STIM1,other,-0.0138591,56.24,46.2611,240,2699
STIM2,other,0.00785621,52.8732,40.3976,223,2867
STIP1,other,-0.00798818,271.589,47.8118,55,1876
STK11,other,-0.0601727,44.2352,90.1841,271,611
STK11IP,other,0.029874,56.2199,31.0536,217,1020
STK16,other,0.0211118,73.3566,21.3306,181,1788
STK17A,other,-0.014599,57.7715,21.8036,218,1749
STK17B,other,-0.0323623,65.8401,15.8325,198,3844
STK19,other,0.0538357,84.8213,31.6046,158,803
STK24,other,-0.0258216,595.713,33.4026,31,2363
STK25,other,0.00988884,34.8472,57.8329,347,2312
STK32C,other,-0.00381402,44.2711,75.3072,305,4623
STK35,other,0.0536503,38.6476,31.9878,359,2395
STK38,other,0.0725668,53.697,18.4717,245,1554
STK38L,other,0.0769972,12.6032,17.5404,1169,2364
STK4,other,-0.00786455,53.0955,28.8733,241,928
STK40,other,-0.0160857,66.9702,63.7153,195,474
STMN1,other,0.0226186,58.2489,52.0196,219,567
STMN3,other,-0.0116886,51.721,33.4498,247,1719
STMP1,other,-0.00805557,83.8024,25.3068,161,982
STN1,other,-0.0350498,2189.12,40.3035,18,481
STOM,other,0.00466327,64.9482,45.2766,184,3496
STOML1,other,-0.0102353,196.765,25.5736,66,1446
STOML2,other,-0.00385239,227.546,33.5236,59,792
STON2,other,-0.00810595,84.8908,15.268,152,2536
STPG1,other,-0.00435024,69.708,18.1968,201,1370
STRADA,other,0.00381641,99.4335,18.0686,121,1257
STRADB,other,0.00193164,50.96,17.238,231,2338
STRAP,other,0.286827,105.938,91.6011,231,606
STRBP,other,0.0233794,52.9655,31.0436,243,730
STRIP1,other,-0.0137265,84.65,13.6641,224,2907
STRIP2,other,0.0087912,75.591,19.0205,176,2437
STRN,other,0.0334528,66.8443,15.5089,271,2598
STRN3,other,-0.00714221,93.217,34.8677,151,558
STRN4,other,-0.00334588,445.497,101.372,39,161
STT3B,other,0.115268,198.735,416.988,136,45
STUB1,other,0.00989586,119.576,62.4616,104,313
STX10,other,-0.0060108,82.4104,24.7106,146,1117
STX12,other,-0.0211058,128.609,34.8192,101,686
STX16,other,0.030938,48.0745,64.63,267,2463
STX17,other,0.0153057,67.2349,41.6531,182,1212
STX18,other,-0.0532922,186.148,285.953,106,27
STX1A,other,0.0112929,94.661,13.8649,146,2352
STX2,other,-0.00816627,71.6274,24.1246,173,2536
STX3,other,-0.0220558,64.1976,40.5647,192,412
STX4,other,-0.0237951,96.9951,37.5409,136,1406
STX5,other,-0.0235158,208.586,42.6737,78,448
STX6,other,-0.000760136,47.8834,15.6931,261,2448
STX7,other,0.00896361,65.123,37.6588,225,675
STX8,other,0.0141807,35.0353,15.3567,359,1870
STXBP1,other,0.0207904,58.6541,27.7671,211,2697
STXBP2,other,0.00341566,61.6378,19.8772,214,1388
STXBP3,other,0.0233975,195.951,17.3658,76,1228
STXBP4,other,0.0545483,64.6754,71.1309,279,575
STXBP5,other,-0.03424,89.2195,89.4454,149,260
STYX,other,-0.000735948,56.5097,39.3927,217,1051
STYXL1,other,0.102576,59.4652,48.8748,286,2573
SUB1,other,-0.0278914,66.4529,20.3811,198,1150
SUCLA2,other,-0.01599,88.6093,22.0621,147,1011
SUCLG1,other,0.0489859,723.081,24.8321,32,2380
SUCLG2,other,-0.00362919,75.9502,84.6588,167,287
SUCO,other,-0.0155107,112.301,21.585,131,1268
SUDS3,other,0.0173673,194.069,36.9353,132,495
SUGP1,other,0.201733,140.819,41.4124,267,854
SUGP2,other,0.00288762,72.1125,23.7171,206,2302
SUGT1,other,0.135111,240.82,151.623,89,122
SULT1A1,other,0.00279635,104.613,34.9909,131,6916
SULT1A3,other,-0.0400256,15.4761,30.0085,843,1447
SUMF2,other,-0.0370583,32.2425,26.5943,411,1925
SUMO1,other,-0.00813786,150.909,57.2322,111,2765
SUMO2,other,0.132407,132.811,22.6069,170,3215
SUMO3,other,0.0010883,82.1805,44.4221,166,942
SUN1,other,0.0269377,26.1034,121.151,502,129
SUN2,other,-0.0262002,50.2909,13.1443,267,4505
SUOX,other,0.000535452,40.4302,18.9884,317,1491
SUPT20H,other,0.325579,149.715,99.3882,224,2769
SUPT3H,other,0.0275584,118.531,31.3457,110,960
SUPT4H1,other,0.0104187,141.843,93.8361,146,346
SUPV3L1,other,0.0971557,121.598,37.382,154,658
SURF1,other,-0.0322882,55.0045,40.1172,231,2630
SURF2,other,-0.00135187,590.663,21.7609,37,1002
SUSD1,other,0.0264494,41.8671,607.748,304,11
SUSD3,other,-0.00103944,49.8658,19.6606,257,1492
SUV39H1,other,0.0538686,202.921,33.7671,94,955
SUV39H2,other,0.0308517,236.27,21.8673,66,1170
SUZ12,other,0.0330723,58.1613,180.541,257,69
SVIP,other,0.00257727,57.2751,16.6262,240,1649
SWI5,other,0.0127344,78.3577,49.9687,164,2286
SWSAP1,other,0.00303605,86.2359,21.6952,145,1252
SYAP1,other,0.0145914,78.3286,24.7719,163,949
SYCP2,other,-0.0275228,60.1911,24.1775,207,1291
SYF2,other,-0.0469805,160.073,26.2968,109,877
SYK,other,-0.0250147,28.9171,80.847,454,2969
SYMPK,other,-0.0220216,204.722,227.065,88,52
SYNC,other,-0.0672811,90.4743,26.4046,170,1133
SYNCRIP,other,0.0459391,228.608,31.2915,72,1292
SYNGR1,other,-0.00891039,102.314,20.4098,132,3241
SYNGR2,other,0.0187034,101.683,24.3221,119,3699
SYNGR3,other,0.00635568,42.5629,35.4608,575,712
SYNJ2,other,-0.00488389,88.7124,25.4164,201,1403
SYNJ2BP,other,-0.0155607,145.622,10.7987,88,4794
SYNRG,other,-0.00810777,73.9833,33.6127,178,548
SYP,other,-0.0234004,85.6459,21.4566,155,1325
SYPL1,other,-0.00315427,40.7761,29.6889,301,3263
SYS1,other,0.0229853,82.177,605.355,182,11
SZRD1,other,-0.00128533,162.171,30.2109,96,1450
SZT2,other,-0.00207063,65.5073,36.1433,208,494
TAB1,other,0.0118384,68.8203,14.739,187,2768
TAB2,other,0.0105885,70.7505,23.2942,212,1110
TAB3,other,0.0300041,83.2865,18.4092,148,1345
TACC1,other,0.00863826,86.0352,34.8786,169,736
TACO1,other,-0.0309595,52.1147,65.4353,245,324
TADA1,other,0.274286,78.5617,130.314,280,1427
TADA2A,other,-0.00276626,114.602,34.2097,123,950
TADA2B,other,0.251699,126.705,186.223,159,4201
TADA3,other,0.0974503,102.25,39.1292,356,1008
TAF1,TFIID (TAF),-0.00674925,356.841,46.5228,88,504
TAF11,TFIID (TAF),0.140891,120.423,68.1772,151,3318
TAF12,TFIID (TAF),-0.0262845,594.243,43.4581,58,4131
TAF13,TFIID (TAF),0.206913,308.169,96.5682,71,1486
TAF1B,TFIID (TAF),0.0377515,140.478,37.9011,128,3898
TAF1D,TFIID (TAF),-0.013971,130.022,34.5977,219,1653
TAF3,TFIID (TAF),0.133676,171.569,45.0871,140,472
TAF4B,TFIID (TAF),0.00229031,96.3993,56.3922,132,283
TAF5,TFIID (TAF),-0.0444749,896.728,284.061,39,29
TAF5L,TFIID (TAF),-0.0087191,704.23,100.566,28,466
TAF6,TFIID (TAF),0.0539635,192.877,236.322,154,67
TAF6L,TFIID (TAF),0.27375,163.802,133.528,134,2349
TAF7,TFIID (TAF),-0.0112803,294.858,208.535,91,89
TAF8,TFIID (TAF),0.15968,341.676,1026.46,107,36
