target_gene,Cell_Line,Batch,n_cells,source
HDAC8,kolf_2,GenomeWideScreen_FitnessGenes_Pool3_Day3_Inlet10,1,GenomeWideScreen_FitnessGenes
HDAC8,kolf_2,GenomeWideScreen_FitnessGenes_Pool4_Day5_Inlet18,1,GenomeWideScreen_FitnessGenes
HDAC8,kolf_2,GenomeWideScreen_FitnessGenes_Pool4_Day5_Inlet19,1,GenomeWideScreen_FitnessGenes
HDAC8,kolf_2,GenomeWideScreen_FitnessGenes_Pool4_Day5_Inlet28,2,GenomeWideScreen_FitnessGenes
HDAC8,kolf_3,GenomeWideScreen_FitnessGenes_Pool7_Day4_Inlet9,1,GenomeWideScreen_FitnessGenes
HDAC8,kolf_3,GenomeWideScreen_FitnessGenes_Pool7_Day5_Inlet17,1,GenomeWideScreen_FitnessGenes
HDAC8,kute_4,GenomeWideScreen_FitnessGenes_Pool4_Day5_Inlet23,1,GenomeWideScreen_FitnessGenes
HDAC8,kute_4,GenomeWideScreen_FitnessGenes_Pool4_Day5_Inlet30,1,GenomeWideScreen_FitnessGenes
HDAC8,lirf_5,GenomeWideScreen_FitnessGenes_Pool3_Day3_Inlet5,1,GenomeWideScreen_FitnessGenes
HDAC8,lirf_5,GenomeWideScreen_FitnessGenes_Pool4_Day5_Inlet22,1,GenomeWideScreen_FitnessGenes
HDAC8,lirf_5,GenomeWideScreen_FitnessGenes_Pool4_Day5_Inlet23,2,GenomeWideScreen_FitnessGenes
HDAC8,melw_2,GenomeWideScreen_FitnessGenes_Pool8_Day5_Inlet24,1,GenomeWideScreen_FitnessGenes
HDAC8,nufh_4,GenomeWideScreen_FitnessGenes_Pool7_Day3_Inlet4,1,GenomeWideScreen_FitnessGenes
HDAC8,nufh_4,GenomeWideScreen_FitnessGenes_Pool7_Day5_Inlet18,1,GenomeWideScreen_FitnessGenes
HDAC8,nufh_4,GenomeWideScreen_FitnessGenes_Pool7_Day5_Inlet20,1,GenomeWideScreen_FitnessGenes
HDAC8,oupf_6,GenomeWideScreen_FitnessGenes_Pool3_Day3_Inlet2,1,GenomeWideScreen_FitnessGenes
HDAC8,oupf_6,GenomeWideScreen_FitnessGenes_Pool4_Day5_Inlet18,1,GenomeWideScreen_FitnessGenes
HDAC8,pipw_4,GenomeWideScreen_FitnessGenes_Pool3_Day3_Inlet1,1,GenomeWideScreen_FitnessGenes
HDAC8,pipw_4,GenomeWideScreen_FitnessGenes_Pool3_Day3_Inlet11,1,GenomeWideScreen_FitnessGenes
HDAC8,pipw_4,GenomeWideScreen_FitnessGenes_Pool3_Day3_Inlet13,1,GenomeWideScreen_FitnessGenes
HDAC8,pipw_4,GenomeWideScreen_FitnessGenes_Pool3_Day3_Inlet2,1,GenomeWideScreen_FitnessGenes
HDAC8,pipw_4,GenomeWideScreen_FitnessGenes_Pool4_Day5_Inlet22,1,GenomeWideScreen_FitnessGenes
HDAC8,rejf_2,GenomeWideScreen_FitnessGenes_Pool3_Day3_Inlet11,1,GenomeWideScreen_FitnessGenes
HDAC8,rejf_2,GenomeWideScreen_FitnessGenes_Pool4_Day5_Inlet24,1,GenomeWideScreen_FitnessGenes
HDAC8,siqu_4,GenomeWideScreen_FitnessGenes_Pool3_Day3_Inlet7,1,GenomeWideScreen_FitnessGenes
HDAC8,suop_2,GenomeWideScreen_FitnessGenes_Pool8_Day4_Inlet16,1,GenomeWideScreen_FitnessGenes
HDAC8,suop_5,GenomeWideScreen_FitnessGenes_Pool7_Day5_Inlet17,1,GenomeWideScreen_FitnessGenes
HDAC8,wahn_1,GenomeWideScreen_FitnessGenes_Pool3_Day3_Inlet10,2,GenomeWideScreen_FitnessGenes
HDAC8,wahn_1,GenomeWideScreen_FitnessGenes_Pool3_Day3_Inlet3,1,GenomeWideScreen_FitnessGenes
HDAC8,wahn_1,GenomeWideScreen_FitnessGenes_Pool3_Day3_Inlet4,1,GenomeWideScreen_FitnessGenes
HDAC8,wahn_1,GenomeWideScreen_FitnessGenes_Pool3_Day3_Inlet7,1,GenomeWideScreen_FitnessGenes
HDAC8,wahn_1,GenomeWideScreen_FitnessGenes_Pool4_Day5_Inlet31,1,GenomeWideScreen_FitnessGenes
HDAC8,wahn_1,GenomeWideScreen_FitnessGenes_Pool4_Day5_Inlet32,1,GenomeWideScreen_FitnessGenes
HDAC8,wihj_1,GenomeWideScreen_FitnessGenes_Pool8_Day4_Inlet14,1,GenomeWideScreen_FitnessGenes
HDAC8,wihj_4,GenomeWideScreen_FitnessGenes_Pool7_Day5_Inlet19,1,GenomeWideScreen_FitnessGenes
HDAC8,zerv_8,GenomeWideScreen_FitnessGenes_Pool7_Day5_Inlet20,2,GenomeWideScreen_FitnessGenes
HDAC8,zihe_1,GenomeWideScreen_FitnessGenes_Pool4_Day5_Inlet21,1,GenomeWideScreen_FitnessGenes
HDAC8,zihe_1,GenomeWideScreen_FitnessGenes_Pool4_Day5_Inlet29,1,GenomeWideScreen_FitnessGenes
HDAC8,zihe_1,GenomeWideScreen_FitnessGenes_Pool4_Day5_Inlet32,1,GenomeWideScreen_FitnessGenes
LENG1,eipl_1,GenomeWideScreen_FitnessGenes_Pool3_Day3_Inlet13,1,GenomeWideScreen_FitnessGenes
LENG1,eipl_1,GenomeWideScreen_FitnessGenes_Pool3_Day3_Inlet14,1,GenomeWideScreen_FitnessGenes
LENG1,eipl_1,GenomeWideScreen_FitnessGenes_Pool4_Day5_Inlet19,1,GenomeWideScreen_FitnessGenes
LENG1,eipl_1,GenomeWideScreen_FitnessGenes_Pool4_Day5_Inlet26,1,GenomeWideScreen_FitnessGenes
LENG1,fiaj_1,GenomeWideScreen_FitnessGenes_Pool3_Day3_Inlet10,1,GenomeWideScreen_FitnessGenes
LENG1,fiaj_1,GenomeWideScreen_FitnessGenes_Pool3_Day3_Inlet2,1,GenomeWideScreen_FitnessGenes
LENG1,fiaj_1,GenomeWideScreen_FitnessGenes_Pool3_Day3_Inlet9,1,GenomeWideScreen_FitnessGenes
LENG1,hecn_3,GenomeWideScreen_FitnessGenes_Pool8_Day4_Inlet16,1,GenomeWideScreen_FitnessGenes
LENG1,kolf_2,GenomeWideScreen_FitnessGenes_Pool3_Day3_Inlet16,1,GenomeWideScreen_FitnessGenes
LENG1,kolf_2,GenomeWideScreen_FitnessGenes_Pool4_Day5_Inlet25,1,GenomeWideScreen_FitnessGenes
LENG1,kolf_2,GenomeWideScreen_FitnessGenes_Pool4_Day5_Inlet27,2,GenomeWideScreen_FitnessGenes
LENG1,kute_4,GenomeWideScreen_FitnessGenes_Pool4_Day5_Inlet21,1,GenomeWideScreen_FitnessGenes
LENG1,kute_4,GenomeWideScreen_FitnessGenes_Pool4_Day5_Inlet30,1,GenomeWideScreen_FitnessGenes
LENG1,lirf_5,GenomeWideScreen_FitnessGenes_Pool3_Day3_Inlet13,1,GenomeWideScreen_FitnessGenes
LENG1,lirf_5,GenomeWideScreen_FitnessGenes_Pool3_Day3_Inlet14,1,GenomeWideScreen_FitnessGenes
LENG1,lirf_5,GenomeWideScreen_FitnessGenes_Pool3_Day3_Inlet9,1,GenomeWideScreen_FitnessGenes
LENG1,lirf_5,GenomeWideScreen_FitnessGenes_Pool4_Day5_Inlet19,1,GenomeWideScreen_FitnessGenes
LENG1,nufh_4,GenomeWideScreen_FitnessGenes_Pool7_Day3_Inlet2,1,GenomeWideScreen_FitnessGenes
LENG1,nufh_4,GenomeWideScreen_FitnessGenes_Pool7_Day4_Inlet9,1,GenomeWideScreen_FitnessGenes
LENG1,nufh_4,GenomeWideScreen_FitnessGenes_Pool7_Day5_Inlet19,1,GenomeWideScreen_FitnessGenes
LENG1,pipw_4,GenomeWideScreen_FitnessGenes_Pool3_Day3_Inlet9,1,GenomeWideScreen_FitnessGenes
LENG1,pipw_4,GenomeWideScreen_FitnessGenes_Pool4_Day5_Inlet24,2,GenomeWideScreen_FitnessGenes
LENG1,pipw_4,GenomeWideScreen_FitnessGenes_Pool4_Day5_Inlet25,1,GenomeWideScreen_FitnessGenes
LENG1,rejf_2,GenomeWideScreen_FitnessGenes_Pool3_Day3_Inlet11,1,GenomeWideScreen_FitnessGenes
LENG1,rejf_2,GenomeWideScreen_FitnessGenes_Pool3_Day3_Inlet12,2,GenomeWideScreen_FitnessGenes
LENG1,rejf_2,GenomeWideScreen_FitnessGenes_Pool3_Day3_Inlet9,1,GenomeWideScreen_FitnessGenes
LENG1,rejf_2,GenomeWideScreen_FitnessGenes_Pool4_Day5_Inlet18,1,GenomeWideScreen_FitnessGenes
LENG1,rejf_2,GenomeWideScreen_FitnessGenes_Pool4_Day5_Inlet24,1,GenomeWideScreen_FitnessGenes
LENG1,siqu_4,GenomeWideScreen_FitnessGenes_Pool3_Day3_Inlet9,1,GenomeWideScreen_FitnessGenes
LENG1,siqu_4,GenomeWideScreen_FitnessGenes_Pool4_Day5_Inlet20,1,GenomeWideScreen_FitnessGenes
LENG1,siqu_4,GenomeWideScreen_FitnessGenes_Pool4_Day5_Inlet25,1,GenomeWideScreen_FitnessGenes
LENG1,suop_5,GenomeWideScreen_FitnessGenes_Pool7_Day4_Inlet11,1,GenomeWideScreen_FitnessGenes
LENG1,wahn_1,GenomeWideScreen_FitnessGenes_Pool3_Day3_Inlet1,1,GenomeWideScreen_FitnessGenes
LENG1,wahn_1,GenomeWideScreen_FitnessGenes_Pool3_Day3_Inlet11,1,GenomeWideScreen_FitnessGenes
LENG1,wahn_1,GenomeWideScreen_FitnessGenes_Pool3_Day3_Inlet15,1,GenomeWideScreen_FitnessGenes
LENG1,wahn_1,GenomeWideScreen_FitnessGenes_Pool4_Day5_Inlet22,1,GenomeWideScreen_FitnessGenes
LENG1,wahn_1,GenomeWideScreen_FitnessGenes_Pool4_Day5_Inlet26,2,GenomeWideScreen_FitnessGenes
LENG1,wihj_1,GenomeWideScreen_FitnessGenes_Pool8_Day4_Inlet15,1,GenomeWideScreen_FitnessGenes
LENG1,wihj_4,GenomeWideScreen_FitnessGenes_Pool7_Day3_Inlet2,1,GenomeWideScreen_FitnessGenes
LENG1,wihj_4,GenomeWideScreen_FitnessGenes_Pool7_Day3_Inlet4,1,GenomeWideScreen_FitnessGenes
LENG1,zapk_3,GenomeWideScreen_FitnessGenes_Pool7_Day3_Inlet1,1,GenomeWideScreen_FitnessGenes
LENG1,zerv_7,GenomeWideScreen_FitnessGenes_Pool8_Day4_Inlet16,1,GenomeWideScreen_FitnessGenes
LENG1,zerv_7,GenomeWideScreen_FitnessGenes_Pool8_Day5_Inlet22,1,GenomeWideScreen_FitnessGenes
LENG1,zihe_1,GenomeWideScreen_FitnessGenes_Pool3_Day3_Inlet6,1,GenomeWideScreen_FitnessGenes
LENG1,zihe_1,GenomeWideScreen_FitnessGenes_Pool4_Day5_Inlet27,1,GenomeWideScreen_FitnessGenes
LENG1,zihe_1,GenomeWideScreen_FitnessGenes_Pool4_Day5_Inlet28,1,GenomeWideScreen_FitnessGenes
LENG1,zihe_1,GenomeWideScreen_FitnessGenes_Pool4_Day5_Inlet32,1,GenomeWideScreen_FitnessGenes
NABP2,eipl_1,GenomeWideScreen_FitnessGenes_Pool3_Day3_Inlet3,1,GenomeWideScreen_FitnessGenes
NABP2,eipl_1,GenomeWideScreen_FitnessGenes_Pool4_Day5_Inlet19,1,GenomeWideScreen_FitnessGenes
NABP2,eipl_1,GenomeWideScreen_FitnessGenes_Pool4_Day5_Inlet22,1,GenomeWideScreen_FitnessGenes
NABP2,eipl_1,GenomeWideScreen_FitnessGenes_Pool4_Day5_Inlet25,1,GenomeWideScreen_FitnessGenes
NABP2,eipl_1,GenomeWideScreen_FitnessGenes_Pool4_Day5_Inlet31,1,GenomeWideScreen_FitnessGenes
NABP2,fiaj_1,GenomeWideScreen_FitnessGenes_Pool3_Day3_Inlet16,1,GenomeWideScreen_FitnessGenes
NABP2,fiaj_1,GenomeWideScreen_FitnessGenes_Pool4_Day5_Inlet18,1,GenomeWideScreen_FitnessGenes
NABP2,fiaj_1,GenomeWideScreen_FitnessGenes_Pool4_Day5_Inlet24,1,GenomeWideScreen_FitnessGenes
NABP2,kolf_2,GenomeWideScreen_FitnessGenes_Pool4_Day5_Inlet26,1,GenomeWideScreen_FitnessGenes
NABP2,kute_4,GenomeWideScreen_FitnessGenes_Pool3_Day3_Inlet3,1,GenomeWideScreen_FitnessGenes
NABP2,kute_4,GenomeWideScreen_FitnessGenes_Pool3_Day3_Inlet8,1,GenomeWideScreen_FitnessGenes
NABP2,kute_4,GenomeWideScreen_FitnessGenes_Pool4_Day5_Inlet24,1,GenomeWideScreen_FitnessGenes
NABP2,kute_4,GenomeWideScreen_FitnessGenes_Pool4_Day5_Inlet31,1,GenomeWideScreen_FitnessGenes
NABP2,lirf_5,GenomeWideScreen_FitnessGenes_Pool3_Day3_Inlet14,1,GenomeWideScreen_FitnessGenes
NABP2,melw_2,GenomeWideScreen_FitnessGenes_Pool8_Day3_Inlet7,1,GenomeWideScreen_FitnessGenes
NABP2,melw_2,GenomeWideScreen_FitnessGenes_Pool8_Day4_Inlet16,1,GenomeWideScreen_FitnessGenes
NABP2,oupf_6,GenomeWideScreen_FitnessGenes_Pool4_Day5_Inlet31,1,GenomeWideScreen_FitnessGenes
NABP2,pipw_4,GenomeWideScreen_FitnessGenes_Pool3_Day3_Inlet10,1,GenomeWideScreen_FitnessGenes
NABP2,pipw_4,GenomeWideScreen_FitnessGenes_Pool3_Day3_Inlet12,1,GenomeWideScreen_FitnessGenes
NABP2,pipw_4,GenomeWideScreen_FitnessGenes_Pool4_Day5_Inlet32,1,GenomeWideScreen_FitnessGenes
NABP2,rejf_2,GenomeWideScreen_FitnessGenes_Pool4_Day5_Inlet17,1,GenomeWideScreen_FitnessGenes
NABP2,rejf_2,GenomeWideScreen_FitnessGenes_Pool4_Day5_Inlet30,1,GenomeWideScreen_FitnessGenes
NABP2,siqu_4,GenomeWideScreen_FitnessGenes_Pool3_Day3_Inlet12,1,GenomeWideScreen_FitnessGenes
NABP2,siqu_4,GenomeWideScreen_FitnessGenes_Pool3_Day3_Inlet4,1,GenomeWideScreen_FitnessGenes
NABP2,siqu_4,GenomeWideScreen_FitnessGenes_Pool3_Day3_Inlet5,1,GenomeWideScreen_FitnessGenes
NABP2,siqu_4,GenomeWideScreen_FitnessGenes_Pool4_Day5_Inlet23,1,GenomeWideScreen_FitnessGenes
NABP2,siqu_4,GenomeWideScreen_FitnessGenes_Pool4_Day5_Inlet25,1,GenomeWideScreen_FitnessGenes
NABP2,siqu_4,GenomeWideScreen_FitnessGenes_Pool4_Day5_Inlet26,1,GenomeWideScreen_FitnessGenes
NABP2,siqu_4,GenomeWideScreen_FitnessGenes_Pool4_Day5_Inlet27,1,GenomeWideScreen_FitnessGenes
NABP2,siqu_4,GenomeWideScreen_FitnessGenes_Pool4_Day5_Inlet31,1,GenomeWideScreen_FitnessGenes
NABP2,wahn_1,GenomeWideScreen_FitnessGenes_Pool3_Day3_Inlet2,4,GenomeWideScreen_FitnessGenes
NABP2,wahn_1,GenomeWideScreen_FitnessGenes_Pool3_Day3_Inlet7,1,GenomeWideScreen_FitnessGenes
NABP2,wahn_1,GenomeWideScreen_FitnessGenes_Pool3_Day3_Inlet9,1,GenomeWideScreen_FitnessGenes
NABP2,wahn_1,GenomeWideScreen_FitnessGenes_Pool4_Day5_Inlet25,1,GenomeWideScreen_FitnessGenes
NABP2,zapk_3,GenomeWideScreen_FitnessGenes_Pool7_Day5_Inlet19,1,GenomeWideScreen_FitnessGenes
NABP2,zihe_1,GenomeWideScreen_FitnessGenes_Pool3_Day3_Inlet2,1,GenomeWideScreen_FitnessGenes
PARP3,eipl_1,GenomeWideScreen_FitnessGenes_Pool3_Day3_Inlet15,1,GenomeWideScreen_FitnessGenes
PARP3,eipl_1,GenomeWideScreen_FitnessGenes_Pool4_Day5_Inlet31,1,GenomeWideScreen_FitnessGenes
PARP3,fiaj_1,GenomeWideScreen_FitnessGenes_Pool3_Day3_Inlet10,1,GenomeWideScreen_FitnessGenes
PARP3,fiaj_1,GenomeWideScreen_FitnessGenes_Pool3_Day3_Inlet2,1,GenomeWideScreen_FitnessGenes
PARP3,fiaj_1,GenomeWideScreen_FitnessGenes_Pool3_Day3_Inlet3,1,GenomeWideScreen_FitnessGenes
PARP3,fiaj_1,GenomeWideScreen_FitnessGenes_Pool3_Day3_Inlet8,1,GenomeWideScreen_FitnessGenes
PARP3,fiaj_1,GenomeWideScreen_FitnessGenes_Pool4_Day5_Inlet18,1,GenomeWideScreen_FitnessGenes
PARP3,fiaj_1,GenomeWideScreen_FitnessGenes_Pool4_Day5_Inlet22,1,GenomeWideScreen_FitnessGenes
PARP3,fiaj_1,GenomeWideScreen_FitnessGenes_Pool4_Day5_Inlet26,1,GenomeWideScreen_FitnessGenes
PARP3,fiaj_1,GenomeWideScreen_FitnessGenes_Pool4_Day5_Inlet32,1,GenomeWideScreen_FitnessGenes
PARP3,kolf_2,GenomeWideScreen_FitnessGenes_Pool3_Day3_Inlet3,1,GenomeWideScreen_FitnessGenes
PARP3,kolf_2,GenomeWideScreen_FitnessGenes_Pool4_Day5_Inlet26,1,GenomeWideScreen_FitnessGenes
PARP3,kolf_2,GenomeWideScreen_FitnessGenes_Pool4_Day5_Inlet29,1,GenomeWideScreen_FitnessGenes
PARP3,kute_4,GenomeWideScreen_FitnessGenes_Pool4_Day5_Inlet26,1,GenomeWideScreen_FitnessGenes
PARP3,kute_4,GenomeWideScreen_FitnessGenes_Pool4_Day5_Inlet32,1,GenomeWideScreen_FitnessGenes
PARP3,lirf_5,GenomeWideScreen_FitnessGenes_Pool3_Day3_Inlet15,1,GenomeWideScreen_FitnessGenes
PARP3,lirf_5,GenomeWideScreen_FitnessGenes_Pool3_Day3_Inlet16,2,GenomeWideScreen_FitnessGenes
PARP3,melw_2,GenomeWideScreen_FitnessGenes_Pool8_Day5_Inlet21,1,GenomeWideScreen_FitnessGenes
PARP3,nufh_4,GenomeWideScreen_FitnessGenes_Pool7_Day3_Inlet2,1,GenomeWideScreen_FitnessGenes
PARP3,oupf_6,GenomeWideScreen_FitnessGenes_Pool3_Day3_Inlet14,1,GenomeWideScreen_FitnessGenes
PARP3,oupf_6,GenomeWideScreen_FitnessGenes_Pool4_Day5_Inlet25,1,GenomeWideScreen_FitnessGenes
PARP3,pipw_4,GenomeWideScreen_FitnessGenes_Pool3_Day3_Inlet15,1,GenomeWideScreen_FitnessGenes
PARP3,pipw_4,GenomeWideScreen_FitnessGenes_Pool3_Day3_Inlet4,1,GenomeWideScreen_FitnessGenes
PARP3,rejf_2,GenomeWideScreen_FitnessGenes_Pool3_Day3_Inlet4,1,GenomeWideScreen_FitnessGenes
PARP3,rejf_2,GenomeWideScreen_FitnessGenes_Pool3_Day3_Inlet7,1,GenomeWideScreen_FitnessGenes
PARP3,rejf_2,GenomeWideScreen_FitnessGenes_Pool4_Day5_Inlet32,1,GenomeWideScreen_FitnessGenes
PARP3,siqu_4,GenomeWideScreen_FitnessGenes_Pool3_Day3_Inlet13,1,GenomeWideScreen_FitnessGenes
PARP3,siqu_4,GenomeWideScreen_FitnessGenes_Pool3_Day3_Inlet8,1,GenomeWideScreen_FitnessGenes
PARP3,siqu_4,GenomeWideScreen_FitnessGenes_Pool4_Day5_Inlet21,1,GenomeWideScreen_FitnessGenes
PARP3,siqu_4,GenomeWideScreen_FitnessGenes_Pool4_Day5_Inlet29,1,GenomeWideScreen_FitnessGenes
PARP3,suop_5,GenomeWideScreen_FitnessGenes_Pool7_Day4_Inlet12,1,GenomeWideScreen_FitnessGenes
PARP3,suop_5,GenomeWideScreen_FitnessGenes_Pool7_Day5_Inlet18,1,GenomeWideScreen_FitnessGenes
PARP3,wahn_1,GenomeWideScreen_FitnessGenes_Pool3_Day3_Inlet16,1,GenomeWideScreen_FitnessGenes
PARP3,wahn_1,GenomeWideScreen_FitnessGenes_Pool3_Day3_Inlet4,1,GenomeWideScreen_FitnessGenes
PARP3,wahn_1,GenomeWideScreen_FitnessGenes_Pool3_Day3_Inlet7,2,GenomeWideScreen_FitnessGenes
PARP3,wahn_1,GenomeWideScreen_FitnessGenes_Pool3_Day3_Inlet8,1,GenomeWideScreen_FitnessGenes
PARP3,wahn_1,GenomeWideScreen_FitnessGenes_Pool3_Day3_Inlet9,1,GenomeWideScreen_FitnessGenes
PARP3,wahn_1,GenomeWideScreen_FitnessGenes_Pool4_Day5_Inlet17,1,GenomeWideScreen_FitnessGenes
PARP3,wihj_1,GenomeWideScreen_FitnessGenes_Pool8_Day4_Inlet15,1,GenomeWideScreen_FitnessGenes
PARP3,wihj_4,GenomeWideScreen_FitnessGenes_Pool7_Day4_Inlet11,1,GenomeWideScreen_FitnessGenes
PARP3,wihj_4,GenomeWideScreen_FitnessGenes_Pool7_Day5_Inlet20,1,GenomeWideScreen_FitnessGenes
PARP3,zapk_3,GenomeWideScreen_FitnessGenes_Pool7_Day5_Inlet17,1,GenomeWideScreen_FitnessGenes
PARP3,zerv_7,GenomeWideScreen_FitnessGenes_Pool8_Day4_Inlet13,1,GenomeWideScreen_FitnessGenes
PI4KB,eipl_1,GenomeWideScreen_FitnessGenes_Pool3_Day3_Inlet15,2,GenomeWideScreen_FitnessGenes
PI4KB,eipl_1,GenomeWideScreen_FitnessGenes_Pool3_Day3_Inlet3,1,GenomeWideScreen_FitnessGenes
PI4KB,eipl_1,GenomeWideScreen_FitnessGenes_Pool4_Day5_Inlet28,1,GenomeWideScreen_FitnessGenes
