held_out,arm,target,pds
k562,linear_k25_r1,PTMS,0.4981549815498155
k562,linear_k25_r1,PTOV1,0.6051660516605166
k562,linear_k25_r1,PYCR1,0.5018450184501845
k562,linear_k25_r1,R3HCC1L,0.6789667896678967
k562,linear_k25_r1,RAB5A,0.07011070110701112
k562,linear_k25_r1,RABEP2,0.01845018450184499
k562,linear_k25_r1,RBM18,0.7638376383763837
k562,linear_k25_r1,RBM26,0.8191881918819188
k562,linear_k25_r1,RBM4B,0.46863468634686345
k562,linear_k25_r1,RBM5,0.8265682656826568
k562,linear_k25_r1,RC3H2,0.3579335793357934
k562,linear_k25_r1,REV1,0.5645756457564576
k562,linear_k25_r1,RFK,0.9372693726937269
k562,linear_k25_r1,RNF10,0.12177121771217714
k562,linear_k25_r1,RNF141,0.30627306273062727
k562,linear_k25_r1,RNF2,0.6236162361623616
k562,linear_k25_r1,RSRC1,0.3505535055350554
k562,linear_k25_r1,S100A11,0.7011070110701108
k562,linear_k25_r1,SAP30L,0.3763837638376384
k562,linear_k25_r1,SCAF8,0.7380073800738007
k562,linear_k25_r1,SFXN4,0.8154981549815499
k562,linear_k25_r1,SH2D3A,0.08118081180811809
k562,linear_k25_r1,SHPRH,0.9114391143911439
k562,linear_k25_r1,SIN3B,0.959409594095941
k562,linear_k25_r1,SLC25A13,0.14022140221402213
k562,linear_k25_r1,SLC39A1,0.36162361623616235
k562,linear_k25_r1,SLIRP,0.4022140221402214
k562,linear_k25_r1,SMARCA5,0.9225092250922509
k562,linear_k25_r1,SMARCC2,0.7896678966789668
k562,linear_k25_r1,SMYD2,0.2583025830258303
k562,linear_k25_r1,SND1,0.7564575645756457
k562,linear_k25_r1,SNRK,0.9372693726937269
k562,linear_k25_r1,SNX4,0.1512915129151291
k562,linear_k25_r1,SRSF5,0.7712177121771218
k562,linear_k25_r1,SSR4,0.36900369003690037
k562,linear_k25_r1,STAT6,0.96309963099631
k562,linear_k25_r1,STK3,0.5904059040590406
k562,linear_k25_r1,STT3A,0.8450184501845018
k562,linear_k25_r1,SUPT7L,0.7712177121771218
k562,linear_k25_r1,SYVN1,0.01845018450184499
k562,linear_k25_r1,TAF15,0.5461254612546125
k562,linear_k25_r1,TARBP2,0.34317343173431736
k562,linear_k25_r1,TBC1D13,0.09594095940959413
k562,linear_k25_r1,TBCK,0.5793357933579335
k562,linear_k25_r1,TEAD4,0.3653136531365314
k562,linear_k25_r1,TEX2,0.14022140221402213
k562,linear_k25_r1,TFCP2,0.07380073800738007
k562,linear_k25_r1,THAP3,0.1254612546125461
k562,linear_k25_r1,THAP7,0.16605166051660514
k562,linear_k25_r1,TIMM17B,0.2693726937269373
k562,linear_k25_r1,TIMM50,0.46863468634686345
k562,linear_k25_r1,TMCO6,0.39852398523985244
k562,linear_k25_r1,TMED3,0.43173431734317347
k562,linear_k25_r1,TMEM147,0.8819188191881919
k562,linear_k25_r1,TMEM186,0.4907749077490775
k562,linear_k25_r1,TMEM209,0.3837638376383764
k562,linear_k25_r1,TMEM41B,0.32472324723247237
k562,linear_k25_r1,TMF1,0.1512915129151291
k562,linear_k25_r1,TRAPPC6A,0.8154981549815499
k562,linear_k25_r1,TRIB3,0.18450184501845024
k562,linear_k25_r1,TRIM35,0.3911439114391144
k562,linear_k25_r1,TRIP4,0.6974169741697417
k562,linear_k25_r1,TRMT1,0.21033210332103325
k562,linear_k25_r1,TRPC4AP,0.8228782287822878
k562,linear_k25_r1,TWF2,0.2583025830258303
k562,linear_k25_r1,UNK,0.7601476014760148
k562,linear_k25_r1,UPF3B,0.6642066420664207
k562,linear_k25_r1,UROS,0.47970479704797053
k562,linear_k25_r1,USP28,0.6457564575645757
k562,linear_k25_r1,VAPB,0.5719557195571956
k562,linear_k25_r1,VIM,0.06642066420664205
k562,linear_k25_r1,WBP4,0.0
k562,linear_k25_r1,YIPF6,0.6309963099630996
k562,linear_k25_r1,ZBTB34,0.21033210332103325
k562,linear_k25_r1,ZBTB41,0.6383763837638377
k562,linear_k25_r1,ZBTB48,0.28044280442804426
k562,linear_k25_r1,ZC3HAV1,0.19926199261992616
k562,linear_k25_r1,ZDHHC12,0.8523985239852399
k562,linear_k25_r1,ZDHHC4,0.42435424354243545
k562,linear_k25_r1,ZFP62,0.6752767527675276
k562,linear_k25_r1,ZHX3,0.7011070110701108
k562,linear_k25_r1,ZKSCAN1,0.6531365313653137
k562,linear_k25_r1,ZKSCAN2,0.07749077490774903
k562,linear_k25_r1,ZKSCAN3,0.35424354243542433
k562,linear_k25_r1,ZNF16,0.9188191881918819
k562,linear_k25_r1,ZNF174,0.7749077490774907
k562,linear_k25_r1,ZNF219,0.9261992619926199
k562,linear_k25_r1,ZNF22,0.2841328413284133
k562,linear_k25_r1,ZNF25,0.7453874538745388
k562,linear_k25_r1,ZNF251,0.15498154981549817
k562,linear_k25_r1,ZNF280C,0.1254612546125461
k562,linear_k25_r1,ZNF282,0.02583025830258301
k562,linear_k25_r1,ZNF32,0.7380073800738007
k562,linear_k25_r1,ZNF324,0.988929889298893
k562,linear_k25_r1,ZNF397,0.8929889298892989
k562,linear_k25_r1,ZNF410,0.8376383763837638
k562,linear_k25_r1,ZNF444,0.8634686346863468
k562,linear_k25_r1,ZNF462,0.8081180811808117
k562,linear_k25_r1,ZNF496,0.7933579335793358
k562,linear_k25_r1,ZNF507,0.3726937269372693
k562,linear_k25_r1,ZNF514,0.19926199261992616
k562,linear_k25_r1,ZNF526,0.22878228782287824
k562,linear_k25_r1,ZNF530,0.2656826568265682
k562,linear_k25_r1,ZNF543,0.929889298892989
k562,linear_k25_r1,ZNF627,0.3394833948339483
k562,linear_k25_r1,ZNF628,0.6605166051660516
k562,linear_k25_r1,ZNF641,0.09594095940959413
k562,linear_k25_r1,ZNF670,0.7859778597785978
k562,linear_k25_r1,ZNF714,0.6752767527675276
k562,linear_k25_r1,ZNF740,0.8450184501845018
k562,linear_k25_r1,ZNF768,0.5018450184501845
k562,linear_k25_r1,ZNF777,0.029520295202952074
k562,linear_k25_r1,ZNF783,0.22140221402214022
k562,linear_k25_r1,ZNF784,0.3948339483394834
k562,linear_k25_r1,ZNF786,0.8376383763837638
k562,linear_k25_r1,ZNF821,0.2841328413284133
k562,linear_k25_r1,ZRANB3,0.6752767527675276
k562,linear_k25_r1+cis,ACLY,0.948339483394834
k562,linear_k25_r1+cis,ADNP,0.8634686346863468
k562,linear_k25_r1+cis,AGO1,0.8413284132841329
k562,linear_k25_r1+cis,AKAP1,0.39852398523985244
k562,linear_k25_r1+cis,AKIRIN1,0.8081180811808117
k562,linear_k25_r1+cis,AKT2,0.5276752767527675
k562,linear_k25_r1+cis,ALG12,0.8118081180811808
k562,linear_k25_r1+cis,ANKRD52,0.3726937269372693
k562,linear_k25_r1+cis,ANKZF1,0.996309963099631
k562,linear_k25_r1+cis,ANP32B,0.5498154981549815
k562,linear_k25_r1+cis,AP2A2,0.42435424354243545
k562,linear_k25_r1+cis,API5,0.2878228782287823
k562,linear_k25_r1+cis,ARL14EP,0.3321033210332104
k562,linear_k25_r1+cis,ASCC2,0.44280442804428044
k562,linear_k25_r1+cis,BCKDK,0.014760147601476037
k562,linear_k25_r1+cis,BCL6,0.43173431734317347
k562,linear_k25_r1+cis,BCL7C,0.029520295202952074
k562,linear_k25_r1+cis,BRD1,0.6826568265682658
k562,linear_k25_r1+cis,BRPF1,0.9372693726937269
k562,linear_k25_r1+cis,C5orf22,1.0
k562,linear_k25_r1+cis,CAND1,0.5387453874538746
k562,linear_k25_r1+cis,CARM1,0.974169741697417
k562,linear_k25_r1+cis,CAT,0.11808118081180807
k562,linear_k25_r1+cis,CCDC112,0.4354243542435424
k562,linear_k25_r1+cis,CDK8,0.1881918819188192
k562,linear_k25_r1+cis,CHD3,0.19926199261992616
k562,linear_k25_r1+cis,CHD6,0.8856088560885609
k562,linear_k25_r1+cis,CHKB,0.940959409594096
k562,linear_k25_r1+cis,CLCN6,0.8597785977859779
k562,linear_k25_r1+cis,COIL,0.4206642066420664
k562,linear_k25_r1+cis,COMMD8,0.08487084870848705
k562,linear_k25_r1+cis,COQ10B,0.977859778597786
k562,linear_k25_r1+cis,CSNK2A1,0.5645756457564576
k562,linear_k25_r1+cis,CYTH2,0.6900369003690037
k562,linear_k25_r1+cis,DBF4B,0.07011070110701112
k562,linear_k25_r1+cis,DBN1,0.8191881918819188
k562,linear_k25_r1+cis,DCAF16,0.7822878228782288
k562,linear_k25_r1+cis,DCP2,0.959409594095941
k562,linear_k25_r1+cis,DDHD1,0.6752767527675276
k562,linear_k25_r1+cis,DEAF1,0.3284132841328413
k562,linear_k25_r1+cis,DEK,0.7896678966789668
k562,linear_k25_r1+cis,DHRS1,0.35424354243542433
k562,linear_k25_r1+cis,DHX35,0.5535055350553506
k562,linear_k25_r1+cis,DLAT,0.5239852398523985
k562,linear_k25_r1+cis,DMTF1,0.4723247232472325
k562,linear_k25_r1+cis,DNTTIP1,0.11439114391143912
k562,linear_k25_r1+cis,DRG2,0.7859778597785978
k562,linear_k25_r1+cis,DTNBP1,0.1328413284132841
k562,linear_k25_r1+cis,DVL3,0.2656826568265682
k562,linear_k25_r1+cis,E2F1,1.0
k562,linear_k25_r1+cis,E2F4,0.5498154981549815
k562,linear_k25_r1+cis,EAPP,0.2324723247232472
k562,linear_k25_r1+cis,EEF1A2,0.4464944649446494
k562,linear_k25_r1+cis,ELK1,0.31734317343173435
k562,linear_k25_r1+cis,EPC2,0.5202952029520296
k562,linear_k25_r1+cis,EPM2AIP1,1.0
k562,linear_k25_r1+cis,EZH2,0.6974169741697417
k562,linear_k25_r1+cis,FAM120A,0.929889298892989
k562,linear_k25_r1+cis,FCGRT,0.9261992619926199
k562,linear_k25_r1+cis,FHL3,0.5682656826568266
k562,linear_k25_r1+cis,FOXN2,0.46125461254612543
k562,linear_k25_r1+cis,FOXO4,0.6420664206642066
k562,linear_k25_r1+cis,FUBP3,0.22509225092250917
k562,linear_k25_r1+cis,FXYD5,0.7121771217712177
k562,linear_k25_r1+cis,FZD2,0.6162361623616236
k562,linear_k25_r1+cis,GIGYF2,0.8745387453874539
k562,linear_k25_r1+cis,GLI3,0.18450184501845024
k562,linear_k25_r1+cis,GLYR1,0.9261992619926199
k562,linear_k25_r1+cis,GMEB2,0.6199261992619927
k562,linear_k25_r1+cis,GPATCH8,0.1881918819188192
k562,linear_k25_r1+cis,GRAMD1A,0.5940959409594095
k562,linear_k25_r1+cis,GTF2IRD1,0.6531365313653137
k562,linear_k25_r1+cis,HDAC1,0.7601476014760148
k562,linear_k25_r1+cis,HDAC8,0.0073800738007380184
k562,linear_k25_r1+cis,HMGN3,0.3505535055350554
k562,linear_k25_r1+cis,HMGN4,0.16605166051660514
k562,linear_k25_r1+cis,HMGXB3,0.2952029520295203
k562,linear_k25_r1+cis,HOMEZ,0.6383763837638377
k562,linear_k25_r1+cis,HSBP1,0.940959409594096
k562,linear_k25_r1+cis,HSP90AB1,0.5129151291512914
k562,linear_k25_r1+cis,IFI27L2,0.14760147601476015
k562,linear_k25_r1+cis,IFNAR2,0.6752767527675276
k562,linear_k25_r1+cis,IFNGR2,0.6383763837638377
k562,linear_k25_r1+cis,IL10RB,0.5867158671586716
k562,linear_k25_r1+cis,IREB2,0.24354243542435428
k562,linear_k25_r1+cis,KDM5A,0.8339483394833949
k562,linear_k25_r1+cis,KHDRBS1,0.3394833948339483
k562,linear_k25_r1+cis,KHSRP,0.8081180811808117
k562,linear_k25_r1+cis,KIF2A,0.41697416974169743
k562,linear_k25_r1+cis,KMT2A,0.6937269372693726
k562,linear_k25_r1+cis,LDLR,0.30996309963099633
k562,linear_k25_r1+cis,LENG1,0.1955719557195572
k562,linear_k25_r1+cis,LMAN1,0.09594095940959413
k562,linear_k25_r1+cis,LMBRD2,0.8856088560885609
k562,linear_k25_r1+cis,LPCAT3,0.27306273062730624
k562,linear_k25_r1+cis,MAN2A1,0.2583025830258303
k562,linear_k25_r1+cis,MAP2K2,0.20664206642066418
k562,linear_k25_r1+cis,MAPK12,0.5461254612546125
k562,linear_k25_r1+cis,MARCKSL1,0.02583025830258301
k562,linear_k25_r1+cis,MBD4,0.3468634686346863
k562,linear_k25_r1+cis,MED13,0.96309963099631
k562,linear_k25_r1+cis,MED15,0.8856088560885609
k562,linear_k25_r1+cis,MED25,0.5239852398523985
k562,linear_k25_r1+cis,MLLT10,0.5018450184501845
k562,linear_k25_r1+cis,MSANTD4,0.8819188191881919
k562,linear_k25_r1+cis,MSI2,0.7416974169741697
k562,linear_k25_r1+cis,MTA1,0.0036900369003689537
k562,linear_k25_r1+cis,MTF1,0.28044280442804426
k562,linear_k25_r1+cis,MTHFSD,0.4206642066420664
k562,linear_k25_r1+cis,MTM1,0.20295202952029523
k562,linear_k25_r1+cis,MYD88,0.36162361623616235
k562,linear_k25_r1+cis,MYPOP,0.8228782287822878
k562,linear_k25_r1+cis,MYRF,0.08856088560885611
k562,linear_k25_r1+cis,NABP2,0.02583025830258301
k562,linear_k25_r1+cis,NAIF1,0.7749077490774907
k562,linear_k25_r1+cis,NCLN,0.5830258302583026
k562,linear_k25_r1+cis,NFE2L1,0.08856088560885611
k562,linear_k25_r1+cis,NGLY1,0.9225092250922509
k562,linear_k25_r1+cis,NIPAL3,0.3505535055350554
k562,linear_k25_r1+cis,NIPSNAP3A,0.4833948339483395
k562,linear_k25_r1+cis,NT5DC1,0.3284132841328413
k562,linear_k25_r1+cis,NUP37,0.4649446494464945
k562,linear_k25_r1+cis,PAN2,0.2767527675276753
k562,linear_k25_r1+cis,PAPOLA,0.996309963099631
k562,linear_k25_r1+cis,PATL1,0.9040590405904059
k562,linear_k25_r1+cis,PCGF1,0.17712177121771222
k562,linear_k25_r1+cis,PCGF6,0.5719557195571956
k562,linear_k25_r1+cis,PDCD4,0.7896678966789668
k562,linear_k25_r1+cis,PDE6D,0.1439114391143912
k562,linear_k25_r1+cis,PDK1,0.5055350553505535
k562,linear_k25_r1+cis,PGLS,0.040590405904059046
k562,linear_k25_r1+cis,PHF19,0.2767527675276753
k562,linear_k25_r1+cis,PHF23,0.6715867158671587
k562,linear_k25_r1+cis,PHF8,0.8634686346863468
k562,linear_k25_r1+cis,PI4KB,0.06642066420664205
k562,linear_k25_r1+cis,PIM2,0.6457564575645757
k562,linear_k25_r1+cis,PIN1,0.1697416974169742
k562,linear_k25_r1+cis,PINK1,0.41328413284132837
k562,linear_k25_r1+cis,PKN3,0.8523985239852399
k562,linear_k25_r1+cis,PLAGL2,0.5535055350553506
k562,linear_k25_r1+cis,PLCG1,0.12915129151291516
k562,linear_k25_r1+cis,PNP,0.18450184501845024
k562,linear_k25_r1+cis,POLD4,0.5608856088560885
k562,linear_k25_r1+cis,POR,0.36162361623616235
k562,linear_k25_r1+cis,PPIF,0.7638376383763837
k562,linear_k25_r1+cis,PPIP5K2,0.8819188191881919
k562,linear_k25_r1+cis,PQBP1,0.977859778597786
k562,linear_k25_r1+cis,PRDX3,0.03690036900369009
k562,linear_k25_r1+cis,PRKAB2,0.43173431734317347
k562,linear_k25_r1+cis,PRKACA,0.9077490774907749
k562,linear_k25_r1+cis,PRMT2,0.5239852398523985
k562,linear_k25_r1+cis,PRMT6,0.8523985239852399
k562,linear_k25_r1+cis,PRMT7,0.5645756457564576
k562,linear_k25_r1+cis,PRNP,0.36900369003690037
k562,linear_k25_r1+cis,PSKH1,0.36162361623616235
k562,linear_k25_r1+cis,PTMS,0.5055350553505535
k562,linear_k25_r1+cis,PTOV1,0.6051660516605166
k562,linear_k25_r1+cis,PYCR1,0.5018450184501845
k562,linear_k25_r1+cis,R3HCC1L,0.6789667896678967
k562,linear_k25_r1+cis,RAB5A,0.07011070110701112
k562,linear_k25_r1+cis,RABEP2,0.01845018450184499
k562,linear_k25_r1+cis,RBM18,0.996309963099631
k562,linear_k25_r1+cis,RBM26,0.8191881918819188
k562,linear_k25_r1+cis,RBM4B,0.46863468634686345
k562,linear_k25_r1+cis,RBM5,0.8265682656826568
k562,linear_k25_r1+cis,RC3H2,0.3579335793357934
k562,linear_k25_r1+cis,REV1,0.5645756457564576
k562,linear_k25_r1+cis,RFK,0.9372693726937269
k562,linear_k25_r1+cis,RNF10,0.1328413284132841
k562,linear_k25_r1+cis,RNF141,0.30627306273062727
k562,linear_k25_r1+cis,RNF2,0.6236162361623616
k562,linear_k25_r1+cis,RSRC1,0.3579335793357934
k562,linear_k25_r1+cis,S100A11,0.7011070110701108
k562,linear_k25_r1+cis,SAP30L,0.3763837638376384
k562,linear_k25_r1+cis,SCAF8,0.7380073800738007
k562,linear_k25_r1+cis,SFXN4,0.8154981549815499
k562,linear_k25_r1+cis,SH2D3A,0.08118081180811809
k562,linear_k25_r1+cis,SHPRH,0.9114391143911439
k562,linear_k25_r1+cis,SIN3B,0.959409594095941
k562,linear_k25_r1+cis,SLC25A13,0.14022140221402213
k562,linear_k25_r1+cis,SLC39A1,0.36162361623616235
k562,linear_k25_r1+cis,SLIRP,0.4022140221402214
k562,linear_k25_r1+cis,SMARCA5,0.9225092250922509
k562,linear_k25_r1+cis,SMARCC2,0.7896678966789668
k562,linear_k25_r1+cis,SMYD2,0.2583025830258303
k562,linear_k25_r1+cis,SND1,0.7564575645756457
k562,linear_k25_r1+cis,SNRK,0.9372693726937269
k562,linear_k25_r1+cis,SNX4,0.1512915129151291
k562,linear_k25_r1+cis,SRSF5,0.7712177121771218
k562,linear_k25_r1+cis,SSR4,0.9003690036900369
k562,linear_k25_r1+cis,STAT6,0.96309963099631
k562,linear_k25_r1+cis,STK3,0.5904059040590406
k562,linear_k25_r1+cis,STT3A,0.8450184501845018
k562,linear_k25_r1+cis,SUPT7L,0.8671586715867159
k562,linear_k25_r1+cis,SYVN1,0.01845018450184499
k562,linear_k25_r1+cis,TAF15,0.5461254612546125
k562,linear_k25_r1+cis,TARBP2,0.34317343173431736
k562,linear_k25_r1+cis,TBC1D13,0.09594095940959413
k562,linear_k25_r1+cis,TBCK,1.0
k562,linear_k25_r1+cis,TEAD4,0.3653136531365314
k562,linear_k25_r1+cis,TEX2,0.14022140221402213
k562,linear_k25_r1+cis,TFCP2,0.07380073800738007
k562,linear_k25_r1+cis,THAP3,0.1254612546125461
k562,linear_k25_r1+cis,THAP7,0.16605166051660514
k562,linear_k25_r1+cis,TIMM17B,0.2693726937269373
k562,linear_k25_r1+cis,TIMM50,0.46863468634686345
k562,linear_k25_r1+cis,TMCO6,0.39852398523985244
k562,linear_k25_r1+cis,TMED3,0.43173431734317347
k562,linear_k25_r1+cis,TMEM147,0.8819188191881919
k562,linear_k25_r1+cis,TMEM186,0.4907749077490775
k562,linear_k25_r1+cis,TMEM209,0.3837638376383764
k562,linear_k25_r1+cis,TMEM41B,0.32472324723247237
k562,linear_k25_r1+cis,TMF1,0.1512915129151291
k562,linear_k25_r1+cis,TRAPPC6A,0.8154981549815499
k562,linear_k25_r1+cis,TRIB3,0.18450184501845024
k562,linear_k25_r1+cis,TRIM35,0.3911439114391144
k562,linear_k25_r1+cis,TRIP4,0.96309963099631
k562,linear_k25_r1+cis,TRMT1,0.2878228782287823
k562,linear_k25_r1+cis,TRPC4AP,0.8228782287822878
k562,linear_k25_r1+cis,TWF2,0.2583025830258303
k562,linear_k25_r1+cis,UNK,0.8044280442804428
k562,linear_k25_r1+cis,UPF3B,0.6642066420664207
k562,linear_k25_r1+cis,UROS,0.955719557195572
k562,linear_k25_r1+cis,USP28,0.6457564575645757
k562,linear_k25_r1+cis,VAPB,0.5719557195571956
k562,linear_k25_r1+cis,VIM,0.06642066420664205
k562,linear_k25_r1+cis,WBP4,0.0036900369003689537
k562,linear_k25_r1+cis,YIPF6,0.6309963099630996
k562,linear_k25_r1+cis,ZBTB34,0.21033210332103325
k562,linear_k25_r1+cis,ZBTB41,0.6383763837638377
k562,linear_k25_r1+cis,ZBTB48,0.28044280442804426
k562,linear_k25_r1+cis,ZC3HAV1,0.19926199261992616
k562,linear_k25_r1+cis,ZDHHC12,0.8523985239852399
k562,linear_k25_r1+cis,ZDHHC4,0.42435424354243545
k562,linear_k25_r1+cis,ZFP62,0.6752767527675276
k562,linear_k25_r1+cis,ZHX3,0.7011070110701108
k562,linear_k25_r1+cis,ZKSCAN1,0.6531365313653137
k562,linear_k25_r1+cis,ZKSCAN2,0.07749077490774903
k562,linear_k25_r1+cis,ZKSCAN3,0.35424354243542433
k562,linear_k25_r1+cis,ZNF16,0.9188191881918819
k562,linear_k25_r1+cis,ZNF174,0.7749077490774907
k562,linear_k25_r1+cis,ZNF219,0.9261992619926199
k562,linear_k25_r1+cis,ZNF22,0.2841328413284133
k562,linear_k25_r1+cis,ZNF25,0.7453874538745388
k562,linear_k25_r1+cis,ZNF251,0.15498154981549817
k562,linear_k25_r1+cis,ZNF280C,0.1254612546125461
k562,linear_k25_r1+cis,ZNF282,0.02583025830258301
k562,linear_k25_r1+cis,ZNF32,0.7380073800738007
k562,linear_k25_r1+cis,ZNF324,0.988929889298893
k562,linear_k25_r1+cis,ZNF397,0.8929889298892989
k562,linear_k25_r1+cis,ZNF410,0.8376383763837638
k562,linear_k25_r1+cis,ZNF444,0.8634686346863468
k562,linear_k25_r1+cis,ZNF462,0.8081180811808117
k562,linear_k25_r1+cis,ZNF496,0.7933579335793358
k562,linear_k25_r1+cis,ZNF507,0.3726937269372693
k562,linear_k25_r1+cis,ZNF514,0.19926199261992616
k562,linear_k25_r1+cis,ZNF526,0.2140221402214022
k562,linear_k25_r1+cis,ZNF530,0.2656826568265682
k562,linear_k25_r1+cis,ZNF543,0.929889298892989
k562,linear_k25_r1+cis,ZNF627,0.2878228782287823
k562,linear_k25_r1+cis,ZNF628,0.6605166051660516
k562,linear_k25_r1+cis,ZNF641,0.09594095940959413
k562,linear_k25_r1+cis,ZNF670,0.7859778597785978
k562,linear_k25_r1+cis,ZNF714,0.6752767527675276
k562,linear_k25_r1+cis,ZNF740,0.8450184501845018
k562,linear_k25_r1+cis,ZNF768,0.5018450184501845
k562,linear_k25_r1+cis,ZNF777,0.029520295202952074
k562,linear_k25_r1+cis,ZNF783,0.22140221402214022
k562,linear_k25_r1+cis,ZNF784,0.36162361623616235
k562,linear_k25_r1+cis,ZNF786,0.8376383763837638
k562,linear_k25_r1+cis,ZNF821,0.2841328413284133
k562,linear_k25_r1+cis,ZRANB3,0.8597785977859779
k562,linear_k25_r10,ACLY,0.9520295202952029
k562,linear_k25_r10,ADNP,0.8782287822878229
k562,linear_k25_r10,AGO1,0.8044280442804428
k562,linear_k25_r10,AKAP1,0.39852398523985244
k562,linear_k25_r10,AKIRIN1,0.8487084870848709
k562,linear_k25_r10,AKT2,0.5645756457564576
k562,linear_k25_r10,ALG12,0.6309963099630996
k562,linear_k25_r10,ANKRD52,0.34317343173431736
k562,linear_k25_r10,ANKZF1,0.38007380073800734
k562,linear_k25_r10,ANP32B,0.4907749077490775
k562,linear_k25_r10,AP2A2,0.4575645756457565
k562,linear_k25_r10,API5,0.17712177121771222
k562,linear_k25_r10,ARL14EP,0.2952029520295203
k562,linear_k25_r10,ASCC2,0.4723247232472325
k562,linear_k25_r10,BCKDK,0.014760147601476037
k562,linear_k25_r10,BCL6,0.43173431734317347
k562,linear_k25_r10,BCL7C,0.03321033210332103
k562,linear_k25_r10,BRD1,0.6125461254612545
k562,linear_k25_r10,BRPF1,0.933579335793358
k562,linear_k25_r10,C5orf22,0.7380073800738007
k562,linear_k25_r10,CAND1,0.5904059040590406
k562,linear_k25_r10,CARM1,0.9114391143911439
k562,linear_k25_r10,CAT,0.11070110701107017
k562,linear_k25_r10,CCDC112,0.34317343173431736
k562,linear_k25_r10,CDK8,0.22878228782287824
k562,linear_k25_r10,CHD3,0.040590405904059046
k562,linear_k25_r10,CHD6,0.996309963099631
k562,linear_k25_r10,CHKB,0.940959409594096
k562,linear_k25_r10,CLCN6,0.8634686346863468
k562,linear_k25_r10,COIL,0.4354243542435424
k562,linear_k25_r10,COMMD8,0.11439114391143912
k562,linear_k25_r10,COQ10B,0.974169741697417
k562,linear_k25_r10,CSNK2A1,0.5424354243542435
k562,linear_k25_r10,CYTH2,0.7084870848708487
k562,linear_k25_r10,DBF4B,0.03690036900369009
k562,linear_k25_r10,DBN1,0.8523985239852399
k562,linear_k25_r10,DCAF16,0.16605166051660514
k562,linear_k25_r10,DCP2,0.985239852398524
k562,linear_k25_r10,DDHD1,0.7158671586715868
k562,linear_k25_r10,DEAF1,0.3468634686346863
k562,linear_k25_r10,DEK,0.7343173431734318
k562,linear_k25_r10,DHRS1,0.4280442804428044
k562,linear_k25_r10,DHX35,0.5535055350553506
k562,linear_k25_r10,DLAT,0.6457564575645757
k562,linear_k25_r10,DMTF1,0.3468634686346863
k562,linear_k25_r10,DNTTIP1,0.08856088560885611
k562,linear_k25_r10,DRG2,0.7859778597785978
k562,linear_k25_r10,DTNBP1,0.17343173431734316
k562,linear_k25_r10,DVL3,0.21771217712177127
k562,linear_k25_r10,E2F1,0.985239852398524
k562,linear_k25_r10,E2F4,0.42435424354243545
k562,linear_k25_r10,EAPP,0.2324723247232472
k562,linear_k25_r10,EEF1A2,0.4464944649446494
k562,linear_k25_r10,ELK1,0.3136531365313653
k562,linear_k25_r10,EPC2,0.5350553505535056
k562,linear_k25_r10,EPM2AIP1,0.9040590405904059
k562,linear_k25_r10,EZH2,0.6752767527675276
k562,linear_k25_r10,FAM120A,0.7601476014760148
k562,linear_k25_r10,FCGRT,0.9446494464944649
k562,linear_k25_r10,FHL3,0.5239852398523985
k562,linear_k25_r10,FOXN2,0.4280442804428044
k562,linear_k25_r10,FOXO4,0.6420664206642066
k562,linear_k25_r10,FUBP3,0.2324723247232472
k562,linear_k25_r10,FXYD5,0.1439114391143912
k562,linear_k25_r10,FZD2,0.6383763837638377
k562,linear_k25_r10,GIGYF2,0.8708487084870848
k562,linear_k25_r10,GLI3,0.18450184501845024
k562,linear_k25_r10,GLYR1,0.8745387453874539
k562,linear_k25_r10,GMEB2,0.5387453874538746
k562,linear_k25_r10,GPATCH8,0.1881918819188192
k562,linear_k25_r10,GRAMD1A,0.6605166051660516
k562,linear_k25_r10,GTF2IRD1,0.6531365313653137
k562,linear_k25_r10,HDAC1,0.7785977859778598
k562,linear_k25_r10,HDAC8,0.0073800738007380184
k562,linear_k25_r10,HMGN3,0.3726937269372693
k562,linear_k25_r10,HMGN4,0.14022140221402213
k562,linear_k25_r10,HMGXB3,0.2952029520295203
k562,linear_k25_r10,HOMEZ,0.08118081180811809
k562,linear_k25_r10,HSBP1,0.9446494464944649
k562,linear_k25_r10,HSP90AB1,0.5461254612546125
k562,linear_k25_r10,IFI27L2,0.14760147601476015
k562,linear_k25_r10,IFNAR2,0.8081180811808117
k562,linear_k25_r10,IFNGR2,0.6014760147601477
k562,linear_k25_r10,IL10RB,0.5793357933579335
k562,linear_k25_r10,IREB2,0.24354243542435428
k562,linear_k25_r10,KDM5A,0.7453874538745388
k562,linear_k25_r10,KHDRBS1,0.3653136531365314
k562,linear_k25_r10,KHSRP,0.8007380073800738
k562,linear_k25_r10,KIF2A,0.36162361623616235
k562,linear_k25_r10,KMT2A,0.6789667896678967
