target,pathway,held_out,genes,pearson,cosine,blind_pearson,blind_cosine,sign_top100,blind_sign_same100
CEBPB,IFNB,BXPC3,3543,0.0532727114272496,0.08328919598467487,0.07442505769881036,-0.28917261035795316,0.68,0.32
CEBPB,IFNB,HAP1,3543,0.022571996985079366,0.04999109672825308,-0.0013120500054263468,-0.1444507050571285,0.58,0.53
CEBPB,IFNB,HT29,3543,-0.026819385529203717,-0.06759486757905543,-0.023995770024208572,0.12953227468141426,0.42,0.55
CEBPB,IFNB,K562,3543,0.02221713459010105,-0.23522407908216897,0.06346190584895235,0.5094197113422675,0.29,0.74
CEBPB,IFNB,MCF7,3543,0.07430569839827067,-0.05918646564523464,0.06169690339384023,-0.602449061763057,0.47,0.23
MAP3K14,IFNB,A549,3634,0.07200134178662831,0.3780529924371314,0.007718777281881146,0.3952292331137075,0.73,0.72
MAP3K14,IFNB,BXPC3,3633,0.016976403940341944,-0.649097084899035,-0.01801863075744657,-0.7052311649962086,0.19,0.19
MAP3K14,IFNB,HAP1,3633,0.043635235676839926,0.4999993223556633,0.005051082357427904,0.5797552708745398,0.79,0.83
MAP3K14,IFNB,HT29,3633,-0.03255620143486018,0.5650145110960852,0.022085190646596014,0.7616432668435543,0.89,0.87
MAP3K14,IFNB,K562,3633,0.018710440345476965,0.4599771672089938,0.012653404528756391,0.5463798797990098,0.78,0.79
MAP3K14,IFNB,MCF7,3633,0.09136676879143266,0.630403177697404,0.04807605743640439,0.7802625958151294,0.91,0.91
ADAR,IFNB,A549,3759,0.3374067894303895,0.2674677989487787,0.07003573954078604,-0.1775683469012551,0.76,0.66
ADAR,IFNB,BXPC3,3756,0.3991448986798484,0.3970015434528966,-0.05302817502475791,0.007359728785253907,0.86,0.67
ADAR,IFNB,HAP1,3759,0.35571622872623765,0.25846748703270833,-0.005749612940147974,-0.2363503613621638,0.64,0.62
ADAR,IFNB,HT29,3756,0.19739213273713097,0.211219961026309,0.03146126791645027,0.141792973183611,0.82,0.68
ADAR,IFNB,K562,3756,0.2671549164306367,0.28238047873772215,-0.06724848209172284,0.16883689838891497,0.82,0.66
ADAR,IFNB,MCF7,3756,0.0398950239759967,-0.05189704406829253,0.057330278989529665,0.8037928877114008,0.54,0.88
MEF2A,IFNB,A549,3798,-0.016012441726746596,-0.050428726274098744,0.02825513887818367,-0.03781691924319656,0.54,0.55
MEF2A,IFNB,BXPC3,3798,-0.03981031773337722,0.4788998030504296,-0.07505673702740699,0.511527582963096,0.66,0.66
MEF2A,IFNB,HAP1,3798,0.024489384158499723,0.3565099381369783,0.009041456136730566,0.3719834116426304,0.69,0.68
MEF2A,IFNB,HT29,3798,0.0033540828906127025,0.7292837049480614,0.04421616776639688,0.8470042063891496,0.95,0.95
MEF2A,IFNB,K562,3798,-0.032628112029134126,0.5326696714155039,-0.016463445810565944,0.5812634273423578,0.79,0.79
MEF2A,IFNB,MCF7,3798,0.012212232244157935,0.6952888670344864,0.03215568848131398,0.7438724852296138,0.9,0.9
RAPGEF1,IFNB,A549,3777,-0.0016528088624236364,0.28897188740859137,0.0690651778392975,0.4646408830589092,0.7,0.72
RAPGEF1,IFNB,BXPC3,3773,0.03321220047311488,-0.18516808421098307,-0.06971353249090359,-0.2794019886308573,0.4,0.38
RAPGEF1,IFNB,HAP1,3773,-0.037504161968408604,-0.6505185168429637,-0.03198820789283662,-0.7359282695796304,0.09,0.09
RAPGEF1,IFNB,HT29,3774,0.02138514072609876,0.3256929288258698,-0.024265686737510613,0.44639819385791946,0.72,0.73
RAPGEF1,IFNB,K562,3773,0.05590358265839134,0.394547518904046,-0.02844909796492647,0.6140230843876885,0.74,0.82
RAPGEF1,IFNB,MCF7,3773,0.027352196339348753,0.3224435127469648,-0.00826319782874664,0.8083468626349375,0.78,0.93
STAT4,IFNB,A549,3789,-0.014776987508128043,-0.05897175199038802,0.01375300775039811,-0.05088699878736527,0.5,0.5
STAT4,IFNB,BXPC3,3789,-0.034444438464243686,0.65334752384639,-0.0017823738578830817,0.7052459640006422,0.86,0.87
STAT4,IFNB,HAP1,3789,-0.020024106750427356,0.4009997734107211,-0.014676196505053266,0.4222316429890771,0.63,0.63
STAT4,IFNB,HT29,3789,-0.013085496262117559,0.7218721281354781,0.01607392465987991,0.7710695253224283,0.92,0.92
STAT4,IFNB,K562,3789,0.011752508645712164,0.6677510565508905,-0.020526362775149062,0.6951585518601248,0.93,0.93
STAT4,IFNB,MCF7,3789,0.003209250737632742,0.7582259773374712,0.03597980505870576,0.8012671918610997,0.92,0.92
MYC,IFNB,A549,3811,0.014416733184464521,0.041705900397213364,0.013352519150165911,0.04139300202224548,0.57,0.57
MYC,IFNB,BXPC3,3811,0.02694171785215466,0.697608491755802,0.0021041694749944283,0.777934721762947,0.93,0.93
MYC,IFNB,HAP1,3811,0.007534483815723481,0.3028459882566567,0.031980668725326004,0.3313329016733069,0.6,0.6
MYC,IFNB,HT29,3812,-0.013623590630094076,0.4850385098018735,-0.04128560528628412,0.5069337615371834,0.77,0.77
MYC,IFNB,K562,3811,-0.023439560083754682,0.5435416999631104,0.054047318555432905,0.6148932184097531,0.76,0.76
MYC,IFNB,MCF7,3811,-0.0036088566302238524,0.7121146934075034,0.04447523311374998,0.8159801714400919,0.94,0.94
MAPK14,IFNB,A549,3760,0.11183441989352662,-0.032538948462920526,0.027360279119586793,-0.08763622952461102,0.62,0.61
MAPK14,IFNB,BXPC3,3760,0.12200439816784181,0.6456269167062864,-0.026277075367885278,0.8198984869116884,0.97,0.97
MAPK14,IFNB,HAP1,3759,0.03638695020636959,0.20398937309169826,0.03747290846384376,0.22285149127373327,0.64,0.64
MAPK14,IFNB,HT29,3759,0.20002687152372509,0.5986517992724408,-0.009692269390631208,0.577522274252827,0.87,0.85
MAPK14,IFNB,K562,3760,0.10736952672148116,-0.049220698810945006,-0.027058961940405656,-0.11503075010422462,0.62,0.62
MAPK14,IFNB,MCF7,3759,0.046061651623626285,0.6282275893916427,0.05619467413680319,0.8501737259245583,0.96,0.98
TRAFD1,IFNB,A549,3858,-0.008592084562192822,-0.12163479711573526,-0.00847674394813387,-0.12082287327901477,0.53,0.51
TRAFD1,IFNB,BXPC3,3858,0.04973474194840473,0.7740004856344076,-0.025725634494879693,0.7731766846854046,0.9,0.87
TRAFD1,IFNB,HAP1,3858,-0.014163991196925796,0.202083963168731,-0.04934199617915236,0.1917734584303737,0.56,0.55
TRAFD1,IFNB,HT29,3858,0.023659735513181877,0.8172892328694095,0.010044780163780933,0.8186046683461159,0.95,0.9
TRAFD1,IFNB,K562,3858,-0.015704294182609626,0.7261248724849965,0.0146093317073317,0.7400783445761591,0.88,0.83
TRAFD1,IFNB,MCF7,3858,-0.022665732282036093,0.8216478530552792,-0.006960446991401443,0.8647084769468568,0.99,0.97
IFI16,IFNB,A549,3649,0.05500568802773963,0.0570957024787969,0.06348277423045388,0.036670845026700594,0.56,0.48
IFI16,IFNB,BXPC3,3641,0.025874007699048622,-0.002770585568236347,0.05162509716508665,0.4820489031799599,0.47,0.67
IFI16,IFNB,HAP1,3641,0.057039065710081986,0.06642904319835777,0.02973468184817886,0.10890630111521563,0.58,0.54
IFI16,IFNB,HT29,3642,-0.011178179349875328,-0.06168648347998074,0.007813652640183194,-0.21763153269230795,0.56,0.46
IFI16,IFNB,K562,3643,0.007832631436082819,-0.1393960370011823,-0.01145166445660298,0.5723056294787032,0.25,0.74
IFI16,IFNB,MCF7,3641,0.0003341953784895919,-0.29451874068384487,0.035986172520788395,-0.5777357160857517,0.23,0.16
RNF114,IFNB,A549,3871,0.02439730283683768,0.47018995176894773,0.017608511817103396,0.4678394889157546,0.71,0.7
RNF114,IFNB,BXPC3,3871,0.00903126906997691,0.7753693744159446,-0.035410386920919815,0.7701780790639775,0.87,0.86
RNF114,IFNB,HAP1,3871,0.04010388838271595,0.5874529188732628,0.016392987816291678,0.5796285829700921,0.81,0.8
RNF114,IFNB,HT29,3871,0.04211318436335656,0.8555076013240355,0.033158159785226536,0.8445719419588903,0.97,0.96
RNF114,IFNB,K562,3871,0.05467499917917849,0.705364683844802,0.039636894525480484,0.6915068165861364,0.83,0.82
RNF114,IFNB,MCF7,3871,0.024121702780889123,0.8632632316146992,0.06288310909679896,0.8505940154178394,0.98,0.99
JUN,IFNB,A549,3878,0.08520557100592399,0.21252968848989898,0.03818263149737115,0.19790065664144119,0.64,0.64
JUN,IFNB,BXPC3,3878,0.05129643821139893,-0.30854689121284895,-0.015705584244051534,-0.3432728184240817,0.33,0.33
JUN,IFNB,HAP1,3878,0.030773883101687074,0.6360398367128735,0.027572959649518707,0.6807329329747406,0.79,0.8
JUN,IFNB,HT29,3878,0.03946517229684395,0.7180679620421221,-0.007659049326400561,0.7677579038427635,0.9,0.89
JUN,IFNB,K562,3878,0.05798413953920506,0.7059058796210875,0.01580551361999105,0.7632582993589401,0.91,0.91
JUN,IFNB,MCF7,3878,0.08181549700809514,0.7698130602181322,0.05206270020781946,0.8250457516881714,1.0,0.99
H1F0,IFNB,A549,3881,0.048470504238472836,0.1963036424002763,0.05843579429596154,0.1992341515984008,0.63,0.63
H1F0,IFNB,BXPC3,3881,0.030125999191042863,0.6437017147186684,0.10696208829366835,0.6708499936342943,0.85,0.85
H1F0,IFNB,HAP1,3881,0.002772902340895589,0.6064838996620546,0.006605403449973186,0.6179862440361528,0.81,0.81
H1F0,IFNB,HT29,3881,-0.07182469088649686,0.7310269269509165,-0.03294149621794814,0.7458558131270937,0.85,0.85
H1F0,IFNB,K562,3881,0.02660556094392614,0.6647024436490869,0.03256036102244133,0.6681492825362053,0.81,0.81
H1F0,IFNB,MCF7,3881,0.006575411340295898,0.8328302279111758,0.001368856827200439,0.8662693169761525,0.99,0.99
BRD9,IFNB,A549,3438,0.026875307548828085,0.04362932431771952,0.012838951326579058,0.03813197573541962,0.55,0.55
BRD9,IFNB,BXPC3,3438,0.006904555236970065,-0.0023392599921308118,-0.0347921212058454,-0.016949866910326038,0.41,0.41
BRD9,IFNB,HAP1,3438,0.008242340071121011,0.27689426681813184,0.007742221955587673,0.29256010864827997,0.65,0.65
BRD9,IFNB,HT29,3438,0.017164794719509196,0.7278080401463912,0.016066738274259224,0.8166022152644169,0.95,0.95
BRD9,IFNB,K562,3438,0.013745455580748715,0.5974515251641452,-0.026424686985954012,0.6308177955117602,0.82,0.82
BRD9,IFNB,MCF7,3438,0.0191109435746014,0.727946182671616,0.005355064358231784,0.8296244475300152,0.94,0.95
IRF1,IFNB,A549,3897,0.1682594336912256,0.34580795536391357,0.10835849696743724,0.32506980403335267,0.72,0.71
IRF1,IFNB,BXPC3,3897,0.13786420955261072,0.3388988447431673,0.11061846330890895,0.3297671668216993,0.62,0.63
IRF1,IFNB,HAP1,3897,0.11264973623012815,0.3593335521203424,0.1192366123484206,0.36426346943165383,0.73,0.73
IRF1,IFNB,HT29,3897,0.07664094738777767,0.7899244069381035,0.04285130209790788,0.835759930744438,0.95,0.96
IRF1,IFNB,K562,3897,0.04189622475216726,0.6920422998300115,0.012290896877978996,0.7240171605290296,0.81,0.83
IRF1,IFNB,MCF7,3897,0.18759092577644804,0.8212047364326946,0.07758121386879635,0.8410348740606903,1.0,1.0
ETS2,IFNB,A549,3824,0.10442596029740303,0.6568090368474151,0.0676568147786738,0.6719998795903425,0.88,0.88
ETS2,IFNB,BXPC3,3823,0.08401195056279445,0.6725297078417073,0.06077405720829082,0.6900319166317925,0.8,0.8
ETS2,IFNB,HAP1,3823,0.012328847542022276,0.4903275390185973,0.00589021168922263,0.5074514062384868,0.75,0.75
ETS2,IFNB,HT29,3823,-0.033616762514265736,0.7215558716042093,-0.03624691118226802,0.7625008785872781,0.93,0.93
ETS2,IFNB,K562,3824,0.05920569085161357,0.7154696255277833,0.0721820381029623,0.7493295488233586,0.87,0.87
ETS2,IFNB,MCF7,3823,0.10133095568505165,0.39188136234408644,0.047628822705172574,0.36622594619955046,0.75,0.75
RAP1GAP,IFNB,A549,3703,0.07159205137310151,0.40737370106612186,0.04973914534071125,0.4030067767274845,0.72,0.72
RAP1GAP,IFNB,BXPC3,3703,0.04507794262491867,0.6728807260751767,0.033390980337655356,0.6808804905156909,0.85,0.85
RAP1GAP,IFNB,HAP1,3703,0.011730220625228183,0.6362222815311709,0.015526993785343458,0.6499588173075223,0.84,0.84
RAP1GAP,IFNB,HT29,3703,-0.021698391375586195,0.7574214088670672,0.03258256146461439,0.7766415057725653,0.91,0.91
RAP1GAP,IFNB,K562,3703,0.03369502344823404,0.7522197348949441,0.0056052043614375595,0.7604992187946854,0.9,0.9
RAP1GAP,IFNB,MCF7,3703,0.06495782600340384,0.8225322691287619,0.035282407983703516,0.8148023681530033,0.98,0.98
CRKL,IFNB,A549,3779,0.04375767800099805,0.08544048510577626,0.008436893453080435,0.08408680980132538,0.62,0.61
CRKL,IFNB,BXPC3,3775,0.04003696884352479,0.19147994325254922,-0.04871456515438425,0.3259166025593132,0.6,0.69
CRKL,IFNB,HAP1,3775,0.01244642874049545,-0.40390489151292297,0.0003695319425909624,-0.5762531387201949,0.27,0.22
CRKL,IFNB,HT29,3775,0.06437408510792651,0.19035494243767936,0.03740696018133855,0.28710434298849913,0.63,0.68
CRKL,IFNB,K562,3775,0.01062062623729655,0.13488188506633392,-0.03925591167157704,0.24465450256684015,0.59,0.59
CRKL,IFNB,MCF7,3775,-0.010381059527629648,0.08376660536393102,0.02887050839358797,0.8149032341935252,0.4,0.88
DRAP1,IFNB,A549,3911,0.0930508480401234,0.5500582056460048,0.06029556535348987,0.556400306112237,0.77,0.75
DRAP1,IFNB,BXPC3,3911,0.021771480050068386,0.7949538816321571,-0.01849939997093615,0.8649467614512475,0.97,0.96
DRAP1,IFNB,HAP1,3912,0.12455303395577552,0.30677802246605435,0.010930740317761077,0.26995775710592035,0.69,0.68
DRAP1,IFNB,HT29,3911,0.14288481908680217,0.8192853453092236,-0.059301387729669,0.8310064260664011,0.98,0.97
DRAP1,IFNB,K562,3911,0.06746837265745274,0.2067327948288901,0.03433840781940712,0.1946193476419097,0.59,0.57
DRAP1,IFNB,MCF7,3911,0.06759332306001974,0.7271724349341545,0.06555426442931749,0.7288991469254607,0.92,0.9
DTX3L,IFNB,A549,3822,0.07530147484337747,0.23917218718790037,0.06442986351804439,0.23718625201806864,0.63,0.64
DTX3L,IFNB,BXPC3,3822,0.14737531421151945,0.24127460364915063,0.0801363093916339,0.21333106816425843,0.57,0.58
DTX3L,IFNB,HAP1,3822,0.14866371199460623,0.612406067086349,0.02307580339892777,0.6021049209896927,0.82,0.81
DTX3L,IFNB,HT29,3822,0.11573230165512464,0.7691443076568087,-0.035298687313537504,0.8313821635459346,0.93,0.92
DTX3L,IFNB,K562,3822,0.07940989337852915,0.5918013051085743,-0.04248623177905082,0.5824883801915188,0.76,0.76
DTX3L,IFNB,MCF7,3822,0.10177788618096881,0.779156874169758,0.040092751851879556,0.8126344305860942,0.94,0.93
HES4,IFNB,A549,3899,0.01091686269368789,0.3136111907831843,0.043892978412007636,0.32566339809028155,0.66,0.66
HES4,IFNB,BXPC3,3899,0.028900016189772528,0.739437066832028,-0.011569222977605313,0.7534680897009347,0.94,0.94
HES4,IFNB,HAP1,3899,0.052679478881933,0.15028607504803662,0.013457396119318059,0.1375979291610541,0.6,0.6
HES4,IFNB,HT29,3899,0.037099481292451275,0.7942856609230117,0.05900543813788095,0.8111548980941383,0.93,0.93
HES4,IFNB,K562,3899,0.055429121597251045,0.6613816635565822,0.03616155276693169,0.6603277616166379,0.86,0.86
HES4,IFNB,MCF7,3899,-0.03726094107621515,0.8069191052152711,-0.0026978692380129447,0.8426433568394496,0.95,0.96
TRIM21,IFNB,A549,3577,-0.014031566053571372,0.15459391702011055,0.006043935021522935,-0.3809551610309866,0.58,0.43
TRIM21,IFNB,BXPC3,3573,0.014100125943604653,-0.07660923457872605,-0.02733091134468532,0.12113644698404964,0.5,0.51
TRIM21,IFNB,HAP1,3573,0.010325457375079429,0.25297041226280315,-0.007901818011336777,-0.535672850400819,0.72,0.28
TRIM21,IFNB,HT29,3573,0.009974964955606704,0.18884758549380337,0.01267739853212801,-0.3552176004319031,0.62,0.35
TRIM21,IFNB,K562,3574,0.024878482703503263,0.14411828871506518,-0.033489450896745515,-0.24130935871866546,0.51,0.48
TRIM21,IFNB,MCF7,3573,-0.011107243500630673,0.10655002141417191,0.06586256305650981,-0.1817393159658358,0.56,0.42
UBE2L6,IFNB,A549,3702,-0.0023356845077245575,0.17748614932091325,0.04174264927165133,0.1917553191777067,0.63,0.63
UBE2L6,IFNB,BXPC3,3700,0.02135122200223348,0.6243286692200284,0.06329416787210619,0.6466784388177601,0.77,0.77
UBE2L6,IFNB,HAP1,3700,-0.030832678206579138,0.1761501097820176,-0.006241341933627228,0.18778344229244848,0.52,0.52
UBE2L6,IFNB,HT29,3700,-0.07044410764867695,0.6903662721660173,-0.04443400367778727,0.7047329953781136,0.81,0.81
UBE2L6,IFNB,K562,3701,-0.029033440163398705,0.7247350054111127,0.0026555808808255343,0.7585975713248716,0.83,0.83
UBE2L6,IFNB,MCF7,3700,0.05048940768554259,0.8144448872746615,0.04447227740709917,0.8401952337361307,0.98,0.98
HERC5,IFNB,A549,3819,0.08147281468023462,0.019242513721709643,0.03582106525896093,-0.0031694620614206997,0.48,0.48
HERC5,IFNB,BXPC3,3818,0.05895456416138401,-0.2458406124543232,0.06849995394165818,-0.2610167938388245,0.37,0.37
HERC5,IFNB,HAP1,3818,0.038124404278750065,0.5259149068326819,0.0321826928049492,0.5687374501250639,0.71,0.71
HERC5,IFNB,HT29,3818,-0.030824682372452852,0.6369883928984027,0.008388516592114831,0.7209520998815133,0.89,0.89
HERC5,IFNB,K562,3819,0.05088513029291637,0.6131248050174856,0.04274009076814644,0.6668498553170061,0.88,0.87
HERC5,IFNB,MCF7,3818,0.04904640854167251,0.6753744697254519,0.023863625340738128,0.860219908351018,0.93,0.96
SOCS1,IFNB,A549,3776,0.02349939810193848,0.20985810354473264,-0.002417334009495934,0.2031298038252678,0.65,0.57
SOCS1,IFNB,BXPC3,3776,-0.014277204575042063,0.3029222069673836,-0.060014141005806626,0.2913108902176125,0.66,0.61
SOCS1,IFNB,HAP1,3776,0.05045613192814992,0.6655249193322164,-0.13497104164325158,0.6337607104510937,0.82,0.8
SOCS1,IFNB,HT29,3776,0.009236853977064181,0.8147191779441408,0.00789697765441345,0.8316993257200131,0.96,0.84
SOCS1,IFNB,K562,3776,0.029089547832524272,0.5285174912605418,-0.026536470699878304,0.5095193272734472,0.76,0.67
SOCS1,IFNB,MCF7,3776,-0.008836900002907287,0.8120270130971603,-0.020008682972119166,0.8633321535663248,0.99,0.87
STAT5A,IFNB,A549,3720,0.04387857768894786,0.4854319841371674,0.045643438171188586,0.4848045144071,0.73,0.73
STAT5A,IFNB,BXPC3,3720,0.03648956817773934,0.5057691687779424,0.06312600329684806,0.509763207210177,0.79,0.78
STAT5A,IFNB,HAP1,3720,0.020196199931466506,0.7141742487351845,0.003969741394759311,0.7104935972197893,0.85,0.85
STAT5A,IFNB,HT29,3720,0.017151869454045787,0.8553914160471003,0.030990573303737973,0.8517924354831441,0.97,0.96
STAT5A,IFNB,K562,3720,0.048304726024591675,0.7606770262030464,0.05385857660905176,0.7528315546902808,0.91,0.91
STAT5A,IFNB,MCF7,3720,0.08822647581941655,0.8691812221809947,0.013724883484454229,0.8350528817597952,0.98,0.98
AKT1,IFNB,A549,3603,0.07986229706245791,0.29719153585790287,0.052297926340291394,0.2940613427746624,0.69,0.69
AKT1,IFNB,BXPC3,3603,0.05793586399838999,0.1425292825499206,0.052884713652399516,0.14072001894177985,0.66,0.66
AKT1,IFNB,HAP1,3603,0.04191833421158724,0.07082534616497199,0.009085371364278285,0.058000303447256665,0.61,0.61
AKT1,IFNB,HT29,3603,-0.00022151445346551876,0.6824900150704286,0.03774080215021608,0.7622886579902568,0.86,0.86
AKT1,IFNB,K562,3604,0.008989221536616512,0.5238100139018445,-0.010027992408913495,0.5553369770165569,0.8,0.8
AKT1,IFNB,MCF7,3603,0.016334844524096382,0.6952454239611654,0.03187806717384918,0.8399575634850529,0.95,0.95
VAV1,IFNB,A549,3899,0.06986788238403716,0.39544792986694094,0.07401105978455455,0.3945658359285303,0.65,0.65
VAV1,IFNB,BXPC3,3898,0.03477383486198915,0.38770838510384975,0.06307253368247491,0.3908723956185394,0.6,0.6
VAV1,IFNB,HAP1,3898,-0.000645516212387219,0.7165084345603889,0.004590482828637492,0.7107302809394898,0.83,0.83
VAV1,IFNB,HT29,3898,-0.052710635374476365,0.8301162145846315,-0.017386890258646568,0.814708574200562,0.98,0.98
VAV1,IFNB,K562,3898,0.008606890922958669,0.7856948543287736,0.0189749935755839,0.7721639501531818,0.92,0.92
VAV1,IFNB,MCF7,3898,0.02715359826289675,0.8847443035530904,0.044048755457646555,0.8792512683856182,1.0,1.0
HERC6,IFNB,A549,3675,-0.014257439896062062,0.028865441309060786,0.013704891258100984,0.05442850254021748,0.5,0.51
HERC6,IFNB,BXPC3,3674,0.02668225516580368,-0.6128996952281606,0.032729285670747496,-0.7179013747135378,0.17,0.17
HERC6,IFNB,HAP1,3674,0.08277063488260428,0.12405210164319107,0.0461554317142643,0.10321715833235645,0.57,0.56
HERC6,IFNB,HT29,3675,0.03159025559875485,0.2816972770637651,0.025812108467461084,0.8169355656463496,0.68,0.86
HERC6,IFNB,K562,3674,0.040758191128858555,0.265571291554916,0.008399656454018337,0.3461567669757294,0.63,0.65
HERC6,IFNB,MCF7,3674,0.007214608914959193,0.3672415408764212,0.07514808819847499,0.763186420970338,0.75,0.92
USP18,IFNB,A549,3679,0.5714461199143731,0.39215066658451325,-0.17853286801653753,-0.29590440186938155,0.96,0.67
USP18,IFNB,BXPC3,3676,0.6540671866257645,0.4987522924004449,-0.20056583386691829,-0.2589993658864798,0.98,0.7
USP18,IFNB,HAP1,3690,0.663593818811543,0.6857256088038648,-0.31408374418891,0.122492877877867,0.97,0.73
USP18,IFNB,HT29,3678,0.6932917731939829,0.6783903305465263,-0.28921918011154807,0.4032668753007839,1.0,0.67
USP18,IFNB,K562,3679,0.6327443348147757,0.6614532486166738,-0.2952546169405368,0.21042743841615802,0.97,0.62
USP18,IFNB,MCF7,3676,0.6164272593055943,0.4611746923921266,-0.1799813151330291,0.6846933610927102,1.0,0.6
JAK1,IFNB,A549,3922,0.25304926330242816,0.47573322779943916,0.14490119945693206,0.44200101480696613,0.83,0.73
JAK1,IFNB,BXPC3,3919,0.34769037433319855,0.7432430661366474,0.19819817227357242,0.8154921113317893,0.84,0.79
JAK1,IFNB,HAP1,3919,0.5429761952728962,0.3874446733871846,0.25214940324458335,0.18079234347864961,0.78,0.57
JAK1,IFNB,HT29,3919,0.5680671708539502,0.5568383411579664,0.2655189682955124,0.3950994414511843,0.94,0.9
JAK1,IFNB,K562,3919,0.533200761468387,0.7444624609620838,0.2691934602718145,0.6498959854250236,0.93,0.83
JAK1,IFNB,MCF7,3919,0.21874668922551654,0.6919499487924227,0.11525548692101224,0.8757649221075948,0.5,0.61
SMARCA5,IFNB,A549,3830,0.029652953614327394,0.07294194972286636,0.00889105104535563,0.071026346901673,0.6,0.61
SMARCA5,IFNB,BXPC3,3827,0.055264954581032075,0.40616619687959393,0.027620317064316762,0.7683766129744377,0.84,0.85
SMARCA5,IFNB,HAP1,3827,0.0732525799011859,-0.1594614168877599,0.021409832651589456,-0.2534297413240205,0.51,0.5
SMARCA5,IFNB,HT29,3828,0.046623957747425886,0.4125927545614508,-0.05028672891007112,0.5699021549801991,0.8,0.8
SMARCA5,IFNB,K562,3828,0.04577969305406899,0.13117151292445156,-0.023127797285934112,0.11681219593972103,0.65,0.67
SMARCA5,IFNB,MCF7,3827,-0.0017033772066783715,0.34993701807980954,0.0822881130591156,0.5163399582295543,0.71,0.72
NFE2L3,IFNB,A549,3928,0.03647056275265731,0.17121478646631585,0.0659841114709862,0.17998281191971288,0.56,0.55
NFE2L3,IFNB,BXPC3,3928,0.05106197408008911,0.2736186313989303,0.059292264772254015,0.27718506853770764,0.57,0.57
NFE2L3,IFNB,HAP1,3928,0.06458467757941666,0.773122298486744,0.05429295788237922,0.7924504032672962,0.93,0.93
NFE2L3,IFNB,HT29,3928,0.05061243084054242,0.7947607572095006,0.024634848699031184,0.799147776695095,0.94,0.93
NFE2L3,IFNB,K562,3928,0.016019333531018008,0.6724987373687983,-0.008219210210710193,0.6740150622417475,0.8,0.78
NFE2L3,IFNB,MCF7,3928,0.027746117889777166,0.832507574751531,0.015281947248213721,0.8698409550183214,0.95,0.97
TRIM22,IFNB,A549,3611,0.02693509479883937,0.11559485019319568,0.0012992745336226261,0.11461708158841488,0.48,0.47
TRIM22,IFNB,BXPC3,3611,0.06447501455886893,0.039495310576799,0.02521318402263676,0.011944463934831938,0.52,0.51
TRIM22,IFNB,HAP1,3611,0.07700410222702538,0.22002671223215103,0.008916236879859502,0.2067185688320266,0.64,0.64
TRIM22,IFNB,HT29,3611,0.014175107556386603,0.578267192017776,0.00890011308354323,0.790839157529043,0.91,0.91
TRIM22,IFNB,K562,3611,-0.013409846920146932,0.4846118516185605,0.008660247970286783,0.6339894608304578,0.79,0.78
TRIM22,IFNB,MCF7,3611,0.03753641484920162,0.48802755833748196,0.0186050088146902,0.5521533675027658,0.71,0.71
ID3,IFNB,A549,3401,0.038680207318494586,0.2985538419143251,0.06500912833981304,0.38721506626138763,0.66,0.67
ID3,IFNB,BXPC3,3400,0.022465980395641738,-0.5248194777826498,-0.05926272120682315,-0.6295466080371865,0.23,0.23
ID3,IFNB,HAP1,3400,0.020747033712850062,0.33895818425951013,0.03056099362576702,0.45977660672239234,0.67,0.68
ID3,IFNB,HT29,3400,-0.005592260961761104,0.4106309551273526,-0.04669024182505739,0.6044562676744633,0.7,0.75
ID3,IFNB,K562,3400,-0.010658846989050738,0.32483537999494355,-0.032270949435223954,0.4632153089498807,0.66,0.68
ID3,IFNB,MCF7,3400,-0.010571213284290063,0.42072842439267416,0.08193823384278809,0.6723942444010705,0.77,0.78
ETS1,IFNB,A549,3930,0.06881766467750838,0.6161616556645308,0.06842004335072016,0.6687108097138628,0.87,0.84
ETS1,IFNB,BXPC3,3929,0.11885658247611332,-0.15886058465035113,0.05114948540420118,-0.18925134088541404,0.44,0.44
ETS1,IFNB,HAP1,3929,0.08315374872118259,0.7259211251406723,0.06342703161796288,0.7913612054957275,0.92,0.92
ETS1,IFNB,HT29,3929,-0.030232703168640265,0.6832463785885085,0.016077238659623388,0.7675420682948929,0.84,0.84
ETS1,IFNB,K562,3929,0.03691033620275948,0.19460189981312553,-0.009073188751783737,0.18139014394365488,0.55,0.53
ETS1,IFNB,MCF7,3929,0.06881632582556893,0.7527468826817076,0.036029586732238564,0.8321106421247444,0.95,0.99
PARP12,IFNB,A549,3895,0.06535519296004846,0.571578857495857,0.0469658792176539,0.5802103823426626,0.72,0.71
PARP12,IFNB,BXPC3,3895,0.04837075792377875,0.25702774026804937,-0.0010536836325402191,0.24328311811569073,0.63,0.62
PARP12,IFNB,HAP1,3895,-0.007037424127411708,-0.03644166561424282,-0.026756336348405827,-0.04304412161705591,0.54,0.54
PARP12,IFNB,HT29,3895,0.03324939195475255,0.8099692086389878,0.036174173427173585,0.8657826265675139,0.97,0.96
PARP12,IFNB,K562,3895,0.03973039838571612,0.7450916421894452,0.036174248244412184,0.7725203034297048,0.88,0.86
PARP12,IFNB,MCF7,3895,0.0622512246917357,0.7587683766606115,0.041095160091084625,0.7525964934114946,0.91,0.9
STAT3,IFNB,A549,3910,0.031013765515248818,0.28199861917475133,-0.06961775822801047,0.2593814856388593,0.71,0.71
STAT3,IFNB,BXPC3,3910,0.01871886956264589,0.036066329337295866,-0.019111871608398227,0.02308154548920846,0.58,0.58
