held_out,shape,arm,target,pds,reach,has_neighbour_5kb
k562,t16,base,FAM120A,0.737037037037037,0.14705882352941177,True
k562,t16,base,FCGRT,0.9740740740740741,0.006993006993006993,False
k562,t16,base,FHL3,0.5148148148148148,0.03571428571428571,True
k562,t16,base,FOXN2,1.0,0.5916666666666667,False
k562,t16,base,FOXO4,0.9925925925925926,0.20408163265306123,False
k562,t16,base,FUBP3,1.0,0.08,False
k562,t16,base,FXYD5,0.8518518518518519,0.0,False
k562,t16,base,FZD2,0.42592592592592593,0.09523809523809523,False
k562,t16,base,GIGYF2,1.0,0.3387096774193548,False
k562,t16,base,GLI3,1.0,0.08333333333333333,False
k562,t16,base,GLYR1,0.7074074074074075,0.0,True
k562,t16,base,GMEB2,1.0,0.6,False
k562,t16,base,GPATCH8,1.0,0.025,False
k562,t16,base,GRAMD1A,0.7851851851851852,0.1111111111111111,False
k562,t16,base,GTF2IRD1,0.837037037037037,0.0,False
k562,t16,base,HDAC1,0.837037037037037,0.015873015873015872,False
k562,t16,base,HDAC8,0.49629629629629635,0.06451612903225806,False
k562,t16,base,HMGN3,0.7296296296296296,0.09090909090909091,False
k562,t16,base,HMGN4,0.9740740740740741,0.01818181818181818,False
k562,t16,base,HMGXB3,1.0,0.4585987261146497,True
k562,t16,base,HOMEZ,0.28148148148148144,0.4,True
k562,t16,base,HSBP1,0.7259259259259259,0.11764705882352941,False
k562,t16,base,HSP90AB1,0.9740740740740741,0.08823529411764706,False
k562,t16,base,IFI27L2,0.9,0.3,False
k562,t16,base,IFNAR2,0.7777777777777778,0.029411764705882353,False
k562,t16,base,IFNGR2,0.937037037037037,0.038461538461538464,False
k562,t16,base,IL10RB,0.9740740740740741,0.06451612903225806,False
k562,t16,base,IREB2,0.825925925925926,0.07894736842105263,False
k562,t16,base,KDM5A,1.0,0.05555555555555555,True
k562,t16,base,KHDRBS1,0.9851851851851852,0.0,False
k562,t16,base,KHSRP,1.0,0.07547169811320754,False
k562,t16,base,KIF2A,0.4111111111111111,0.03773584905660377,False
k562,t16,base,KMT2A,0.8888888888888888,0.0,False
k562,t16,base,LDLR,0.8666666666666667,0.4032258064516129,False
k562,t16,base,LENG1,0.9,0.3333333333333333,False
k562,t16,base,LMAN1,0.7777777777777778,0.03333333333333333,False
k562,t16,base,LMBRD2,0.5,0.2727272727272727,True
k562,t16,base,LPCAT3,0.8814814814814815,0.05,False
k562,t16,base,MAN2A1,0.12962962962962965,0.0,False
k562,t16,base,MAP2K2,0.2925925925925926,0.0,False
k562,t16,base,MAPK12,0.6,0.0,False
k562,t16,base,MARCKSL1,0.8666666666666667,0.13043478260869565,False
k562,t16,base,MBD4,0.18148148148148147,0.0,False
k562,t16,base,MED13,0.9925925925925926,0.0,False
k562,t16,base,MED15,0.9333333333333333,0.03225806451612903,True
k562,t16,base,MED25,1.0,0.034482758620689655,True
k562,t16,base,MLLT10,0.8925925925925926,0.0,True
k562,t16,base,MSANTD4,1.0,0.038834951456310676,False
k562,t16,base,MSI2,0.7666666666666666,0.0,False
k562,t16,base,MTA1,1.0,0.3448275862068966,False
k562,t16,base,MTF1,1.0,0.08275862068965517,False
k562,t16,base,MTHFSD,0.7296296296296296,0.034482758620689655,False
k562,t16,base,MTM1,0.7740740740740741,0.16666666666666666,False
k562,t16,base,MYD88,0.8444444444444444,0.047619047619047616,True
k562,t16,base,MYPOP,0.8037037037037037,0.09090909090909091,False
k562,t16,base,MYRF,0.8074074074074074,0.0,False
k562,t16,base,NABP2,1.0,0.578125,True
k562,t16,base,NAIF1,1.0,0.08823529411764706,True
k562,t16,base,NCLN,0.9185185185185185,0.125,False
k562,t16,base,NFE2L1,0.18518518518518523,0.07142857142857142,False
k562,t16,base,NGLY1,0.9962962962962963,0.09523809523809523,False
k562,t16,base,NIPAL3,0.8148148148148149,0.038461538461538464,True
k562,t16,base,NIPSNAP3A,0.37777777777777777,0.0,False
k562,t16,base,NT5DC1,0.6333333333333333,0.0,False
k562,t16,base,NUP37,0.9925925925925926,0.1111111111111111,True
k562,t16,base,PAN2,1.0,0.10185185185185185,True
k562,t16,base,PAPOLA,1.0,0.02127659574468085,False
k562,t16,base,PATL1,0.8703703703703703,0.011764705882352941,False
k562,t16,base,PCGF1,1.0,0.15384615384615385,False
k562,t16,base,PCGF6,1.0,0.42857142857142855,False
k562,t16,base,PDCD4,0.31481481481481477,0.0,False
k562,t16,base,PDE6D,0.674074074074074,0.0,True
k562,t16,base,PDK1,0.37777777777777777,0.0,False
k562,t16,base,PGLS,0.2407407407407407,0.047619047619047616,False
k562,t16,base,PHF19,0.4925925925925926,0.041666666666666664,False
k562,t16,base,PHF23,1.0,0.0,True
k562,t16,base,PHF8,1.0,0.47058823529411764,False
k562,t16,base,PI4KB,0.7666666666666666,0.0,False
k562,t16,base,PIM2,0.9518518518518518,0.0625,False
k562,t16,base,PIN1,0.19259259259259254,0.16666666666666666,False
k562,t16,base,PINK1,0.8333333333333334,0.0425531914893617,False
k562,t16,base,PKN3,0.7703703703703704,0.011904761904761904,False
k562,t16,base,PLAGL2,0.9851851851851852,0.02040816326530612,True
k562,t16,base,PLCG1,0.2962962962962963,0.0,False
k562,t16,base,PNP,0.6407407407407407,0.0,True
k562,t16,base,POLD4,0.4444444444444444,0.0,False
k562,t16,base,POR,0.8888888888888888,0.25925925925925924,False
k562,t16,base,PPIF,0.8481481481481481,0.0,False
k562,t16,base,PPIP5K2,0.25555555555555554,0.05405405405405406,True
k562,t16,base,PQBP1,1.0,0.5604395604395604,False
k562,t16,base,PRDX3,0.9296296296296296,0.075,False
k562,t16,base,PRKAB2,0.5925925925925926,0.2,False
k562,t16,base,PRKACA,0.2592592592592593,0.041666666666666664,False
k562,t16,base,PRMT2,0.9888888888888889,0.22580645161290322,False
k562,t16,base,PRMT6,1.0,0.045454545454545456,False
k562,t16,base,PRMT7,0.9962962962962963,0.15789473684210525,True
k562,t16,base,PRNP,0.9,0.025,False
k562,t16,base,PSKH1,0.5037037037037038,0.06451612903225806,False
k562,t16,base,PTMS,0.9925925925925926,0.11764705882352941,True
k562,t16,base,PTOV1,0.4,0.0,False
k562,t16,base,PYCR1,0.07777777777777772,0.0,True
k562,t16,base,R3HCC1L,1.0,0.45714285714285713,False
k562,t16,base,RAB5A,0.9703703703703703,0.1,True
k562,t16,base,RABEP2,0.8407407407407408,0.15384615384615385,True
k562,t16,base,RBM18,1.0,0.1724137931034483,True
k562,t16,base,RBM26,1.0,0.35555555555555557,False
k562,t16,base,RBM4B,0.9888888888888889,0.08,False
k562,t16,base,RBM5,1.0,0.35135135135135137,False
k562,t16,base,RC3H2,0.9444444444444444,0.0,False
k562,t16,base,REV1,0.2222222222222222,0.0,False
k562,t16,base,RFK,0.8148148148148149,0.01098901098901099,False
k562,t16,base,RNF10,1.0,0.20833333333333334,True
k562,t16,base,RNF141,0.0444444444444444,0.0,False
k562,t16,base,RNF2,0.9851851851851852,0.25,False
k562,t16,base,RSRC1,1.0,0.04,True
k562,t16,base,S100A11,0.5111111111111111,0.1282051282051282,False
k562,t16,base,SAP30L,0.11481481481481481,0.0,False
k562,t16,base,SCAF8,1.0,0.008695652173913044,False
k562,t16,base,SFXN4,0.20740740740740737,0.0,False
k562,t16,base,SH2D3A,0.033333333333333326,0.0,True
k562,t16,base,SHPRH,0.8296296296296296,0.0,False
k562,t16,base,SIN3B,1.0,0.012987012987012988,False
k562,t16,base,SLC25A13,0.6777777777777778,0.09090909090909091,False
k562,t16,base,SLC39A1,0.5074074074074074,0.0,True
k562,t16,base,SLIRP,0.9814814814814815,0.3793103448275862,True
k562,t16,base,SMARCA5,1.0,0.10687022900763359,False
k562,t16,base,SMARCC2,0.059259259259259234,0.0,False
k562,t16,base,SMYD2,0.8592592592592593,0.06896551724137931,False
k562,t16,base,SND1,0.9962962962962963,0.19047619047619047,False
k562,t16,base,SNRK,0.5407407407407407,0.017543859649122806,False
k562,t16,base,SNX4,0.2851851851851852,0.0,False
k562,t16,base,SRSF5,0.9814814814814815,0.0,False
k562,t16,base,SSR4,0.8481481481481481,0.047619047619047616,True
k562,t16,base,STAT6,0.5259259259259259,0.0,True
k562,t16,base,STK3,0.5629629629629629,0.14814814814814814,True
k562,t16,base,STT3A,0.7111111111111111,0.0,True
k562,t16,base,SUPT7L,1.0,0.02666666666666667,True
k562,t16,base,SYVN1,1.0,0.8378378378378378,False
k562,t16,base,TAF15,0.6370370370370371,0.043478260869565216,False
k562,t16,base,TARBP2,0.9074074074074074,0.05714285714285714,True
k562,t16,base,TBC1D13,0.5814814814814815,0.0,False
k562,t16,base,TBCK,1.0,0.21875,True
k562,t16,base,TEAD4,0.9185185185185185,0.06896551724137931,False
k562,t16,base,TEX2,0.9925925925925926,0.10526315789473684,False
k562,t16,base,TFCP2,0.7962962962962963,0.06896551724137931,False
k562,t16,base,THAP3,0.8407407407407408,0.1,False
k562,t16,base,THAP7,0.9888888888888889,0.10526315789473684,False
k562,t16,base,TIMM17B,0.9962962962962963,0.38461538461538464,False
k562,t16,base,TIMM50,0.3296296296296296,0.023809523809523808,False
k562,t16,base,TMCO6,0.9037037037037037,0.0,False
k562,t16,base,TMED3,0.4740740740740741,0.05555555555555555,False
k562,t16,base,TMEM147,0.9666666666666667,0.0,False
k562,t16,base,TMEM186,0.7851851851851852,0.0,False
k562,t16,base,TMEM209,0.9296296296296296,0.13793103448275862,True
k562,t16,base,TMEM41B,0.2962962962962963,0.012048192771084338,False
k562,t16,base,TMF1,0.1518518518518519,0.0,False
k562,t16,base,TRAPPC6A,0.7592592592592593,0.03488372093023256,False
k562,t16,base,TRIB3,1.0,0.16,False
k562,t16,base,TRIM35,0.2925925925925926,0.041666666666666664,True
k562,t16,base,TRIP4,0.6296296296296297,0.5172413793103449,True
k562,t16,base,TRMT1,0.34444444444444444,0.08333333333333333,True
k562,t16,base,TRPC4AP,0.9333333333333333,0.03333333333333333,False
k562,t16,base,TWF2,0.9851851851851852,0.2222222222222222,True
k562,t16,base,UNK,0.30000000000000004,0.0,True
k562,t16,base,UPF3B,1.0,0.5245901639344263,False
k562,t16,base,UROS,0.662962962962963,0.16666666666666666,True
k562,t16,base,USP28,0.37037037037037035,0.03571428571428571,False
k562,t16,base,VAPB,0.6592592592592592,0.03333333333333333,False
k562,t16,base,VIM,0.8185185185185185,0.0,False
k562,t16,base,WBP4,1.0,0.08108108108108109,True
k562,t16,base,YIPF6,0.3037037037037037,0.0,False
k562,t16,base,ZBTB34,0.19259259259259254,0.0,False
k562,t16,base,ZBTB41,0.49629629629629635,0.0,False
k562,t16,base,ZBTB48,1.0,0.16,False
k562,t16,base,ZC3HAV1,0.8555555555555556,0.038461538461538464,True
k562,t16,base,ZDHHC12,0.9592592592592593,0.06451612903225806,False
k562,t16,base,ZDHHC4,0.9962962962962963,0.06976744186046512,False
k562,t16,base,ZFP62,1.0,0.18181818181818182,False
k562,t16,base,ZHX3,0.9481481481481482,0.027777777777777776,False
k562,t16,base,ZKSCAN1,1.0,0.08571428571428572,False
k562,t16,base,ZKSCAN2,0.8481481481481481,0.06666666666666667,False
k562,t16,base,ZKSCAN3,0.4296296296296296,0.09090909090909091,False
k562,t16,base,ZNF16,0.5518518518518518,0.0,False
k562,t16,base,ZNF174,0.6925925925925926,0.0,True
k562,t16,base,ZNF219,0.1518518518518519,0.0,False
k562,t16,base,ZNF22,0.9592592592592593,0.10256410256410256,False
k562,t16,base,ZNF25,0.19999999999999996,0.0,False
k562,t16,base,ZNF251,0.5444444444444445,0.0,False
k562,t16,base,ZNF280C,0.6,0.0,False
k562,t16,base,ZNF282,0.48888888888888893,0.03571428571428571,False
k562,t16,base,ZNF32,0.07777777777777772,0.0,False
k562,t16,base,ZNF324,0.2148148148148148,0.0,False
k562,t16,base,ZNF397,0.9185185185185185,0.0136986301369863,False
k562,t16,base,ZNF410,0.3740740740740741,0.015625,False
k562,t16,base,ZNF444,0.9185185185185185,0.1111111111111111,False
k562,t16,base,ZNF462,1.0,0.0297029702970297,False
k562,t16,base,ZNF496,0.7074074074074075,0.0,True
k562,t16,base,ZNF507,1.0,0.5769230769230769,False
k562,t16,base,ZNF514,1.0,0.5263157894736842,True
k562,t16,base,ZNF526,0.8629629629629629,0.2727272727272727,True
k562,t16,base,ZNF530,0.4703703703703703,0.05263157894736842,False
k562,t16,base,ZNF543,0.837037037037037,0.0,False
k562,t16,base,ZNF627,0.8407407407407408,0.0,True
k562,t16,base,ZNF628,0.962962962962963,0.1076923076923077,False
